,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1
357.0669434,NA,-0.343399994624225,NA,NA,-0.343399994624225,NA,NA,NA,NA,NA,NA,-0.343399994624225,NA,-0.343399994624225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317.035683,NA,NA,NA,NA,NA,NA,NA,-0.275361999040994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.275361999040994,-0.275361999040994,NA,NA,NA,NA,NA,NA
341.0720686,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,NA,-0.0501042011072466,NA,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466,-0.0501042011072466
353.0720747,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,NA,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427,0.274650066267427
359.082624,-0.41708843782017,-0.41708843782017,-0.41708843782017,-0.41708843782017,-0.41708843782017,NA,NA,NA,NA,NA,NA,-0.41708843782017,-0.41708843782017,NA,-0.41708843782017,-0.41708843782017,NA,NA,-0.41708843782017,NA,NA,NA,NA,NA,NA,NA,NA
343.0877127,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,NA,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962,0.45576458401962
355.0877216,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,NA,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965,0.251371251068965
385.0408427,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,NA,NA,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,-0.034109581738105,NA
389.0357608,-0.543525648984126,-0.543525648984126,-0.543525648984126,-0.543525648984126,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.543525648984126,NA,NA,NA,NA,NA,NA,NA,-0.543525648984126,NA,NA,NA,NA,NA
375.056441,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,-0.256853048585434,NA
373.0408009,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,NA,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,-0.340778147864121,NA
387.0564574,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,-0.297103917639586,NA
365.0357232,NA,-0.435999438817582,-0.435999438817582,-0.435999438817582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.435999438817582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.0357209,NA,-0.481305535726224,-0.481305535726224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379.0513814,-0.361723701167004,-0.361723701167004,-0.361723701167004,NA,NA,NA,NA,NA,NA,NA,NA,-0.361723701167004,NA,NA,NA,-0.361723701167004,NA,NA,-0.361723701167004,NA,NA,NA,NA,NA,NA,NA,NA
391.0513783,-0.37739564057274,-0.37739564057274,-0.37739564057274,-0.37739564057274,-0.37739564057274,NA,NA,NA,NA,NA,NA,NA,NA,-0.37739564057274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379.0877832,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,NA,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,-0.554980992707485,NA,NA,NA,NA
377.0721252,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,NA,-0.644274111601475,NA,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,NA,NA,-0.644274111601475,-0.644274111601475,-0.644274111601475,-0.644274111601475,NA,NA
389.0721328,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,-0.377707239281681,NA
383.0463004,-0.534237595000868,-0.534237595000868,-0.534237595000868,-0.534237595000868,-0.534237595000868,-0.534237595000868,NA,-0.534237595000868,NA,-0.534237595000868,NA,NA,NA,-0.534237595000868,NA,NA,NA,NA,-0.534237595000868,NA,NA,NA,NA,NA,NA,NA,NA
369.0670333,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,NA,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285,-0.257575476764285
385.0619504,-0.597986195334101,-0.597986195334101,-0.597986195334101,-0.597986195334101,-0.597986195334101,-0.597986195334101,-0.597986195334101,-0.597986195334101,NA,NA,NA,-0.597986195334101,-0.597986195334101,-0.597986195334101,NA,NA,NA,-0.597986195334101,NA,NA,NA,-0.597986195334101,NA,NA,NA,NA,NA
391.1088723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.412847457864807
371.1190437,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,NA,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871,0.39259750684871
357.1033956,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,NA,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061,0.441000281878061
369.1033885,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,NA,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685,0.467943282320685
365.072089,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,NA,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,-0.283558913152245,NA,NA,NA,NA
367.0877602,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,NA,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,-0.261206032576448,NA,-0.261206032576448,-0.261206032576448,-0.261206032576448,NA,-0.261206032576448,-0.261206032576448,-0.261206032576448
381.1034055,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,NA,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831,0.374205694376831
345.1033989,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,NA,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108,0.399264732933108
347.1190541,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.474720810400418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.474720810400418
359.1190547,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,NA,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318,0.471576977385318
363.1503543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.309798649671066
377.1296243,NA,NA,NA,NA,NA,NA,NA,-0.289980267052235,NA,-0.289980267052235,NA,-0.289980267052235,NA,NA,NA,NA,NA,-0.289980267052235,NA,-0.289980267052235,NA,NA,NA,-0.289980267052235,NA,NA,-0.289980267052235
361.1347219,NA,NA,NA,NA,NA,NA,NA,-0.260772993250287,NA,-0.260772993250287,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.260772993250287,-0.260772993250287,NA,NA,-0.260772993250287,-0.260772993250287,-0.260772993250287,-0.260772993250287
373.0983395,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,NA,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187,0.43077058644187
383.1190694,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,NA,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453,0.369032467142453
381.0670831,-0.472914954505425,-0.472914954505425,-0.472914954505425,-0.472914954505425,-0.472914954505425,-0.472914954505425,NA,-0.472914954505425,NA,NA,-0.472914954505425,-0.472914954505425,-0.472914954505425,-0.472914954505425,NA,-0.472914954505425,NA,-0.472914954505425,-0.472914954505425,NA,NA,-0.472914954505425,NA,NA,NA,NA,NA
399.0776506,-0.447232928103386,-0.447232928103386,-0.447232928103386,-0.447232928103386,-0.447232928103386,-0.447232928103386,NA,-0.447232928103386,NA,-0.447232928103386,NA,-0.447232928103386,-0.447232928103386,-0.447232928103386,-0.447232928103386,-0.447232928103386,-0.447232928103386,-0.447232928103386,-0.447232928103386,NA,NA,NA,NA,NA,NA,NA,NA
371.0827208,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,NA,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932,-0.051061281845932
383.0827267,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,NA,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647,-0.025456435683647
389.0932977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.448336068762223,NA,NA,NA,-0.448336068762223,-0.448336068762223,NA,NA,NA,NA,NA,-0.448336068762223
385.0983832,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,NA,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,-0.359898982372978,NA,-0.359898982372978,-0.359898982372978,-0.359898982372978
397.0983814,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,NA,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358,-0.0649980162857358
375.114003,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,NA,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768,-0.291223374412768
391.145309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.466440552404466
373.1347548,NA,NA,NA,NA,NA,NA,NA,-0.283182819064084,NA,-0.283182819064084,NA,-0.283182819064084,NA,NA,NA,NA,NA,NA,NA,-0.283182819064084,-0.283182819064084,NA,NA,NA,NA,NA,-0.283182819064084
385.1347587,NA,NA,NA,-0.36703227032013,-0.36703227032013,NA,NA,NA,NA,-0.36703227032013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393.1034507,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,NA,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,-0.588502421856792,NA,NA,NA,NA
387.1140128,-12.703706222803,-13.0192651515561,-13.3576486013373,-13.2408822561276,-13.040107000732,-13.0276998849639,-12.8749091470876,-12.7015750187239,-12.8170587865842,-12.981099498475,-13.0943850536643,-13.0025617720989,-13.3211558991208,-12.9765332385692,-12.8036304447563,-12.6400259168709,-12.2567017238655,-12.5848840766105,-12.7961610719631,-12.8998671038726,-12.4428641142191,-12.8908721461178,-13.4087559781588,-13.0810224673328,-12.5091954215614,-13.4582622085523,-13.068833197647
399.1140163,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,NA,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304,-0.49249129074304
419.0464216,-0.0386718639019772,-0.0386718639019772,NA,-0.0386718639019772,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0386718639019772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.0722225,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,0.624745893282191,NA
449.0569601,NA,-0.251604886255778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387.0776649,NA,0.0503762060083748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439.072586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138675491925227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391.0878315,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,NA,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,-0.537780133819335,NA,NA,NA,NA,NA
401.0721909,-13.4557681839349,-13.0255156986767,-13.4687112620754,-12.875691377415,-12.8593638432774,-13.0042123925546,-13.6396163227739,-13.0719857624269,-12.9483275395641,-12.6892538412627,-13.1319597483477,-12.5894122908269,-13.1721321894004,-12.8918957937405,-13.1081522255045,-12.5614617170083,-12.461309778726,-13.1922576720954,-13.5431467937108,-12.7977080195565,-13.0461684232526,-13.0438071882506,-12.3860850027614,-13.1670820142661,-12.8179845387469,-12.9442946544383,-12.2458131570119
395.1191452,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,NA,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,-0.321523716297261,NA
405.1034937,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,NA,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,-0.487357129357945,NA,-0.487357129357945,NA,NA
401.0933522,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,NA,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,-0.464165090530803,NA,NA,NA,-0.464165090530803
403.1090034,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,NA,-0.543404104605987,NA,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,-0.543404104605987,NA,-0.543404104605987,NA,-0.543404104605987,NA,-0.543404104605987
411.1140925,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,NA,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,-0.511231084134083,NA,NA,NA,NA
401.1297358,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,NA,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,NA,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401,-0.383573891176401
413.1297326,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,NA,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286,-0.263153375364286
411.0777217,-0.441190966789525,-0.441190966789525,-0.441190966789525,-0.441190966789525,-0.441190966789525,-0.441190966789525,-0.441190966789525,-0.441190966789525,NA,NA,-0.441190966789525,-0.441190966789525,-0.441190966789525,-0.441190966789525,-0.441190966789525,-0.441190966789525,NA,-0.441190966789525,-0.441190966789525,NA,-0.441190966789525,NA,NA,NA,NA,NA,NA
413.0933662,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,NA,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,-0.371799314816133,NA,NA,NA,NA
397.0620441,-0.406524997477723,-0.406524997477723,-0.406524997477723,-0.406524997477723,NA,NA,NA,NA,NA,-0.406524997477723,NA,NA,-0.406524997477723,-0.406524997477723,-0.406524997477723,NA,-0.406524997477723,NA,-0.406524997477723,NA,NA,NA,NA,NA,NA,NA,NA
403.0878712,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,-0.40043737288816,NA
409.0984327,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,NA,NA,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,-0.536918324931886,NA,-0.536918324931886,NA,NA
395.0827861,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,NA,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,-0.609811621072751,NA,-0.609811621072751,-0.609811621072751,-0.609811621072751,NA,NA,NA,NA
