"","Member","Value","Direction","Mass","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"25","785.2584383",0.55729849220704,"Insignificant",785.2584383,50,42,7,0,0,1,0,0,"CHOS",NA,786.2657683,0.751705368,NA,"C50H42O7S",0.523809523809524,0.56043956043956,30,23,22,75.12,784.381611712621,0.618388287378821,-0.52,0.14,0.84,0,0,NA,"Unsat Hydrocarbon","Lignin","Other"
"26","799.237696",0.389103679135302,"Insignificant",799.237696,50,40,8,0,0,1,0,0,"CHOS",NA,800.245026,0.730021989,NA,"C50H40O8S",0.536585365853659,0.577777777777778,31,23,22,72.84,798.345260048589,0.654739951411443,-0.44,0.16,0.8,0,0,NA,"Cond Hydrocarbon","Lignin","Other"
"27","797.2585438",1.13706683510184,"High",797.2585438,51,42,7,0,0,1,0,0,"CHOS",NA,798.2658738,0.815438128,NA,"C51H42O7S",0.534883720930233,0.56989247311828,31,24,23,74.8294117647059,796.368317787616,0.631682212384021,-0.509803921568627,0.137254901960784,0.823529411764706,0,0,NA,"Unsat Hydrocarbon","Lignin","Other"
"28","811.2742138",0.593584834565193,"Insignificant",811.2742138,52,44,7,0,0,1,0,0,"CHOS",NA,812.2815438,0.882010289,NA,"C52H44O7S",0.522727272727273,0.557894736842105,31,24,23,75.6461538461538,810.368337765284,0.631662234716259,-0.538461538461538,0.134615384615385,0.846153846153846,0,0,NA,"Unsat Hydrocarbon","Lignin","Other"
"29","809.258368",1.04129619884775,"High",809.258368,52,42,7,0,0,1,0,0,"CHOS",NA,810.265698,0.642676823,NA,"C52H42O7S",0.545454545454545,0.578947368421053,32,25,24,74.55,808.354742876713,0.645257123287251,-0.5,0.134615384615385,0.807692307692308,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Lignin","Other"
"30","795.2428323",0.685670745302808,"Insignificant",795.2428323,51,40,7,0,0,1,0,0,"CHOS",NA,796.2501623,0.797604538,NA,"C51H40O7S",0.558139534883721,0.591397849462366,32,25,24,73.7117647058824,794.354857049084,0.645142950915556,-0.470588235294118,0.137254901960784,0.784313725490196,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"31","813.2535427",0.586187428845148,"Insignificant",813.2535427,51,42,8,0,0,1,0,0,"CHOS",NA,814.2608727,0.9589244,NA,"C51H42O8S",0.523809523809524,0.565217391304348,31,23,22,73.7117647058824,812.345456528952,0.654543471048441,-0.470588235294118,0.156862745098039,0.823529411764706,0,0,NA,"Other","Lignin","Other"
"32","675.2724953",1.93724041895476,"High",675.2724953,49,40,1,0,0,1,0,0,"CHOS",NA,676.2798253,-0.316609498,NA,"C49H40OS",0.595744680851064,0.6,30,29,28,81.2387755102041,674.518479999144,0.481520000856221,-0.73469387755102,0.0204081632653061,0.816326530612245,0,0,NA,"Other","Unsat Hydrocarbon","Other"
"33","645.26181",1.74089923653709,"High",645.26181,48,38,0,0,0,1,0,0,"CHS",NA,646.26914,-0.517994491,NA,"C48H38S",0.617021276595745,0.617021276595745,30,30,29,81.675,644.541304898453,0.458695101547278,-0.75,0,0.791666666666667,0,0,NA,"Other","Cond Hydrocarbon","Other"
"34","659.277769",1.97493164820663,"High",659.277769,49,40,0,0,0,1,0,0,"CHS",NA,660.285099,-0.039116438,NA,"C49H40S",0.604166666666667,0.604166666666667,30,30,29,82.4020408163265,658.541613553421,0.458386446579311,-0.775510204081633,0,0.816326530612245,0,0,NA,"Other","Unsat Hydrocarbon","Other"
