num.trans.involved.in,sample,peak
11,Abisko,535.1303748
6,Abisko,535.1338089
11,Abisko,535.1457599
10,Abisko,535.1516445
10,Abisko,535.1668084
2,Abisko,535.180255
10,Abisko,535.1821666
9,Abisko,535.187886
10,Abisko,535.2031042
3,Abisko,535.2050835
9,Abisko,535.214128
18,Abisko,535.2185342
8,Abisko,535.2258138
4,Abisko,535.239536
16,Abisko,535.2548876
2,Abisko,535.2621485
11,Abisko,535.2759378
15,Abisko,535.2912277
12,Abisko,535.3276102
2,Abisko,536.0941643
5,Abisko,536.1621047
23,Abisko,536.188399
7,Abisko,536.2097915
10,Abisko,536.224911
5,Abisko,536.236316
1,Abisko,536.243004
1,Abisko,537.0290598
2,Abisko,537.029766
4,Abisko,537.0521226
1,Abisko,537.0626807
5,Abisko,537.0674036
14,Abisko,537.0885726
4,Abisko,537.0949765
7,Abisko,537.1038391
4,Abisko,537.1073741
14,Abisko,537.1249249
6,Abisko,537.1401816
13,Abisko,537.1461113
10,Abisko,537.1613761
4,Abisko,537.162004
5,Abisko,537.1672785
10,Abisko,537.1824487
7,Abisko,537.1938146
20,Abisko,537.1977904
7,Abisko,537.20484
12,Abisko,537.2187012
3,Abisko,537.220614
2,Abisko,537.2302838
8,Abisko,537.2342058
5,Abisko,537.241465
4,Abisko,537.2553008
16,Abisko,537.2705695
3,Abisko,537.291711
13,Abisko,537.3068713
8,Abisko,537.3432148
6,Abisko,538.127965
3,Abisko,538.2018
7,Abisko,538.2043277
4,Abisko,539.0467545
8,Abisko,539.0678441
10,Abisko,539.0831922
10,Abisko,539.1021048
10,Abisko,539.104245
9,Abisko,539.1195111
1,Abisko,539.122977
11,Abisko,539.1253289
7,Abisko,539.128841
5,Abisko,539.138592
21,Abisko,539.140608
7,Abisko,539.1558897
7,Abisko,539.1617919
8,Abisko,539.1730212
14,Abisko,539.1769523
3,Abisko,539.182831
10,Abisko,539.1922357
11,Abisko,539.1979775
4,Abisko,539.199707
7,Abisko,539.209444
13,Abisko,539.2133904
11,Abisko,539.2285965
5,Abisko,539.2341537
8,Abisko,539.2361035
16,Abisko,539.2498173
6,Abisko,539.2862281
15,Abisko,539.3225489
3,Abisko,540.1418823
12,Abisko,540.1833808
2,Abisko,540.217002
8,Abisko,540.2198918
5,Abisko,540.2311135
21,Abisko,540.256105
6,Abisko,540.267616
7,Abisko,541.0623685
2,Abisko,541.0682037
13,Abisko,541.0835792
2,Abisko,541.096595
10,Abisko,541.0988603
1,Abisko,541.0994845
8,Abisko,541.1047088
5,Abisko,541.1081048
6,Abisko,541.1177
11,Abisko,541.1198431
7,Abisko,541.1353256
11,Abisko,541.1410948
17,Abisko,541.1563414
11,Abisko,541.1715631
12,Abisko,541.1774664
4,Abisko,541.1887395
18,Abisko,541.1926878
9,Abisko,541.2079042
9,Abisko,541.2136545
5,Abisko,541.2154953
10,Abisko,541.2289934
10,Abisko,541.2442815
8,Abisko,541.2653874
7,Abisko,541.280292
4,Abisko,541.28654
13,Abisko,541.3017508
8,Abisko,542.1727141
11,Abisko,542.199164
4,Abisko,542.221824
5,Abisko,542.2356297
9,Abisko,542.2468155
10,Abisko,542.283172
1,Abisko,543.033222
7,Abisko,543.0417205
4,Abisko,543.051748
8,Abisko,543.0781224
6,Abisko,543.0839448
10,Abisko,543.0991724
3,Abisko,543.101968
11,Abisko,543.1144518
9,Abisko,543.1201316
11,Abisko,543.1355419
4,Abisko,543.1486932
12,Abisko,543.1508017
12,Abisko,543.1567284
5,Abisko,543.166179
14,Abisko,543.1718172
1,Abisko,543.1753477
2,Abisko,543.1850293
10,Abisko,543.1871515
9,Abisko,543.1929495
4,Abisko,543.194907
15,Abisko,543.2082084
12,Abisko,543.2235922
7,Abisko,543.229348
5,Abisko,543.231199
7,Abisko,543.2406015
9,Abisko,543.2446035
3,Abisko,543.2600288
18,Abisko,543.2811258
2,Abisko,543.29644
3,Abisko,543.317476
3,Abisko,543.3328405
1,Abisko,543.7968775
6,Abisko,544.1520745
2,Abisko,544.215125
9,Abisko,544.224465
4,Abisko,544.251174
6,Abisko,544.2625215
11,Abisko,545.0572526
10,Abisko,545.072319
9,Abisko,545.0937113
6,Abisko,545.096728
7,Abisko,545.0996162
4,Abisko,545.108298
10,Abisko,545.1148396
2,Abisko,545.1290372
7,Abisko,545.130183
4,Abisko,545.1360447
8,Abisko,545.1512521
4,Abisko,545.153408
16,Abisko,545.1664976
13,Abisko,545.1724521
17,Abisko,545.1875484
4,Abisko,545.2007348
5,Abisko,545.2029064
8,Abisko,545.2085616
5,Abisko,545.21041
10,Abisko,545.2239263
14,Abisko,545.2392643
4,Abisko,545.245084
4,Abisko,545.246589
3,Abisko,545.257832
9,Abisko,545.2603164
10,Abisko,545.275627
7,Abisko,545.282705
7,Abisko,545.2967398
10,Abisko,545.3119808
3,Abisko,546.077726
14,Abisko,546.124939
3,Abisko,546.1324399
7,Abisko,546.167544
12,Abisko,546.1724617
4,Abisko,546.186385
9,Abisko,546.194067
8,Abisko,546.23053
3,Abisko,546.241693
2,Abisko,546.2779955
3,Abisko,547.0363829
9,Abisko,547.0730054
3,Abisko,547.083075
3,Abisko,547.0854035
9,Abisko,547.0881202
6,Abisko,547.0899401
9,Abisko,547.094092
11,Abisko,547.1094247
3,Abisko,547.114841
11,Abisko,547.124505
6,Abisko,547.1305679
6,Abisko,547.1458199
13,Abisko,547.1517156
10,Abisko,547.166804
2,Abisko,547.1689133
10,Abisko,547.175825
12,Abisko,547.182127
7,Abisko,547.1879597
13,Abisko,547.2030876
14,Abisko,547.2184997
10,Abisko,547.225812
6,Abisko,547.2395867
14,Abisko,547.2548871
8,Abisko,547.262168
10,Abisko,547.2759429
9,Abisko,547.2912846
2,Abisko,547.298591
2,Abisko,547.3277085
6,Abisko,548.162022
3,Abisko,548.172231
6,Abisko,548.1833135
11,Abisko,548.1885257
2,Abisko,548.1986933
10,Abisko,548.2098265
4,Abisko,548.2365295
11,Abisko,549.052275
6,Abisko,549.0675722
1,Abisko,549.0709775
2,Abisko,549.074462
11,Abisko,549.0887176
2,Abisko,549.1015505
5,Abisko,549.1038792
2,Abisko,549.1045415
14,Abisko,549.1095164
7,Abisko,549.1250623
6,Abisko,549.1309068
12,Abisko,549.140193
12,Abisko,549.1461649
2,Abisko,549.149382
9,Abisko,549.156808
11,Abisko,549.1614215
6,Abisko,549.1673136
12,Abisko,549.1823871
10,Abisko,549.193667
12,Abisko,549.1977515
13,Abisko,549.2187593
4,Abisko,549.220641
17,Abisko,549.2341778
7,Abisko,549.2414308
5,Abisko,549.2551092
2,Abisko,549.25711
4,Abisko,549.2706077
7,Abisko,549.2778356
9,Abisko,549.2917014
10,Abisko,549.3070362
6,Abisko,549.3434153
2,Abisko,550.109929
22,Abisko,550.119996
2,Abisko,550.1414895
6,Abisko,550.2042207
10,Abisko,550.213779
5,Abisko,550.2157115
5,Abisko,550.2255497
7,Abisko,550.2520005
1,Abisko,550.7691767
2,Abisko,550.7817193
1,Abisko,551.0447806
2,Abisko,551.0467858
11,Abisko,551.067921
1,Abisko,551.069155
4,Abisko,551.08317
3,Abisko,551.1017403
11,Abisko,551.1043112
1,Abisko,551.1113389
10,Abisko,551.1195435
8,Abisko,551.1253888
3,Abisko,551.1286784
18,Abisko,551.140654
11,Abisko,551.1465505
3,Abisko,551.151859
9,Abisko,551.1559648
12,Abisko,551.1617534
7,Abisko,551.162435
18,Abisko,551.177046
2,Abisko,551.1828995
2,Abisko,551.195739
6,Abisko,551.1977522
4,Abisko,551.199701
5,Abisko,551.2094153
17,Abisko,551.2134218
6,Abisko,551.2207353
4,Abisko,551.2247212
11,Abisko,551.234476
3,Abisko,551.236155
6,Abisko,551.2498714
2,Abisko,551.257212
9,Abisko,551.2709698
5,Abisko,551.2862896
3,Abisko,551.3075405
6,Abisko,551.3226723
8,Abisko,552.114676
2,Abisko,552.136111
2,Abisko,552.145626
7,Abisko,552.157099
9,Abisko,552.1835157
4,Abisko,552.193595
1,Abisko,552.2048363
7,Abisko,552.2199745
5,Abisko,552.2312659
3,Abisko,552.25623
2,Abisko,552.7772469
7,Abisko,553.047204
10,Abisko,553.0625078
3,Abisko,553.077781
2,Abisko,553.081284
9,Abisko,553.083589
7,Abisko,553.0988788
2,Abisko,553.1023304
5,Abisko,553.1081108
5,Abisko,553.114171
12,Abisko,553.1177371
16,Abisko,553.1198842
10,Abisko,553.1352331
4,Abisko,553.1358545
11,Abisko,553.141049
5,Abisko,553.144369
1,Abisko,553.154393
19,Abisko,553.1562576
4,Abisko,553.16234
5,Abisko,553.1677505
13,Abisko,553.1714891
4,Abisko,553.175063
13,Abisko,553.1773866
3,Abisko,553.1888027
16,Abisko,553.192679
5,Abisko,553.203917
8,Abisko,553.207895
13,Abisko,553.2136315
7,Abisko,553.2154883
6,Abisko,553.2251218
17,Abisko,553.2290902
12,Abisko,553.2441443
6,Abisko,553.2500504
9,Abisko,553.2517583
7,Abisko,553.2655255
9,Abisko,553.3019525
5,Abisko,553.3383192
9,Abisko,554.151542
2,Abisko,554.1628505
7,Abisko,554.1727075
15,Abisko,554.187855
9,Abisko,554.1992678
11,Abisko,554.210746
2,Abisko,554.2325654
3,Abisko,554.2356821
5,Abisko,554.246922
4,Abisko,554.283024
6,Abisko,555.0417659
5,Abisko,555.0629584
1,Abisko,555.071187
10,Abisko,555.0782047
3,Abisko,555.0932385
7,Abisko,555.099268
5,Abisko,555.105547
11,Abisko,555.1145779
6,Abisko,555.1181129
5,Abisko,555.1204005
10,Abisko,555.1334647
9,Abisko,555.1356332
1,Abisko,555.148816
7,Abisko,555.1508954
5,Abisko,555.1567659
2,Abisko,555.1681005
15,Abisko,555.1719775
1,Abisko,555.1832975
9,Abisko,555.1872247
9,Abisko,555.1929421
3,Abisko,555.194828
6,Abisko,555.2043631
12,Abisko,555.2082992
9,Abisko,555.2235611
10,Abisko,555.2292701
4,Abisko,555.2311835
8,Abisko,555.240558
15,Abisko,555.2447094
8,Abisko,555.260003
8,Abisko,555.2658127
6,Abisko,555.2768735
15,Abisko,555.2811273
9,Abisko,555.314632
9,Abisko,555.3175984
2,Abisko,556.109947
1,Abisko,556.1524085
3,Abisko,556.1603128
1,Abisko,556.164889
17,Abisko,556.167123
5,Abisko,556.1784866
4,Abisko,556.1884821
1,Abisko,556.2149741
5,Abisko,556.2262747
1,Abisko,556.2482703
3,Abisko,556.2513661
4,Abisko,556.2625574
4,Abisko,556.298814
3,Abisko,557.020988
7,Abisko,557.0574663
7,Abisko,557.0785567
7,Abisko,557.0939722
3,Abisko,557.0997248
1,Abisko,557.1091807
9,Abisko,557.1150039
4,Abisko,557.117837
4,Abisko,557.128031
5,Abisko,557.1302817
6,Abisko,557.1361179
6,Abisko,557.1513772
10,Abisko,557.152044
4,Abisko,557.1548162
2,Abisko,557.1643858
11,Abisko,557.166626
12,Abisko,557.1724683
1,Abisko,557.177766
5,Abisko,557.17977
1,Abisko,557.1837695
14,Abisko,557.1876096
2,Abisko,557.1990091
4,Abisko,557.201736
7,Abisko,557.2029569
11,Abisko,557.2086174
5,Abisko,557.21989
16,Abisko,557.2239816
11,Abisko,557.2392675
15,Abisko,557.2448579
2,Abisko,557.246817
11,Abisko,557.2603342
3,Abisko,557.273418
11,Abisko,557.2756227
2,Abisko,557.294098
5,Abisko,557.2967511
1,Abisko,557.3120914
2,Abisko,557.330848
5,Abisko,557.33332
1,Abisko,558.0763505
5,Abisko,558.1621685
9,Abisko,558.1677033
5,Abisko,558.194127
22,Abisko,558.219011
4,Abisko,558.2305838
3,Abisko,558.2637557
1,Abisko,558.266891
3,Abisko,558.2783492
2,Abisko,558.289368
6,Abisko,559.0366546
1,Abisko,559.0447201
6,Abisko,559.0729865
3,Abisko,559.078792
5,Abisko,559.0883378
8,Abisko,559.0941498
1,Abisko,559.0979
4,Abisko,559.107206
13,Abisko,559.1094605
3,Abisko,559.1153491
4,Abisko,559.124764
11,Abisko,559.128374
7,Abisko,559.1305554
4,Abisko,559.13421
8,Abisko,559.1436713
1,Abisko,559.144314
11,Abisko,559.1458909
3,Abisko,559.14859
11,Abisko,559.1517719
2,Abisko,559.166983
2,Abisko,559.1707438
2,Abisko,559.180228
7,Abisko,559.1822942
7,Abisko,559.1881089
15,Abisko,559.2032452
4,Abisko,559.2147015
14,Abisko,559.2186659
1,Abisko,559.2243235
1,Abisko,559.226298
5,Abisko,559.2356856
12,Abisko,559.239636
8,Abisko,559.2550591
4,Abisko,559.2623658
1,Abisko,559.273539
1,Abisko,559.274337
13,Abisko,559.2760488
10,Abisko,559.2913944
1,Abisko,559.298772
3,Abisko,559.310361
6,Abisko,559.3125528
6,Abisko,559.3277757
2,Abisko,560.104623
9,Abisko,560.141026
6,Abisko,560.162135
3,Abisko,560.173624
1,Abisko,560.188722
7,Abisko,560.191938
1,Abisko,560.196056
3,Abisko,560.2098445
5,Abisko,560.2196912
7,Abisko,560.224869
1,Abisko,560.22547
11,Abisko,560.2461826
2,Abisko,560.2575389
1,Abisko,560.862761
5,Abisko,561.0523215
9,Abisko,561.0676191
9,Abisko,561.0887594
2,Abisko,561.094657
11,Abisko,561.1038193
2,Abisko,561.107721
4,Abisko,561.1098566
7,Abisko,561.1251104
9,Abisko,561.1309161
9,Abisko,561.1405028
3,Abisko,561.1441212
12,Abisko,561.1461635
2,Abisko,561.150895
7,Abisko,561.1615052
3,Abisko,561.1622509
3,Abisko,561.1642889
11,Abisko,561.1673615
2,Abisko,561.17472
13,Abisko,561.1824151
4,Abisko,561.1861074
15,Abisko,561.193445
7,Abisko,561.1955896
9,Abisko,561.1978307
5,Abisko,561.198657
10,Abisko,561.203456
5,Abisko,561.2052985
7,Abisko,561.2188225
7,Abisko,561.219472
7,Abisko,561.2342714
4,Abisko,561.240213
3,Abisko,561.2416698
9,Abisko,561.2552521
9,Abisko,561.256099
10,Abisko,561.2707181
2,Abisko,561.2781188
8,Abisko,561.2918337
4,Abisko,561.307159
1,Abisko,561.3279023
7,Abisko,561.3434265
1,Abisko,561.862158
1,Abisko,561.933998
1,Abisko,562.072184
4,Abisko,562.073101
4,Abisko,562.141341
5,Abisko,562.146396
2,Abisko,562.1504
3,Abisko,562.156824
5,Abisko,562.162434
1,Abisko,562.163783
2,Abisko,562.1650623
8,Abisko,562.1889983
3,Abisko,562.193193
5,Abisko,562.1990204
2,Abisko,562.2023333
2,Abisko,562.2043745
2,Abisko,562.211969
5,Abisko,562.2141386
3,Abisko,562.2254189
1,Abisko,562.238454
1,Abisko,562.253024
3,Abisko,562.26218
1,Abisko,562.295491
1,Abisko,562.3105597
1,Abisko,562.986967
7,Abisko,563.0315923
6,Abisko,563.046807
6,Abisko,563.0679563
10,Abisko,563.0830986
3,Abisko,563.0837635
1,Abisko,563.09026
5,Abisko,563.1043903
7,Abisko,563.119654
6,Abisko,563.1255374
5,Abisko,563.126236
3,Abisko,563.128907
10,Abisko,563.1408097
7,Abisko,563.1467051
8,Abisko,563.1561749
5,Abisko,563.1618954
5,Abisko,563.165336
1,Abisko,563.1717194
14,Abisko,563.1771766
8,Abisko,563.178127
7,Abisko,563.1830646
11,Abisko,563.1981122
1,Abisko,563.205682
8,Abisko,563.2094488
13,Abisko,563.2135732
3,Abisko,563.22103
8,Abisko,563.2345482
3,Abisko,563.236729
9,Abisko,563.2499315
6,Abisko,563.2572418
6,Abisko,563.2709441
12,Abisko,563.2863067
4,Abisko,563.2934587
8,Abisko,563.3072978
5,Abisko,563.3226097
1,Abisko,564.118483
1,Abisko,564.125855
16,Abisko,564.135678
6,Abisko,564.1621138
6,Abisko,564.172461
4,Abisko,564.204817
4,Abisko,564.215723
2,Abisko,564.217434
6,Abisko,564.2313615
2,Abisko,564.2411733
6,Abisko,564.2676145
3,Abisko,564.274214
1,Abisko,564.78483
1,Abisko,565.0239505
2,Abisko,565.0474498
3,Abisko,565.0624226
2,Abisko,565.0660615
7,Abisko,565.0836811
4,Abisko,565.0989148
2,Abisko,565.1082682
11,Abisko,565.1177629
9,Abisko,565.1200234
9,Abisko,565.1352221
8,Abisko,565.1411424
2,Abisko,565.144394
9,Abisko,565.151867
10,Abisko,565.1563929
5,Abisko,565.157033
4,Abisko,565.1622696
11,Abisko,565.167364
6,Abisko,565.1695915
2,Abisko,565.1715979
10,Abisko,565.1774227
1,Abisko,565.186978
11,Abisko,565.1927298
2,Abisko,565.1986385
2,Abisko,565.204092
5,Abisko,565.213722
1,Abisko,565.2156803
5,Abisko,565.2251372
9,Abisko,565.2291353
4,Abisko,565.2364073
9,Abisko,565.250095
12,Abisko,565.2655663
1,Abisko,565.272982
5,Abisko,565.2866921
8,Abisko,565.3019764
5,Abisko,565.3383612
1,Abisko,565.3595697
1,Abisko,566.05136
4,Abisko,566.122682
2,Abisko,566.162933
6,Abisko,566.1727188
7,Abisko,566.199262
4,Abisko,566.2091565
9,Abisko,566.210858
2,Abisko,566.2357605
8,Abisko,566.2470153
4,Abisko,566.253436
1,Abisko,566.792889
2,Abisko,567.0397276
6,Abisko,567.041776
7,Abisko,567.0627567
10,Abisko,567.0781154
1,Abisko,567.0816252
11,Abisko,567.099257
7,Abisko,567.1145271
3,Abisko,567.1151755
1,Abisko,567.117903
8,Abisko,567.1203219
4,Abisko,567.1237477
6,Abisko,567.133401
10,Abisko,567.1356157
9,Abisko,567.1509346
10,Abisko,567.1567956
7,Abisko,567.1680375
6,Abisko,567.1720401
6,Abisko,567.172841
7,Abisko,567.178275
2,Abisko,567.183496
6,Abisko,567.1873124
6,Abisko,567.1930595
2,Abisko,567.194884
6,Abisko,567.204459
13,Abisko,567.2084801
6,Abisko,567.2237896
4,Abisko,567.2294923
10,Abisko,567.2448744
7,Abisko,567.2659622
1,Abisko,567.2677155
9,Abisko,567.2812735
2,Abisko,567.302376
8,Abisko,567.3176205
2,Abisko,568.0370305
7,Abisko,568.138604
6,Abisko,568.1518945
3,Abisko,568.2150913
4,Abisko,568.2265365
1,Abisko,568.2331575
1,Abisko,568.248347
4,Abisko,568.251425
2,Abisko,568.7922822
1,Abisko,568.826611
5,Abisko,569.0574484
8,Abisko,569.0785651
6,Abisko,569.0939125
5,Abisko,569.1127025
7,Abisko,569.1150248
6,Abisko,569.1303359
6,Abisko,569.1361304
2,Abisko,569.1396457
1,Abisko,569.1492095
10,Abisko,569.1513013
9,Abisko,569.154955
6,Abisko,569.164436
4,Abisko,569.1667344
10,Abisko,569.1725661
4,Abisko,569.1838106
6,Abisko,569.187787
7,Abisko,569.2030216
11,Abisko,569.2087037
1,Abisko,569.210725
5,Abisko,569.2240821
8,Abisko,569.2393479
7,Abisko,569.2452785
5,Abisko,569.246792
5,Abisko,569.2604504
9,Abisko,569.275807
7,Abisko,569.29679
1,Abisko,569.324932
14,Abisko,569.3331153
2,Abisko,570.116195
1,Abisko,570.152525
3,Abisko,570.1619645
6,Abisko,570.167717
2,Abisko,570.1943555
5,Abisko,570.230555
8,Abisko,570.276606
8,Abisko,570.278015
5,Abisko,571.036618
13,Abisko,571.0731957
3,Abisko,571.0832076
2,Abisko,571.088285
9,Abisko,571.092036
5,Abisko,571.0941862
10,Abisko,571.1096398
1,Abisko,571.1188654
13,Abisko,571.1283822
5,Abisko,571.1306625
2,Abisko,571.1341897
3,Abisko,571.143507
12,Abisko,571.144147
10,Abisko,571.1460174
2,Abisko,571.1493205
8,Abisko,571.1518291
7,Abisko,571.1669674
5,Abisko,571.1704593
2,Abisko,571.1800956
7,Abisko,571.1823312
9,Abisko,571.1881701
1,Abisko,571.1995823
6,Abisko,571.2033019
3,Abisko,571.214931
9,Abisko,571.2186878
6,Abisko,571.2243341
16,Abisko,571.2396527
6,Abisko,571.252093
6,Abisko,571.2549946
2,Abisko,571.2721076
1,Abisko,571.273759
4,Abisko,571.2760687
5,Abisko,571.2912892
2,Abisko,571.310168
14,Abisko,571.3124243
3,Abisko,572.1317123
8,Abisko,572.1493663
2,Abisko,572.1597147
9,Abisko,572.1834171
9,Abisko,572.2098247
1,Abisko,572.275635
4,Abisko,573.0523532
1,Abisko,573.067462
10,Abisko,573.0888488
5,Abisko,573.094647
3,Abisko,573.103961
4,Abisko,573.1099715
2,Abisko,573.1161176
6,Abisko,573.1252716
7,Abisko,573.1309762
5,Abisko,573.146262
3,Abisko,573.147085
6,Abisko,573.1592904
4,Abisko,573.1615684
8,Abisko,573.1674636
2,Abisko,573.174451
5,Abisko,573.1825819
10,Abisko,573.1979191
4,Abisko,573.2037826
12,Abisko,573.2189196
10,Abisko,573.2343005
2,Abisko,573.2399507
5,Abisko,573.251237
8,Abisko,573.2553288
7,Abisko,573.2706765
1,Abisko,573.289232
4,Abisko,573.2917664
9,Abisko,573.307037
8,Abisko,573.32803
5,Abisko,574.117623
1,Abisko,574.1192765
5,Abisko,574.1625758
6,Abisko,574.175206
8,Abisko,574.1990675
9,Abisko,574.225327
4,Abisko,574.2353143
3,Abisko,574.273055
6,Abisko,575.0680319
4,Abisko,575.083121
9,Abisko,575.1044681
8,Abisko,575.113583
5,Abisko,575.1197823
6,Abisko,575.1255853
11,Abisko,575.1408473
5,Abisko,575.1467446
8,Abisko,575.1619197
3,Abisko,575.1625595
12,Abisko,575.1771906
4,Abisko,575.1780387
3,Abisko,575.179983
11,Abisko,575.1831328
8,Abisko,575.1982024
3,Abisko,575.202405
6,Abisko,575.2135208
14,Abisko,575.2345149
9,Abisko,575.2499243
5,Abisko,575.2710176
1,Abisko,575.283938
9,Abisko,575.286325
3,Abisko,575.307589
9,Abisko,575.3227524
1,Abisko,576.123256
1,Abisko,576.134689
4,Abisko,576.178166
2,Abisko,576.250939
2,Abisko,577.033575
2,Abisko,577.04502
3,Abisko,577.047226
1,Abisko,577.0554155
5,Abisko,577.062486
8,Abisko,577.0836885
6,Abisko,577.098836
10,Abisko,577.1201394
4,Abisko,577.1353543
8,Abisko,577.141299
2,Abisko,577.147558
9,Abisko,577.1565293
4,Abisko,577.1624278
4,Abisko,577.1775892
3,Abisko,577.187517
1,Abisko,577.190718
10,Abisko,577.1928536
9,Abisko,577.1986929
7,Abisko,577.213877
8,Abisko,577.2291847
3,Abisko,577.229918
4,Abisko,577.232661
4,Abisko,577.236408
10,Abisko,577.2502148
9,Abisko,577.2655789
1,Abisko,577.2728307
8,Abisko,577.2867396
1,Abisko,577.299849
5,Abisko,577.3019357
10,Abisko,577.338174
1,Abisko,578.138885
4,Abisko,578.141161
7,Abisko,578.19398
6,Abisko,579.0628273
1,Abisko,579.071023
11,Abisko,579.0781878
6,Abisko,579.0993598
8,Abisko,579.114659
4,Abisko,579.124038
11,Abisko,579.1357977
1,Abisko,579.1491103
6,Abisko,579.1511503
8,Abisko,579.1569263
6,Abisko,579.167633
11,Abisko,579.1722373
5,Abisko,579.1781253
8,Abisko,579.193079
8,Abisko,579.20856
5,Abisko,579.2296412
9,Abisko,579.244914
2,Abisko,579.2521465
2,Abisko,579.2659762
9,Abisko,579.281249
1,Abisko,579.288772
1,Abisko,579.3025725
7,Abisko,579.3176146
1,Abisko,579.650794
7,Abisko,580.1571254
2,Abisko,580.22634
3,Abisko,580.236169
3,Abisko,581.0784704
2,Abisko,581.0938725
2,Abisko,581.0974463
1,Abisko,581.1007468
5,Abisko,581.1126047
15,Abisko,581.1149238
7,Abisko,581.1302474
4,Abisko,581.136013
7,Abisko,581.1491293
6,Abisko,581.1514222
3,Abisko,581.164864
5,Abisko,581.1668299
7,Abisko,581.1726026
8,Abisko,581.1878057
6,Abisko,581.193895
5,Abisko,581.208996
6,Abisko,581.2242896
7,Abisko,581.245234
2,Abisko,581.246699
8,Abisko,581.2606757
4,Abisko,581.281829
5,Abisko,581.2970361
4,Abisko,581.333409
3,Abisko,582.1441783
11,Abisko,582.1727667
1,Abisko,582.212541
5,Abisko,582.264185
3,Abisko,583.0467894
8,Abisko,583.0731077
4,Abisko,583.0942899
5,Abisko,583.1095466
2,Abisko,583.1188083
2,Abisko,583.1283428
3,Abisko,583.129101
10,Abisko,583.1304756
7,Abisko,583.1459539
10,Abisko,583.1517072
1,Abisko,583.1550055
4,Abisko,583.164542
10,Abisko,583.1668992
6,Abisko,583.1823935
10,Abisko,583.1882574
11,Abisko,583.199297
9,Abisko,583.203389
5,Abisko,583.2186915
5,Abisko,583.2244678
3,Abisko,583.2357257
6,Abisko,583.2397656
9,Abisko,583.2761486
1,Abisko,583.297391
5,Abisko,583.3126211
2,Abisko,584.1317429
4,Abisko,584.138331
4,Abisko,584.148934
4,Abisko,584.183446
6,Abisko,584.18856
8,Abisko,584.2309277
11,Abisko,584.246068
1,Abisko,584.8034643
2,Abisko,585.0525762
9,Abisko,585.0888384
7,Abisko,585.1076448
4,Abisko,585.1099136
9,Abisko,585.1252997
5,Abisko,585.125945
5,Abisko,585.1345874
7,Abisko,585.1440606
8,Abisko,585.1463925
5,Abisko,585.1592865
9,Abisko,585.1617119
4,Abisko,585.1675344
4,Abisko,585.1787142
6,Abisko,585.1826827
4,Abisko,585.1980038
4,Abisko,585.2037094
9,Abisko,585.2189611
12,Abisko,585.2343312
3,Abisko,585.2401668
5,Abisko,585.2553735
8,Abisko,585.2707136
1,Abisko,585.2878143
5,Abisko,585.2917188
3,Abisko,585.328129
2,Abisko,586.0474492
4,Abisko,586.092277
1,Abisko,586.146882
7,Abisko,586.162634
7,Abisko,586.1650255
7,Abisko,586.189084
5,Abisko,586.1990445
4,Abisko,586.225608
1,Abisko,586.2437895
1,Abisko,586.246631
2,Abisko,586.295877
3,Abisko,586.802851
1,Abisko,587.0460527
6,Abisko,587.068099
7,Abisko,587.1045688
4,Abisko,587.105282
8,Abisko,587.1256338
10,Abisko,587.1408787
12,Abisko,587.1467403
5,Abisko,587.1619284
8,Abisko,587.174752
1,Abisko,587.175363
6,Abisko,587.1772227
7,Abisko,587.1831191
3,Abisko,587.190512
15,Abisko,587.1981612
7,Abisko,587.2136398
6,Abisko,587.219368
7,Abisko,587.220132
5,Abisko,587.2307557
6,Abisko,587.2346456
1,Abisko,587.247833
5,Abisko,587.2500536
3,Abisko,587.25598
10,Abisko,587.2710923
5,Abisko,587.2864422
5,Abisko,587.3075045
5,Abisko,587.343888
6,Abisko,588.1443667
7,Abisko,588.1783405
5,Abisko,588.214861
7,Abisko,588.238207
1,Abisko,588.241286
12,Abisko,588.252202
1,Abisko,588.275049
4,Abisko,589.0837682
4,Abisko,589.0937857
8,Abisko,589.09891
10,Abisko,589.1201946
4,Abisko,589.125665
2,Abisko,589.1386685
8,Abisko,589.1413668
4,Abisko,589.1448965
2,Abisko,589.154525
10,Abisko,589.1566531
2,Abisko,589.1574778
6,Abisko,589.1625
10,Abisko,589.177692
3,Abisko,589.1810435
8,Abisko,589.1930094
5,Abisko,589.1988128
7,Abisko,589.2139825
6,Abisko,589.2293707
6,Abisko,589.235101
3,Abisko,589.237294
7,Abisko,589.2503505
1,Abisko,589.263404
5,Abisko,589.2656745
3,Abisko,589.273066
7,Abisko,589.2867509
8,Abisko,589.3020833
7,Abisko,590.1658177
7,Abisko,590.194227
3,Abisko,590.202231
8,Abisko,591.0629093
5,Abisko,591.0784703
7,Abisko,591.0994178
4,Abisko,591.109469
1,Abisko,591.113786
6,Abisko,591.1147513
10,Abisko,591.1357678
3,Abisko,591.1544286
8,Abisko,591.1569282
5,Abisko,591.1722913
7,Abisko,591.1729765
6,Abisko,591.1780599
9,Abisko,591.1931824
2,Abisko,591.1964304
1,Abisko,591.2073815
9,Abisko,591.2085419
6,Abisko,591.214168
8,Abisko,591.2295794
6,Abisko,591.2447865
2,Abisko,591.2483435
3,Abisko,591.250943
2,Abisko,591.2661319
5,Abisko,591.2812569
5,Abisko,591.2884215
4,Abisko,591.302513
3,Abisko,591.3177639
2,Abisko,592.2096591
4,Abisko,593.0574623
7,Abisko,593.0786689
4,Abisko,593.093995
