Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
211.041409,0,0,0,0,0,0,0,0,,NA,212.048739,0,NA,NA,NA,NA,NA,NA,NA,NA,210.805758277354,0.194241722645785,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.0606661,0,0,0,0,0,0,0,0,,NA,212.0679961,0,NA,NA,NA,NA,NA,NA,NA,NA,210.824993874704,0.175006125295681,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.0718999,0,0,0,0,0,0,0,0,,NA,212.0792299,0,NA,NA,NA,NA,NA,NA,NA,NA,210.836215130943,0.163784869057082,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.0759185,0,0,0,0,0,0,0,0,,NA,212.0832485,0,NA,NA,NA,NA,NA,NA,NA,NA,210.840229243738,0.159770756261764,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.081778,0,0,0,0,0,0,0,0,,NA,212.089108,0,NA,NA,NA,NA,NA,NA,NA,NA,210.846082200968,0.153917799031802,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.0970503,0,0,0,0,0,0,0,0,,NA,212.1043803,0,NA,NA,NA,NA,NA,NA,NA,NA,210.861337447782,0.13866255221842,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.108315,0,0,0,0,0,0,0,0,,NA,212.115645,0,NA,NA,NA,NA,NA,NA,NA,NA,210.872589569517,0.127410430483081,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.1334292,0,0,0,0,0,0,0,0,,NA,212.1407592,0,NA,NA,NA,NA,NA,NA,NA,NA,210.897675726777,0.102324273223161,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.1698136,0,0,0,0,0,0,0,0,,NA,212.1771436,0,NA,NA,NA,NA,NA,NA,NA,NA,210.934019499631,0.0659805003692497,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.80186,0,0,0,0,0,0,0,0,,NA,212.80919,0,NA,NA,NA,NA,NA,NA,NA,NA,211.565360150974,0.434639849025928,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.0195344,0,0,0,0,0,0,0,0,,NA,213.0268644,0,NA,NA,NA,NA,NA,NA,NA,NA,211.782791493794,0.217208506205566,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.027663,6,14,4,0,0,1,1,0,CHOSP,NA,213.034993,-0.476372336,NA,C6H14O4SP,0,0,0.5,-3.5,-5.5,103.05,211.790911017327,0.209088982672966,-1.5,0.666666666666667,2.33333333333333,0,0.166666666666667,0,Other,Other,Other
212.0559274,0,0,0,0,0,0,0,0,,NA,213.0632574,0,NA,NA,NA,NA,NA,NA,NA,NA,211.819143857046,0.180856142954497,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.0640628,0,0,0,0,0,0,0,0,,NA,213.0713928,0,NA,NA,NA,NA,NA,NA,NA,NA,211.827270172985,0.17272982701482,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.075236,10,15,2,1,0,1,0,0,CHNOS,NA,213.082566,0.768355525,NA,C10H15O2NS,0,0.142857142857143,4,2,0,77.4,211.83843089689,0.16156910310977,-0.6,0.2,1.5,0.1,0,NA,Other,Lipid,Other
212.092302,0,0,0,0,0,0,0,0,,NA,213.099632,0,NA,NA,NA,NA,NA,NA,NA,NA,211.855477840842,0.144522159157816,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.1367736,0,0,0,0,0,0,0,0,,NA,213.1441036,0,NA,NA,NA,NA,NA,NA,NA,NA,211.899899783456,0.100100216543666,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.9885775,0,0,0,0,0,0,0,0,,NA,213.9959075,0,NA,NA,NA,NA,NA,NA,NA,NA,212.750752551612,0.249247448388076,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.0011344,0,0,0,0,0,0,0,0,,NA,214.0084644,0,NA,NA,NA,NA,NA,NA,NA,NA,212.763295430465,0.236704569534766,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.0035404,0,0,0,0,0,0,0,0,,NA,214.0108704,0,NA,NA,NA,NA,NA,NA,NA,NA,212.765698743904,0.234301256095875,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.011625,0,0,0,0,0,0,0,0,,NA,214.018955,0,NA,NA,NA,NA,NA,NA,NA,NA,212.773774316568,0.22622568343246,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.0165835,0,0,0,0,0,0,0,0,,NA,214.0239135,0,NA,NA,NA,NA,NA,NA,NA,NA,212.778727279862,0.221272720137847,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.0399219,0,0,0,0,0,0,0,0,,NA,214.0472519,0,NA,NA,NA,NA,NA,NA,NA,NA,212.802039619996,0.197960380003792,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.0551724,0,0,0,0,0,0,0,0,,NA,214.0625024,0,NA,NA,NA,NA,NA,NA,NA,NA,212.817273091152,0.182726908848338,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.0763166,0,0,0,0,0,0,0,0,,NA,214.0836466,0,NA,NA,NA,NA,NA,NA,NA,NA,212.838393681349,0.161606318650939,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.0875551,0,0,0,0,0,0,0,0,,NA,214.0948851,0,NA,NA,NA,NA,NA,NA,NA,NA,212.84961963234,0.150380367660432,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.112237,0,0,0,0,0,0,0,0,,NA,214.119567,0,NA,NA,NA,NA,NA,NA,NA,NA,212.87427397231,0.12572602769049,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.1127004,0,0,0,0,0,0,0,0,,NA,214.1200304,0,NA,NA,NA,NA,NA,NA,NA,NA,212.874736854873,0.125263145127064,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.1239298,0,0,0,0,0,0,0,0,,NA,214.1312598,0,NA,NA,NA,NA,NA,NA,NA,NA,212.885953716025,0.114046283975398,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.1490723,0,0,0,0,0,0,0,0,,NA,214.1564023,0,NA,NA,NA,NA,NA,NA,NA,NA,212.911068141684,0.088931858315533,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.17355,0,0,0,0,0,0,0,0,,NA,214.18088,0,NA,NA,NA,NA,NA,NA,NA,NA,212.935518509666,0.0644814903340318,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.1854542,0,0,0,0,0,0,0,0,,NA,214.1927842,0,NA,NA,NA,NA,NA,NA,NA,NA,212.94740941733,0.0525905826700921,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.542055,0,0,0,0,0,0,0,0,,NA,214.549385,0,NA,NA,NA,NA,NA,NA,NA,NA,213.303612033691,0.696387966309089,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.0351749,0,0,0,0,0,0,0,0,,NA,215.0425049,0,NA,NA,NA,NA,NA,NA,NA,NA,213.796181311605,0.20381868839479,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.0432985,0,0,0,0,0,0,0,0,,NA,215.0506285,0,NA,NA,NA,NA,NA,NA,NA,NA,213.804295840721,0.195704159279103,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.0480639,0,0,0,0,0,0,0,0,,NA,215.0553939,0,NA,NA,NA,NA,NA,NA,NA,NA,213.809055919633,0.190944080367331,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.0715596,0,0,0,0,0,0,0,0,,NA,215.0788896,0,NA,NA,NA,NA,NA,NA,NA,NA,213.832525384124,0.167474615875847,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.0796575,0,0,0,0,0,0,0,0,,NA,215.0869875,0,NA,NA,NA,NA,NA,NA,NA,NA,213.840614241937,0.159385758063308,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.1079467,0,0,0,0,0,0,0,0,,NA,215.1152767,0,NA,NA,NA,NA,NA,NA,NA,NA,213.868871853963,0.131128146036758,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.1160421,0,0,0,0,0,0,0,0,,NA,215.1233721,0,NA,NA,NA,NA,NA,NA,NA,NA,213.876958214567,0.123041785432747,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.1443191,0,0,0,0,0,0,0,0,,NA,215.1516491,0,NA,NA,NA,NA,NA,NA,NA,NA,213.905203640216,0.0947963597835439,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.1524316,0,0,0,0,0,0,0,0,,NA,215.1597616,0,NA,NA,NA,NA,NA,NA,NA,NA,213.913307081726,0.0866929182735134,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.9772544,0,0,0,0,0,0,0,0,,NA,215.9845844,0,NA,NA,NA,NA,NA,NA,NA,NA,214.737208877219,0.262791122780612,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0014244,0,0,0,0,0,0,0,0,,NA,216.0087544,0,NA,NA,NA,NA,NA,NA,NA,NA,214.761351888781,0.238648111218538,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0136729,15,4,2,0,0,0,0,0,CHO,NA,216.0210029,-0.8335428,NA,C15H4O2,0.923076923076923,0.928571428571429,14,12,12,60.3,214.773586711997,0.226413288003073,0,0.133333333333333,0.266666666666667,0,0,NA,Other,Cond Hydrocarbon,Other
215.0167723,0,0,0,0,0,0,0,0,,NA,216.0241023,0,NA,NA,NA,NA,NA,NA,NA,NA,214.776682651179,0.223317348820785,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0191839,0,0,0,0,0,0,0,0,,NA,216.0265139,0,NA,NA,NA,NA,NA,NA,NA,NA,214.779091558365,0.22090844163489,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0280213,0,0,0,0,0,0,0,0,,NA,216.0353513,0,NA,NA,NA,NA,NA,NA,NA,NA,214.787919090445,0.212080909554686,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.031799,0,0,0,0,0,0,0,0,,NA,216.039129,0,NA,NA,NA,NA,NA,NA,NA,NA,214.791692572232,0.208307427768261,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0322449,0,0,0,0,0,0,0,0,,NA,216.0395749,0,NA,NA,NA,NA,NA,NA,NA,NA,214.792137974336,0.207862025664184,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0344404,0,0,0,0,0,0,0,0,,NA,216.0417704,0,NA,NA,NA,NA,NA,NA,NA,NA,214.794331022821,0.205668977179101,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0555733,0,0,0,0,0,0,0,0,,NA,216.0629033,0,NA,NA,NA,NA,NA,NA,NA,NA,214.815440325636,0.184559674364039,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0668165,0,0,0,0,0,0,0,0,,NA,216.0741465,0,NA,NA,NA,NA,NA,NA,NA,NA,214.826670971378,0.173329028621595,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0708136,0,0,0,0,0,0,0,0,,NA,216.0781436,0,NA,NA,NA,NA,NA,NA,NA,NA,214.830663608181,0.169336391819144,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.091505,0,0,0,0,0,0,0,0,,NA,216.098835,0,NA,NA,NA,NA,NA,NA,NA,NA,214.851331903979,0.148668096021225,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.0919628,0,0,0,0,0,0,0,0,,NA,216.0992928,0,NA,NA,NA,NA,NA,NA,NA,NA,214.851789192795,0.148210807204805,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.1031924,0,0,0,0,0,0,0,0,,NA,216.1105224,0,NA,NA,NA,NA,NA,NA,NA,NA,214.863006253724,0.136993746276488,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.1072197,0,0,0,0,0,0,0,0,,NA,216.1145497,0,NA,NA,NA,NA,NA,NA,NA,NA,214.867029056804,0.132970943195659,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.111291,11,20,2,0,0,1,0,0,CHOS,NA,216.118621,0.77535277,NA,C11H20O2S,0,0,2,0,-1,96.5727272727273,214.871095810754,0.128904189245617,-1.27272727272727,0.181818181818182,1.81818181818182,0,0,NA,Lipid,Lipid,Other
215.127867,0,0,0,0,0,0,0,0,,NA,216.135197,0,NA,NA,NA,NA,NA,NA,NA,NA,214.887653301845,0.112346698155278,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.128338,0,0,0,0,0,0,0,0,,NA,216.135668,0,NA,NA,NA,NA,NA,NA,NA,NA,214.888123775922,0.111876224078088,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.1395818,0,0,0,0,0,0,0,0,,NA,216.1469118,0,NA,NA,NA,NA,NA,NA,NA,NA,214.899355020994,0.100644979005608,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.1647342,0,0,0,0,0,0,0,0,,NA,216.1720642,0,NA,NA,NA,NA,NA,NA,NA,NA,214.9244793356,0.0755206644001589,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.9850703,0,0,0,0,0,0,0,0,,NA,216.9924003,0,NA,NA,NA,NA,NA,NA,NA,NA,215.743899440982,0.256100559017966,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.0356195,0,0,0,0,0,0,0,0,,NA,217.0429495,0,NA,NA,NA,NA,NA,NA,NA,NA,215.794392197294,0.205607802706282,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.0508279,0,0,0,0,0,0,0,0,,NA,217.0581579,0,NA,NA,NA,NA,NA,NA,NA,NA,215.809583615458,0.190416384541578,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.0620607,0,0,0,0,0,0,0,0,,NA,217.0693907,0,NA,NA,NA,NA,NA,NA,NA,NA,215.820803872814,0.17919612718643,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.0872136,0,0,0,0,0,0,0,0,,NA,217.0945436,0,NA,NA,NA,NA,NA,NA,NA,NA,215.845928686861,0.154071313139241,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.0953027,0,0,0,0,0,0,0,0,,NA,217.1026327,0,NA,NA,NA,NA,NA,NA,NA,NA,215.854008754499,0.145991245500596,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.098435,0,0,0,0,0,0,0,0,,NA,217.105765,0,NA,NA,NA,NA,NA,NA,NA,NA,215.857137556945,0.142862443054753,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.123588,0,0,0,0,0,0,0,0,,NA,217.130918,0,NA,NA,NA,NA,NA,NA,NA,NA,215.882262470881,0.117737529119239,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.1317127,0,0,0,0,0,0,0,0,,NA,217.1390427,0,NA,NA,NA,NA,NA,NA,NA,NA,215.890378098768,0.109621901231833,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.142959,11,23,1,1,0,1,0,0,CHNOS,NA,217.150289,0.926037155,NA,C11H23ONS,0,0,1,0,-2,101.754545454545,215.901611841049,0.098388158950911,-1.45454545454545,0.0909090909090909,2.09090909090909,0.0909090909090909,0,NA,Lipid,Lipid;Unsat Hydrocarbon,Other
216.1680695,0,0,0,0,0,0,0,0,,NA,217.1753995,0,NA,NA,NA,NA,NA,NA,NA,NA,215.92669430244,0.0733056975595332,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.2834397,0,0,0,0,0,0,0,0,,NA,217.2907697,0,NA,NA,NA,NA,NA,NA,NA,NA,216.041935679044,0.958064320955515,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.9088786,0,0,0,0,0,0,0,0,,NA,217.9162086,0,NA,NA,NA,NA,NA,NA,NA,NA,216.666676208381,0.333323791618653,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.9184047,0,0,0,0,0,0,0,0,,NA,217.9257347,0,NA,NA,NA,NA,NA,NA,NA,NA,216.676191671453,0.323808328547045,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.9279049,0,0,0,0,0,0,0,0,,NA,217.9352349,0,NA,NA,NA,NA,NA,NA,NA,NA,216.685681263445,0.314318736555236,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.9565164,0,0,0,0,0,0,0,0,,NA,217.9638464,0,NA,NA,NA,NA,NA,NA,NA,NA,216.714260815588,0.28573918441171,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.96611,0,0,0,0,0,0,0,0,,NA,217.97344,0,NA,NA,NA,NA,NA,NA,NA,NA,216.723843703289,0.276156296711207,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.9806817,0,0,0,0,0,0,0,0,,NA,217.9880117,0,NA,NA,NA,NA,NA,NA,NA,NA,216.738399132398,0.261600867601601,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.9928913,0,0,0,0,0,0,0,0,,NA,218.0002213,0,NA,NA,NA,NA,NA,NA,NA,NA,216.75059509905,0.249404900950026,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.0137151,0,0,0,0,0,0,0,0,,NA,218.0210451,0,NA,NA,NA,NA,NA,NA,NA,NA,216.771395647009,0.228604352991113,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.015594,0,0,0,0,0,0,0,0,,NA,218.022924,0,NA,NA,NA,NA,NA,NA,NA,NA,216.773272449012,0.226727550987675,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.0170748,0,0,0,0,0,0,0,0,,NA,218.0244048,0,NA,NA,NA,NA,NA,NA,NA,NA,216.774751595538,0.225248404462178,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.028884,7,10,4,2,0,1,0,0,CHNOS,NA,218.036214,0.15425884,NA,C7H10O4N2S,0,0,4,0,-3,35.8714285714286,216.78654760928,0.213452390720391,0.857142857142857,0.571428571428571,1.42857142857143,0.285714285714286,0,NA,Lignin;Amino Sugar,Lignin,Protein
217.0293116,15,6,2,0,0,0,0,0,CHO,NA,218.0366416,-0.877760167,NA,C15H6O2,0.846153846153846,0.857142857142857,13,11,11,64.1,216.786974731818,0.213025268182378,-0.133333333333334,0.133333333333333,0.4,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
217.0324145,0,0,0,0,0,0,0,0,,NA,218.0397445,0,NA,NA,NA,NA,NA,NA,NA,NA,216.790074167092,0.209925832908226,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.0348363,0,0,0,0,0,0,0,0,,NA,218.0421663,0,NA,NA,NA,NA,NA,NA,NA,NA,216.792493262888,0.207506737111743,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.03653,0,0,0,0,0,0,0,0,,NA,218.04386,0,NA,NA,NA,NA,NA,NA,NA,NA,216.794185071688,0.205814928312293,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.0460736,0,0,0,0,0,0,0,0,,NA,218.0534036,0,NA,NA,NA,NA,NA,NA,NA,NA,216.803718015219,0.196281984781308,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.0479013,0,0,0,0,0,0,0,0,,NA,218.0552313,0,NA,NA,NA,NA,NA,NA,NA,NA,216.805543674393,0.194456325607462,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.0500921,0,0,0,0,0,0,0,0,,NA,218.0574221,0,NA,NA,NA,NA,NA,NA,NA,NA,216.807732028126,0.192267971874315,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.051933,0,0,0,0,0,0,0,0,,NA,218.059263,0,NA,NA,NA,NA,NA,NA,NA,NA,216.80957087256,0.1904291274397,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.071234,0,0,0,0,0,0,0,0,,NA,218.078564,0,NA,NA,NA,NA,NA,NA,NA,NA,216.828850320891,0.171149679108709,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.0824562,0,0,0,0,0,0,0,0,,NA,218.0897862,0,NA,NA,NA,NA,NA,NA,NA,NA,216.840059990082,0.159940009917506,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.0864761,0,0,0,0,0,0,0,0,,NA,218.0938061,0,NA,NA,NA,NA,NA,NA,NA,NA,216.844075401426,0.155924598573762,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.1075981,0,0,0,0,0,0,0,0,,NA,218.1149281,0,NA,NA,NA,NA,NA,NA,NA,NA,216.865173816412,0.134826183587649,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.118364,0,0,0,0,0,0,0,0,,NA,218.125694,0,NA,NA,NA,NA,NA,NA,NA,NA,216.875927695112,0.124072304887761,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.118838,0,0,0,0,0,0,0,0,,NA,218.126168,0,NA,NA,NA,NA,NA,NA,NA,NA,216.87640116584,0.12359883416039,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.124714,0,0,0,0,0,0,0,0,,NA,218.132044,0,NA,NA,NA,NA,NA,NA,NA,NA,216.882270604646,0.117729395354473,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.1439897,0,0,0,0,0,0,0,0,,NA,218.1513197,0,NA,NA,NA,NA,NA,NA,NA,NA,216.901524781227,0.0984752187733307,NA,NA,NA,NA,NA,NA,NA,NA,NA
217.9598534,10,4,2,0,0,1,1,0,CHOSP,NA,218.9671834,0.769431146,NA,C10H4O2SP,0.916666666666667,0.928571428571429,9.5,7.5,5.5,68.85,217.716477480531,0.283522519469329,-0.3,0.2,0.4,0,0.1,0,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical
218.0300744,0,0,0,0,0,0,0,0,,NA,219.0374044,0,NA,NA,NA,NA,NA,NA,NA,NA,217.786620071135,0.213379928865265,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.0326425,0,0,0,0,0,0,0,0,,NA,219.0399725,0,NA,NA,NA,NA,NA,NA,NA,NA,217.789185303571,0.210814696428628,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.0381725,0,0,0,0,0,0,0,0,,NA,219.0455025,0,NA,NA,NA,NA,NA,NA,NA,NA,217.794709128724,0.205290871276048,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.045303,0,0,0,0,0,0,0,0,,NA,219.052633,0,NA,NA,NA,NA,NA,NA,NA,NA,217.801831666744,0.198168333256064,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.047215,0,0,0,0,0,0,0,0,,NA,219.054545,0,NA,NA,NA,NA,NA,NA,NA,NA,217.803741531788,0.196258468212335,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.0512625,0,0,0,0,0,0,0,0,,NA,219.0585925,0,NA,NA,NA,NA,NA,NA,NA,NA,217.807784512313,0.19221548768698,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.0534363,9,16,2,0,0,1,1,0,CHOSP,NA,219.0607663,-0.680422777,NA,C9H16O2SP,0,0,2.5,0.5,-1.5,107.8,217.809955885029,0.190044114971499,-1.66666666666667,0.222222222222222,1.77777777777778,0,0.111111111111111,0,Lipid,Lipid,Lipid
218.066473,0,0,0,0,0,0,0,0,,NA,219.073803,0,NA,NA,NA,NA,NA,NA,NA,NA,217.822978028133,0.177021971867163,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.071275,9,16,4,0,0,0,1,0,CHOP,NA,219.078605,-0.317456809,NA,C9H16O4P,0,0,2.5,-1.5,-2.5,101.466666666667,217.827774666177,0.172225333823263,-1.44444444444444,0.444444444444444,1.77777777777778,0,0.111111111111111,0,Protein,Protein,Lipid
218.0776847,0,0,0,0,0,0,0,0,,NA,219.0850147,0,NA,NA,NA,NA,NA,NA,NA,NA,217.834177209048,0.165822790951552,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.085814,9,17,3,1,0,1,0,0,CHNOS,NA,219.093144,0.808045305,NA,C9H17O3NS,0,0,2,-1,-3,79.3,217.842297431799,0.157702568200563,-0.666666666666667,0.333333333333333,1.88888888888889,0.111111111111111,0,NA,Protein,Protein,Other
218.1028479,0,0,0,0,0,0,0,0,,NA,219.1101779,0,NA,NA,NA,NA,NA,NA,NA,NA,217.859312311595,0.140687688405478,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.1109712,0,0,0,0,0,0,0,0,,NA,219.1183012,0,NA,NA,NA,NA,NA,NA,NA,NA,217.867426541045,0.132573458954823,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.1181106,0,0,0,0,0,0,0,0,,NA,219.1254406,0,NA,NA,NA,NA,NA,NA,NA,NA,217.874557969127,0.125442030872648,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.1222033,10,21,2,1,0,1,0,0,CHNOS,NA,219.1295333,0.825308084,NA,C10H21O2NS,0,0,1,-1,-3,94.5,217.878646099182,0.121353900818036,-1.2,0.2,2.1,0.1,0,NA,Lipid,Lipid,Other
218.9721667,0,0,0,0,0,0,0,0,,NA,219.9794967,0,NA,NA,NA,NA,NA,NA,NA,NA,218.727660422456,0.272339577543676,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.9817691,0,0,0,0,0,0,0,0,,NA,219.9890991,0,NA,NA,NA,NA,NA,NA,NA,NA,218.737252100331,0.262747899669307,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.990627,0,0,0,0,0,0,0,0,,NA,219.997957,0,NA,NA,NA,NA,NA,NA,NA,NA,218.74610010952,0.253899890479602,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.9929975,0,0,0,0,0,0,0,0,,NA,220.0003275,0,NA,NA,NA,NA,NA,NA,NA,NA,218.748467962599,0.251532037401063,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.0141122,0,0,0,0,0,0,0,0,,NA,220.0214422,0,NA,NA,NA,NA,NA,NA,NA,NA,218.769559085736,0.23044091426371,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.0235459,10,8,2,2,0,1,0,0,CHNOS,NA,220.0308759,0.247429168,NA,C10H8O2N2S,0.6,0.666666666666667,8,6,3,48.9,218.778982251983,0.221017748017431,0.4,0.2,0.8,0.2,0,NA,Cond Hydrocarbon,Lignin,Other
219.02697,0,0,0,0,0,0,0,0,,NA,220.0343,0,NA,NA,NA,NA,NA,NA,NA,NA,218.782402528602,0.217597471398051,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.0293569,0,0,0,0,0,0,0,0,,NA,220.0366869,0,NA,NA,NA,NA,NA,NA,NA,NA,218.784786763368,0.215213236631911,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.0312163,0,0,0,0,0,0,0,0,,NA,220.0385463,0,NA,NA,NA,NA,NA,NA,NA,NA,218.786644087145,0.213355912854553,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.0449518,15,8,2,0,0,0,0,0,CHO,NA,220.0522818,-0.914630893,NA,C15H8O2,0.769230769230769,0.785714285714286,12,10,10,67.9,218.800364249963,0.199635750036578,-0.266666666666667,0.133333333333333,0.533333333333333,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
219.0504848,0,0,0,0,0,0,0,0,,NA,220.0578148,0,NA,NA,NA,NA,NA,NA,NA,NA,218.805891071766,0.194108928233817,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.0617262,0,0,0,0,0,0,0,0,,NA,220.0690562,0,NA,NA,NA,NA,NA,NA,NA,NA,218.817119919519,0.182880080481453,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.0657382,0,0,0,0,0,0,0,0,,NA,220.0730682,0,NA,NA,NA,NA,NA,NA,NA,NA,218.821127439683,0.178872560316506,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.0676045,0,0,0,0,0,0,0,0,,NA,220.0749345,0,NA,NA,NA,NA,NA,NA,NA,NA,218.822991655756,0.177008344243774,NA,NA,NA,NA,NA,NA,NA,NA,NA
219.086873,0,0,0,0,0,0,0,0,,NA,220.094203,0,NA,NA,NA,NA,NA,NA,NA,NA,218.842238640377,0.157761359623009,NA,NA,NA,NA,NA,NA,NA,NA,NA
