Member,Value,Direction,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
653.2670675,2.154592208,Sig. High,653.2670675,24,49,17,1,0,0,1,0,CHNOP,NA,654.2743975,0.814345601,NA,C24H49O17NP,0,0,1.5,-15.5,-17.5,80.4875,652.5376237,0.462376344,-0.708333333,0.708333333,2.041666667,0.041666667,0.041666667,1,Carbohydrate,Carbohydrate,Other
659.241246,2.400754707,Sig. High,659.241246,22,47,19,1,0,0,1,0,CHNOP,NA,660.248576,0.805947171,NA,C22H47O19NP,0,0,0.5,-18.5,-20.5,74.55,658.5051313,0.494868665,-0.5,0.863636364,2.136363636,0.045454545,0.045454545,1,Carbohydrate,Carbohydrate,Other
667.246334,2.218900186,Sig. High,667.246334,24,47,18,1,0,0,1,0,CHNOP,NA,668.253664,0.800216295,NA,C24H47O18NP,0,0,2.5,-15.5,-17.5,75.7375,666.5012808,0.498719217,-0.541666667,0.75,1.958333333,0.041666667,0.041666667,1,Carbohydrate,Carbohydrate,Other
687.272599,1.940754607,High,687.272599,24,51,19,1,0,0,1,0,CHNOP,NA,688.279929,0.849941308,NA,C24H51O19NP,0,0,0.5,-18.5,-20.5,78.1125,686.5051843,0.494815724,-0.625,0.791666667,2.125,0.041666667,0.041666667,1,Carbohydrate,Carbohydrate,Other
651.25146,2.370046335,Sig. High,651.25146,24,47,17,1,0,0,1,0,CHNOP,NA,652.25879,0.882118514,NA,C24H47O17NP,0,0,2.5,-14.5,-16.5,78.1125,650.5242668,0.475733198,-0.625,0.708333333,1.958333333,0.041666667,0.041666667,1,Carbohydrate,Carbohydrate,Other
663.2878485,1.832683635,High,663.2878485,26,51,16,1,0,0,1,0,CHNOP,NA,664.2951785,0.870642403,NA,C26H51O16NP,0,0,2.5,-13.5,-15.5,83.31923077,662.5472154,0.452784637,-0.807692308,0.615384615,1.961538462,0.038461538,0.038461538,1,Other,Amino Sugar,Other
745.257085,3.437331439,Sig. High,745.257085,29,49,19,1,0,0,1,0,CHNOP,NA,746.264415,0.966228235,NA,C29H49O19NP,0,0,6.5,-12.5,-14.5,73.07586207,744.4249243,0.575075719,-0.448275862,0.655172414,1.689655172,0.034482759,0.034482759,1,Amino Sugar,Amino Sugar,Other
691.2309379,1.982825833,High,691.2309379,22,47,21,1,0,0,1,0,CHNOP,NA,692.2382679,0.570330117,NA,C22H47O21NP,0,0,0.5,-20.5,-22.5,69.36818182,690.4591033,0.54089674,-0.318181818,0.954545455,2.136363636,0.045454545,0.045454545,1,Carbohydrate,Carbohydrate,Other
751.252231,1.316589924,High,751.252231,24,51,23,1,0,0,1,0,CHNOP,NA,752.259561,0.742442481,NA,C24H51O23NP,0,0,0.5,-22.5,-24.5,68.6125,750.413376,0.586623953,-0.291666667,0.958333333,2.125,0.041666667,0.041666667,1,Carbohydrate,Carbohydrate,Other
693.1739096,1.316724788,High,693.1739096,20,41,23,1,0,0,1,0,CHNOP,NA,694.1812396,0.702207121,NA,C20H41O23NP,0,0,1.5,-21.5,-23.5,56.025,692.3999054,0.60009458,0.15,1.15,2.05,0.05,0.05,1,Other,Carbohydrate,Other
705.246667,0.336321054,Insignificant,705.246667,23,49,21,1,0,0,1,0,CHNOP,NA,706.253997,0.670888032,NA,C23H49O21NP,0,0,0.5,-20.5,-22.5,71.45217391,704.4591823,0.540817729,-0.391304348,0.913043478,2.130434783,0.043478261,0.043478261,1,Carbohydrate,Carbohydrate,Other
677.1791149,-0.500528345,Insignificant,677.1791149,20,41,22,1,0,0,1,0,CHNOP,NA,678.1864449,0.895508493,NA,C20H41O22NP,0,0,1.5,-20.5,-22.5,58.875,676.4229707,0.577029349,0.05,1.1,2.05,0.05,0.05,1,Other,Carbohydrate,Other
679.194763,-13.41232353,Sig. Low,679.194763,20,43,22,1,0,0,1,0,CHNOP,NA,680.202093,0.889976763,NA,C20H43O22NP,0,0,0.5,-21.5,-23.5,61.725,678.4363681,0.56363194,-0.05,1.1,2.15,0.05,0.05,1,Other,Carbohydrate,Other
685.256962,0.110898736,Insignificant,685.256962,24,49,19,1,0,0,1,0,CHNOP,NA,686.264292,0.871474117,NA,C24H49O19NP,0,0,1.5,-17.5,-19.5,75.7375,684.491798,0.508202046,-0.541666667,0.791666667,2.041666667,0.041666667,0.041666667,1,Carbohydrate,Carbohydrate,Other
645.1679137,1.574025476,High,645.1679137,23,37,18,1,0,0,1,0,CHNOP,NA,646.1752437,0.518606522,NA,C23H37O18NP,0,0,6.5,-11.5,-13.5,64.0173913,644.4475134,0.552486556,-0.130434783,0.782608696,1.608695652,0.043478261,0.043478261,1,Carbohydrate,Carbohydrate,Other
651.1784783,1.483771113,High,651.1784783,22,39,19,1,0,0,1,0,CHNOP,NA,652.1858083,0.559091028,NA,C22H39O19NP,0,0,4.5,-14.5,-16.5,64.18636364,650.4513666,0.548633406,-0.136363636,0.863636364,1.772727273,0.045454545,0.045454545,1,Carbohydrate,Carbohydrate,Other
643.188631,0.887732896,Insignificant,643.188631,24,39,17,1,0,0,1,0,CHNOP,NA,644.195961,0.538074183,NA,C24H39O17NP,0,0,6.5,-10.5,-12.5,68.6125,642.4704408,0.529559171,-0.291666667,0.708333333,1.625,0.041666667,0.041666667,1,Carbohydrate;Amino Sugar,Carbohydrate,Other
649.1628154,1.345122458,High,649.1628154,22,37,19,1,0,0,1,0,CHNOP,NA,650.1701454,0.541184317,NA,C22H37O19NP,0,0,5.5,-13.5,-15.5,61.59545455,648.4379544,0.562045599,-0.045454545,0.863636364,1.681818182,0.045454545,0.045454545,1,Carbohydrate,Carbohydrate,Other
