,June_E_1_S_12_so_R1,June_E_1_D_12_so_R1,June_E_2_S_12_so_R2,June_E_2_S_12_so_R1,June_E_2_M_12_so_R2,June_E_2_M_12_so_R1,June_E_2_D_12_so_R1,June_E_3_S_12_so_R1,June_E_3_M_12_so_R1,June_E_3_D_12_so_R2,June_E_3_D_12_so_R1,July_E_1_S_12_so_R1,July_E_1_M_12_so_R2,July_E_1_D_12_so_R2,July_E_1_D_12_so_R1,July_E_2_S_12_so_R1,July_E_2_D_12_so_R1,July_E_3_S_12_so_R1,July_E_3_M_12_so_R1,July_E_3_D_12_so_R1,Aug_E_1_S_12_so_R1,Aug_E_1_M_12_so_R1,Aug_E_1_D_12_so_R1,Aug_E_2_S_12_so_R1,Aug_E_2_M_12_so_R1,Aug_E_2_D_12_so_R1,Aug_E_3_S_12_so_R1,Aug_E_3_M_12_so_R2,Aug_E_3_M_12_so_R1
423.1770391,NA,0.298268333200882,NA,NA,0.298268333200882,0.298268333200882,NA,NA,0.298268333200882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298268333200882,0.298268333200882,NA,0.298268333200882,0.298268333200882,NA,0.298268333200882,NA,NA
411.1770408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783838340240653,NA,NA,0.0783838340240653,NA,NA,NA,NA,NA
427.171948,NA,0.483191628808452,NA,NA,0.483191628808452,0.483191628808452,NA,0.483191628808452,0.483191628808452,NA,NA,NA,0.483191628808452,NA,NA,NA,NA,NA,NA,0.483191628808452,0.483191628808452,0.483191628808452,NA,0.483191628808452,0.483191628808452,0.483191628808452,0.483191628808452,NA,NA
425.1562938,NA,0.396358755985279,NA,NA,0.396358755985279,0.396358755985279,0.396358755985279,0.396358755985279,0.396358755985279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396358755985279,0.396358755985279,0.396358755985279,NA,0.396358755985279,0.396358755985279,NA,0.396358755985279,0.396358755985279,NA
425.192665,NA,0.232090415077739,NA,NA,0.232090415077739,0.232090415077739,NA,NA,0.232090415077739,NA,NA,NA,0.232090415077739,NA,NA,NA,NA,NA,0.232090415077739,0.232090415077739,0.232090415077739,0.232090415077739,NA,0.232090415077739,0.232090415077739,NA,0.232090415077739,NA,NA
489.2087395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358426798031815,NA,NA,0.358426798031815,NA,NA
433.2189106,0.449916355673154,0.449916355673154,NA,NA,NA,NA,0.449916355673154,NA,0.449916355673154,0.449916355673154,0.449916355673154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449916355673154,0.449916355673154
455.203272,NA,0.407501453563202,NA,NA,0.407501453563202,0.407501453563202,NA,NA,0.407501453563202,NA,NA,NA,0.407501453563202,NA,NA,NA,NA,NA,NA,NA,0.407501453563202,0.407501453563202,NA,0.407501453563202,0.407501453563202,0.407501453563202,0.407501453563202,NA,NA
457.218919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151435492829885,0.151435492829885,NA,0.151435492829885,0.151435492829885,NA,NA,NA,NA
481.1462041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07565547512373,1.07565547512373,NA,NA,NA,NA,NA,NA,NA
449.1199338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77353115014086,1.77353115014086,NA,1.77353115014086,NA,NA,NA,NA,NA
467.1668889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24494897683969,1.24494897683969,NA,NA,NA,NA,NA,NA,NA
449.1563155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06519727194885,1.06519727194885,NA,1.06519727194885,NA,NA,1.06519727194885,NA,NA
477.1512365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89598074939887,NA,NA,NA,NA,NA,NA,NA,NA
447.1771036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1615662057095,1.1615662057095,1.1615662057095,NA,NA,NA,NA,NA,NA,NA
521.1774973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851595647400594,NA,NA,NA,NA,NA,NA,NA
475.1720263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03093632074275,1.03093632074275,NA,NA,NA,NA,NA,NA,NA
479.1669413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13419673213219,1.13419673213219,NA,NA,NA,NA,NA,NA,NA
491.166939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767230933931365,0.767230933931365,NA,NA,NA,NA,NA,NA,NA
485.1560915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08838449013598,NA,NA,NA,NA,NA,NA,NA,NA
515.1669565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07496723147108,NA,NA,NA,NA,NA,NA,NA,NA
421.197627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32578727168668,NA,NA,NA,NA,NA
405.202741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02755363211187,NA,NA,NA,NA,NA,NA
449.19283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16446150427959,NA,NA,NA,NA,NA,NA,NA,NA
409.1248814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200259522149936,0.200259522149936,0.200259522149936,0.200259522149936,0.200259522149936,0.200259522149936,NA,NA,NA
377.0986704,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,NA,NA,1.44187356945785,NA,NA,1.44187356945785,1.44187356945785,NA,NA,1.44187356945785,NA,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,1.44187356945785,NA,NA
409.088494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133883386545067,NA,NA,NA,NA,NA,NA,NA,NA
395.1455992,NA,NA,NA,NA,0.355017479338087,NA,NA,NA,0.355017479338087,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355017479338087,0.355017479338087,0.355017479338087,0.355017479338087,0.355017479338087,0.355017479338087,0.355017479338087,0.355017479338087,0.355017479338087,NA,NA
381.1299614,0.952393987049033,0.952393987049033,0.952393987049033,NA,0.952393987049033,0.952393987049033,NA,0.952393987049033,0.952393987049033,NA,NA,0.952393987049033,NA,NA,NA,NA,NA,0.952393987049033,0.952393987049033,0.952393987049033,0.952393987049033,0.952393987049033,0.952393987049033,0.952393987049033,0.952393987049033,0.952393987049033,0.952393987049033,NA,NA
397.1248702,0.643984440244546,NA,0.643984440244546,0.643984440244546,0.643984440244546,0.643984440244546,NA,NA,0.643984440244546,0.643984440244546,NA,0.643984440244546,NA,NA,NA,0.643984440244546,NA,NA,NA,0.643984440244546,0.643984440244546,0.643984440244546,0.643984440244546,0.643984440244546,0.643984440244546,NA,0.643984440244546,NA,NA
401.1350399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251574373662385,0.251574373662385,NA,0.251574373662385,0.251574373662385,NA,NA,NA,NA
405.1299444,0.5064200047492,0.5064200047492,NA,0.5064200047492,0.5064200047492,0.5064200047492,NA,NA,NA,NA,NA,0.5064200047492,NA,NA,NA,NA,NA,NA,0.5064200047492,0.5064200047492,0.5064200047492,0.5064200047492,NA,0.5064200047492,0.5064200047492,NA,0.5064200047492,NA,NA
393.0936093,0.681700581780371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681700581780371,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681700581780371,0.681700581780371,NA,NA,NA,0.681700581780371,NA,NA
397.0885294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514445331428503,NA,NA,NA,NA,NA,NA,NA
391.077947,NA,NA,0.451678745150219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361.067379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621280708311393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375.0830309,0.696661100195011,NA,NA,NA,NA,NA,NA,0.696661100195011,NA,NA,NA,NA,NA,NA,NA,0.696661100195011,NA,NA,0.696661100195011,NA,NA,NA,0.696661100195011,NA,NA,NA,NA,NA,NA
391.1507064,NA,NA,NA,NA,NA,0.712266434474247,NA,NA,NA,NA,NA,0.712266434474247,0.712266434474247,NA,NA,NA,NA,NA,0.712266434474247,0.712266434474247,0.712266434474247,0.712266434474247,0.712266434474247,0.712266434474247,0.712266434474247,0.712266434474247,0.712266434474247,NA,NA
401.1714435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362863214619284,0.362863214619284,NA,NA,NA,NA,NA,NA,NA
429.1663755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521917747154813,0.521917747154813,NA,NA,NA,NA,NA,NA,NA
463.1354775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464326644907645,NA,NA,NA,NA,NA,NA,NA
393.1663801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49005452756358,0.49005452756358,0.49005452756358,0.49005452756358,0.49005452756358,0.49005452756358,0.49005452756358,0.49005452756358,NA,NA
409.1612976,NA,NA,NA,NA,NA,NA,NA,NA,0.386748951320744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386748951320744,0.386748951320744,NA,0.386748951320744,NA,NA,NA,NA,NA
417.1663892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430694823023433,0.430694823023433,NA,NA,NA,NA,NA,NA,NA
405.1663905,0.736957741139125,NA,NA,NA,NA,0.736957741139125,NA,NA,0.736957741139125,NA,NA,0.736957741139125,NA,NA,NA,NA,NA,NA,NA,0.736957741139125,0.736957741139125,0.736957741139125,0.736957741139125,0.736957741139125,0.736957741139125,0.736957741139125,0.736957741139125,NA,NA
419.182043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4831605232897,0.4831605232897,NA,NA,NA,NA,NA,NA,NA
403.1143596,NA,NA,0.822664090016338,0.822664090016338,NA,0.822664090016338,NA,0.822664090016338,NA,NA,NA,NA,0.822664090016338,NA,NA,0.822664090016338,NA,0.822664090016338,0.822664090016338,0.822664090016338,0.822664090016338,0.822664090016338,NA,0.822664090016338,0.822664090016338,NA,0.822664090016338,NA,NA
417.1300127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169334182307852,0.169334182307852,NA,NA,NA,NA,NA,NA,NA
407.1456682,NA,NA,NA,NA,0.341676662570588,0.341676662570588,NA,NA,0.341676662570588,NA,NA,0.341676662570588,NA,NA,NA,NA,NA,0.341676662570588,NA,0.341676662570588,0.341676662570588,0.341676662570588,0.341676662570588,0.341676662570588,0.341676662570588,0.341676662570588,0.341676662570588,NA,NA
419.1456761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245110236494439,0.245110236494439,0.245110236494439,NA,0.245110236494439,0.245110236494439,NA,NA,NA,NA
433.1249496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202674425031042,0.202674425031042,NA,0.202674425031042,NA,NA,NA,NA,NA
447.1405911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200263507509693,0.200263507509693,0.200263507509693,NA,NA,NA,NA,NA,NA,NA
461.1562571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249765725420113,0.249765725420113,NA,NA,NA,NA,NA,NA,NA
431.1456836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230621554058894,NA,NA,0.230621554058894,NA,NA,NA,NA,NA
445.161339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330837583315318,NA,NA,NA,NA,NA,NA,NA
405.0936407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129017579654437,NA,0.129017579654437,NA,NA,0.129017579654437,NA,NA,0.129017579654437,NA,NA
419.1093001,0.167041423365862,NA,NA,0.167041423365862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167041423365862,0.167041423365862,NA,NA,NA,NA,NA,NA,NA
395.1092935,0.419982964292953,NA,0.419982964292953,0.419982964292953,0.419982964292953,NA,0.419982964292953,NA,0.419982964292953,NA,NA,0.419982964292953,NA,NA,NA,0.419982964292953,NA,NA,NA,0.419982964292953,0.419982964292953,0.419982964292953,0.419982964292953,0.419982964292953,0.419982964292953,NA,0.419982964292953,NA,NA
407.109295,0.177609048080623,NA,NA,0.177609048080623,NA,NA,NA,NA,NA,NA,NA,0.177609048080623,NA,NA,NA,NA,NA,NA,0.177609048080623,NA,0.177609048080623,0.177609048080623,0.177609048080623,0.177609048080623,0.177609048080623,NA,0.177609048080623,NA,NA
421.1249442,0.239259148845122,0.239259148845122,0.239259148845122,NA,0.239259148845122,0.239259148845122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239259148845122,0.239259148845122,0.239259148845122,0.239259148845122,0.239259148845122,0.239259148845122,0.239259148845122,0.239259148845122,NA,NA,NA,NA
425.1198714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32071641428473,NA,NA,NA,NA,NA,NA,NA,NA,0.32071641428473,0.32071641428473,NA,0.32071641428473,0.32071641428473,NA,0.32071641428473,NA,NA
423.1042296,0.54642682601844,NA,0.54642682601844,0.54642682601844,0.54642682601844,0.54642682601844,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54642682601844,NA,0.54642682601844,NA,NA,0.54642682601844,0.54642682601844,NA,0.54642682601844,0.54642682601844,NA,0.54642682601844,NA,NA
431.1820805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462627934027511,NA,NA,NA,NA,NA,NA,NA,NA
421.1613497,NA,NA,NA,NA,0.694701120747756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694701120747756,0.694701120747756,0.694701120747756,0.694701120747756,0.694701120747756,0.694701120747756,0.694701120747756,0.694701120747756,NA,NA
423.140609,NA,0.586556771052271,NA,NA,0.586556771052271,NA,NA,NA,0.586556771052271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586556771052271,0.586556771052271,0.586556771052271,0.586556771052271,0.586556771052271,0.586556771052271,NA,0.586556771052271,NA,NA
401.0987719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307301424154237,0.307301424154237,NA,NA,NA,NA,NA,NA,NA
403.1508049,NA,0.478773355899528,NA,NA,NA,NA,NA,NA,0.478773355899528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478773355899528,0.478773355899528,0.478773355899528,NA,0.478773355899528,0.478773355899528,NA,NA,NA,NA
433.1613705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359599095181146,0.359599095181146,0.359599095181146,NA,NA,0.359599095181146,NA,NA,NA,NA
437.1562803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385530913291763,0.385530913291763,NA,0.385530913291763,0.385530913291763,NA,NA,NA,NA
381.1453545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.811120126157636,NA,NA,NA,NA,NA,NA
397.1402385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10170311656152,NA,1.10170311656152,NA,NA,NA,NA,NA,NA
457.1615669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19897982749715,NA,NA,NA,NA,NA
443.1821343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06874973053987,1.06874973053987,NA,NA,NA,NA,NA,NA,NA
445.197826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19825205650849,NA,NA,NA,NA,NA,NA,NA,NA
441.1665135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10950452728164,1.10950452728164,NA,NA,NA,NA
444.1719158,NA,0.666457366089854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666457366089854,NA,NA,NA,NA
394.1715139,0.672226398050351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672226398050351,0.672226398050351,NA,NA,NA,NA
444.1508107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179078951848665,NA,NA
404.155882,NA,0.0136193225840538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136193225840538,0.0136193225840538,NA,NA,NA,NA
402.1038455,0.275774889673013,0.275774889673013,0.275774889673013,NA,0.275774889673013,0.275774889673013,NA,0.275774889673013,NA,0.275774889673013,NA,NA,0.275774889673013,NA,0.275774889673013,0.275774889673013,NA,0.275774889673013,NA,NA,0.275774889673013,0.275774889673013,NA,0.275774889673013,0.275774889673013,0.275774889673013,0.275774889673013,0.275774889673013,NA
400.1245738,0.6462447299277,0.6462447299277,0.6462447299277,0.6462447299277,0.6462447299277,0.6462447299277,0.6462447299277,0.6462447299277,0.6462447299277,0.6462447299277,NA,NA,NA,NA,NA,0.6462447299277,NA,0.6462447299277,0.6462447299277,0.6462447299277,NA,0.6462447299277,NA,0.6462447299277,0.6462447299277,NA,0.6462447299277,0.6462447299277,0.6462447299277
414.1402287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.218830930998445,NA,NA,NA,NA,NA,NA,NA,-0.218830930998445,NA,NA,NA,NA,NA
404.2286448,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308902142294953,0.308902142294953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.1766058,NA,0.245780323992401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245780323992401,NA,NA,NA,NA,NA
408.1871867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333284809006159,NA,0.333284809006159,0.333284809006159,NA,0.333284809006159,NA,NA
398.1817161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330140214980177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400.1973651,0.248132385715347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378.1918358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701098950482138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.1503745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820193908071756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.15584,NA,0.20063983280827,NA,NA,0.20063983280827,0.20063983280827,NA,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,NA,NA,0.20063983280827,NA,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,0.20063983280827,NA,NA
406.1714921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210669048878761,-0.210669048878761,NA,NA,NA,NA
388.1245473,-0.0291119135073835,-0.0291119135073835,NA,NA,-0.0291119135073835,-0.0291119135073835,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0291119135073835,NA,NA,-0.0291119135073835,NA,-0.0291119135073835,-0.0291119135073835,NA,-0.0291119135073835,-0.0291119135073835,NA,-0.0291119135073835,NA,NA
390.1038028,-0.0624275618229394,NA,NA,NA,-0.0624275618229394,-0.0624275618229394,NA,NA,NA,NA,-0.0624275618229394,NA,NA,NA,NA,-0.0624275618229394,NA,NA,-0.0624275618229394,NA,-0.0624275618229394,-0.0624275618229394,NA,-0.0624275618229394,-0.0624275618229394,NA,-0.0624275618229394,NA,NA
394.1350922,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,NA,0.778261951577088,0.778261951577088,NA,0.778261951577088,0.778261951577088,NA,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088,0.778261951577088
400.1609093,-0.222276648913959,-0.222276648913959,NA,NA,-0.222276648913959,-0.222276648913959,NA,NA,-0.222276648913959,NA,NA,NA,NA,NA,NA,-0.222276648913959,NA,NA,-0.222276648913959,NA,-0.222276648913959,NA,NA,-0.222276648913959,-0.222276648913959,NA,-0.222276648913959,NA,NA
402.1401806,NA,-0.217479718870942,NA,NA,-0.217479718870942,-0.217479718870942,-0.217479718870942,-0.217479718870942,NA,-0.217479718870942,NA,NA,NA,NA,NA,NA,NA,-0.217479718870942,NA,NA,-0.217479718870942,-0.217479718870942,NA,-0.217479718870942,-0.217479718870942,NA,NA,NA,NA
410.1665263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14410796749392,1.14410796749392,NA,1.14410796749392,NA,NA
422.2028931,NA,NA,NA,NA,NA,1.15166484483284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15166484483284,1.15166484483284,NA,1.15166484483284,1.15166484483284,NA,1.15166484483284,NA,NA
454.1927252,NA,1.23345332765631,NA,NA,NA,NA,NA,NA,1.23345332765631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23345332765631,1.23345332765631,NA,NA,NA,NA
472.203295,NA,0.902814852798529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902814852798529,0.902814852798529,NA,NA,NA,NA
412.1822066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39214935773211,1.39214935773211,NA,1.39214935773211,NA,NA
434.202955,NA,NA,NA,NA,NA,NA,0.837605117655139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519.198199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4633058773579,NA,NA,NA,NA,NA,NA,NA,NA
472.1306745,NA,NA,0.906310149475023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478.192766,0.843249177331112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502.1775056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925066049639408,NA,NA
440.1407339,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,NA,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,NA,NA,0.909021588966057,NA,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,NA,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057,0.909021588966057
474.1462225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0805004799957236,NA,NA,NA,NA
486.1462555,0.28426502152611,NA,0.28426502152611,0.28426502152611,0.28426502152611,0.28426502152611,NA,NA,NA,NA,NA,0.28426502152611,NA,NA,0.28426502152611,0.28426502152611,NA,0.28426502152611,NA,NA,NA,NA,NA,0.28426502152611,0.28426502152611,NA,0.28426502152611,0.28426502152611,0.28426502152611
488.1619038,0.100210876181882,0.100210876181882,0.100210876181882,NA,0.100210876181882,0.100210876181882,NA,NA,NA,NA,NA,NA,NA,0.100210876181882,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100210876181882,0.100210876181882,NA,0.100210876181882,NA,0.100210876181882
