,June_P_1_S_12_so_R1,June_P_1_D_12_so_R2,June_P_1_D_12_so_R1,June_P_2_S_12_so_R1,June_P_2_M_12_so_R1,June_P_2_M_12_so_R2,June_P_2_D_12_so_R2,June_P_2_D_12_so_R1,June_P_3_D_12_so_R1,July_P_1_S_12_so_R1,July_P_1_M_12_so_R1,July_P_1_D_12_so_R1,July_P_2_S_12_so_R2,July_P_2_S_12_so_R1,July_P_2_M_12_so_R1,July_P_2_D_12_so_R1,July_P_3_S_12_so_R1,July_P_3_M_12_so_R2,July_P_3_M_12_so_R1,Aug_P_1_S_12_so_R1,Aug_P_1_M_12_so_R1,Aug_P_1_D_12_so_R1,Aug_P_2_S_12_so_R1,Aug_P_2_M_12_so_R1,Aug_P_2_D_12_so_R2,Aug_P_2_D_12_so_R1,Aug_P_3_S_12_so_R1,Aug_P_3_M_12_so_R2,Aug_P_3_M_12_so_R1
605.3333603,0.432013356171385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432013356171385,NA,0.432013356171385,NA,0.432013356171385,0.432013356171385,NA,NA,NA,NA
583.3126211,NA,0.622288244736702,NA,NA,NA,NA,NA,NA,NA,0.622288244736702,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.622288244736702,NA,0.622288244736702,NA,0.622288244736702,0.622288244736702,0.622288244736702,NA,NA,NA
595.312624,0.851979628535686,0.851979628535686,NA,NA,NA,NA,NA,NA,0.851979628535686,0.851979628535686,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851979628535686,0.851979628535686,0.851979628535686,NA,0.851979628535686,0.851979628535686,0.851979628535686,NA,NA,NA
613.2504309,1.24774737503611,1.24774737503611,1.24774737503611,1.24774737503611,1.24774737503611,NA,NA,NA,1.24774737503611,1.24774737503611,NA,NA,NA,1.24774737503611,NA,NA,1.24774737503611,1.24774737503611,NA,1.24774737503611,NA,NA,NA,1.24774737503611,1.24774737503611,NA,1.24774737503611,NA,1.24774737503611
601.2867998,1.0601920597948,1.0601920597948,1.0601920597948,1.0601920597948,1.0601920597948,NA,1.0601920597948,NA,1.0601920597948,1.0601920597948,NA,NA,1.0601920597948,1.0601920597948,NA,1.0601920597948,1.0601920597948,NA,NA,1.0601920597948,1.0601920597948,1.0601920597948,NA,1.0601920597948,1.0601920597948,NA,1.0601920597948,NA,NA
603.3024554,0.291519959104322,NA,NA,0.291519959104322,0.291519959104322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291519959104322,NA,NA,0.291519959104322,NA,NA,NA,0.291519959104322,NA,NA,NA,NA,NA
593.2817154,0.351681207903944,0.351681207903944,NA,0.351681207903944,NA,NA,NA,NA,NA,0.351681207903944,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351681207903944,NA,NA,NA,NA,NA,NA,0.351681207903944,NA,NA
595.2609825,NA,NA,NA,0.34562083557278,NA,NA,NA,NA,NA,0.34562083557278,NA,NA,0.34562083557278,0.34562083557278,NA,NA,NA,NA,0.34562083557278,0.34562083557278,NA,NA,NA,NA,NA,NA,0.34562083557278,NA,NA
601.3232931,1.56327645392474,1.56327645392474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56327645392474,NA,1.56327645392474,NA,1.56327645392474,NA,NA,NA,NA,NA
617.3182115,1.43459483391763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43459483391763,NA,NA,NA,NA,NA,NA,NA,NA,NA
579.3025725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30419717615062,NA,NA,NA,NA,NA,NA,NA,NA,NA
581.281829,NA,1.54658174621357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54658174621357,NA,NA,NA,NA,NA,NA,NA,NA,NA
593.2970798,2.42007408779883,2.42007408779883,2.42007408779883,2.42007408779883,2.42007408779883,NA,NA,NA,2.42007408779883,2.42007408779883,NA,NA,NA,NA,NA,NA,2.42007408779883,NA,2.42007408779883,2.42007408779883,2.42007408779883,2.42007408779883,NA,2.42007408779883,2.42007408779883,2.42007408779883,2.42007408779883,NA,NA
633.328383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812906665144307,NA,NA,NA,NA,NA
601.30215,NA,1.36105281884606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36105281884606,NA,NA,NA,1.36105281884606,NA
617.2970612,NA,1.11508131464726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11508131464726,NA,NA,NA,NA,NA
593.3334475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42804068312203,NA,1.42804068312203,NA,NA,1.42804068312203,NA,NA,NA,NA
613.3232792,1.07527104892474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07527104892474,NA,1.07527104892474,NA,NA,1.07527104892474,NA,NA,NA,NA
561.3279023,1.84099445423371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84099445423371,NA,NA,NA,NA,NA,NA,NA,NA,NA
595.385358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628503090253437,NA,NA,NA,NA,NA,NA,NA,NA,NA
597.3282252,1.06374538687995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06374538687995,NA,1.06374538687995,NA,1.06374538687995,1.06374538687995,1.06374538687995,NA,NA,NA
599.3438675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545445150841609,NA,NA,NA,NA,NA,NA,NA,NA,NA
587.3075045,0.771841377464642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771841377464642,NA,0.771841377464642,NA,NA,NA,NA,NA,NA,NA
557.33332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502121383937776,NA,NA,NA,NA,NA,NA,NA,NA,NA
587.343888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.779869563205251,NA,NA,NA,NA,NA,NA,NA,NA,NA
603.338798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738308098642781,NA,NA,NA,NA,NA,NA,NA,NA,NA
597.3493253,NA,NA,NA,NA,NA,NA,0.223164305058855,0.223164305058855,NA,0.223164305058855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559.3125528,0.314051013649726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314051013649726,NA,NA,NA,NA,NA,NA,NA,NA,NA
567.2448744,-13.6471241919597,-13.0686630906379,-13.2340879546066,-13.3886432873128,-13.0736801675353,-13.3980344539575,-13.4195060627144,-13.8442563315784,-13.2424605725778,-13.6244699172653,-13.5423273054366,-13.0907515631639,-13.4064885281289,-13.7356682610915,-13.1596966821873,-13.6804880010532,-13.6741519787833,-13.6335576293691,-13.2601063056961,-13.331923715321,-13.1462180750431,-12.9189021464048,-12.7554658005485,-13.3537413776328,-14.3472823922734,-13.7130465110334,-13.0787558853605,-13.6409319105625,-13.8550124357257
589.2503505,-0.397703377794249,-0.397703377794249,-0.397703377794249,-0.397703377794249,-0.397703377794249,NA,NA,NA,NA,-0.397703377794249,NA,NA,NA,-0.397703377794249,NA,NA,-0.397703377794249,NA,-0.397703377794249,-0.397703377794249,-0.397703377794249,NA,NA,NA,NA,NA,-0.397703377794249,NA,NA
599.2710871,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,NA,NA,-0.42438728160931,-0.42438728160931,NA,NA,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,NA,-0.42438728160931,-0.42438728160931,-0.42438728160931,-0.42438728160931,NA,-0.42438728160931
567.2812735,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,NA,-0.187165751442222,-0.187165751442222,-0.187165751442222,NA,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222,-0.187165751442222
597.2918357,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178,NA,NA,NA,-0.380386502940178,-0.380386502940178,NA,NA,NA,-0.380386502940178,NA,-0.380386502940178,-0.380386502940178,NA,NA,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178,-0.380386502940178
587.2710923,-0.282026825621032,-0.282026825621032,-0.282026825621032,-0.282026825621032,-0.282026825621032,NA,NA,NA,-0.282026825621032,-0.282026825621032,NA,NA,NA,-0.282026825621032,NA,NA,-0.282026825621032,NA,-0.282026825621032,-0.282026825621032,-0.282026825621032,-0.282026825621032,NA,-0.282026825621032,-0.282026825621032,-0.282026825621032,-0.282026825621032,NA,NA
589.2867509,-0.40852137634867,NA,NA,-0.40852137634867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40852137634867,NA,-0.40852137634867,NA,NA,NA,NA,NA,NA,NA
561.2918337,-0.272174137397622,NA,NA,-0.272174137397622,NA,NA,NA,NA,NA,-0.272174137397622,NA,NA,NA,-0.272174137397622,NA,NA,-0.272174137397622,NA,NA,-0.272174137397622,NA,-0.272174137397622,NA,-0.272174137397622,NA,NA,-0.272174137397622,NA,NA
577.2867396,-0.347972848178701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.347972848178701,NA,NA,NA,NA,NA,NA,NA,NA,NA
553.2500504,NA,NA,NA,4.77649254095971,NA,NA,NA,NA,NA,4.77649254095971,NA,NA,NA,4.77649254095971,NA,NA,4.77649254095971,NA,NA,4.77649254095971,4.77649254095971,NA,NA,NA,NA,NA,4.77649254095971,NA,NA
479.280021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91735441680482,NA,NA,NA,NA,NA,NA,NA,NA,NA
431.2800361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87559468211528,NA,1.87559468211528,NA,NA,NA,NA,NA,NA,NA
455.3528233,2.3793366354876,2.3793366354876,2.3793366354876,NA,2.3793366354876,NA,NA,NA,NA,2.3793366354876,NA,2.3793366354876,NA,NA,NA,NA,NA,2.3793366354876,2.3793366354876,2.3793366354876,2.3793366354876,2.3793366354876,2.3793366354876,NA,NA,NA,2.3793366354876,NA,2.3793366354876
455.2436881,1.50754282297527,1.50754282297527,NA,NA,NA,NA,NA,NA,NA,1.50754282297527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50754282297527,1.50754282297527,1.50754282297527,NA,1.50754282297527,1.50754282297527,NA,NA,NA,NA
467.2436753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99706740175785,NA,NA,NA,NA,0.99706740175785,NA,NA,NA,NA
433.2593225,1.6925089293111,1.6925089293111,NA,NA,1.6925089293111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6925089293111,NA,NA,1.6925089293111,1.6925089293111,1.6925089293111,1.6925089293111,1.6925089293111,1.6925089293111,1.6925089293111,NA,NA,1.6925089293111
445.259331,1.88566394646544,1.88566394646544,NA,NA,1.88566394646544,NA,NA,NA,1.88566394646544,1.88566394646544,NA,NA,NA,NA,NA,NA,1.88566394646544,NA,NA,1.88566394646544,1.88566394646544,1.88566394646544,1.88566394646544,1.88566394646544,1.88566394646544,1.88566394646544,1.88566394646544,NA,NA
427.2487679,1.05063962127509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05063962127509,NA,NA,NA,NA,NA,NA,NA
429.264415,1.34856836792009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34856836792009,NA,1.34856836792009,NA,1.34856836792009,1.34856836792009,NA,NA,NA,NA
447.3113743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07523704514232,NA,NA,NA,NA,NA,NA,NA,NA,NA
445.2957292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09455048194058,NA,NA,NA,NA,NA,NA,NA,NA,NA
455.3164523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889766386692858,NA,NA,NA,NA,NA,NA,NA
457.2957081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844462994732431,NA,NA,NA,NA,NA,NA,NA
457.3321244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29020175861387,NA,NA,1.29020175861387,NA,NA,NA,NA
469.3321333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25188694602728,NA,NA,NA,NA,NA,NA,NA,NA,NA
473.3270674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46917817246071,NA,1.46917817246071,NA,NA,NA,NA,NA,NA,NA
525.3430715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35169261649838,NA,NA,NA,NA
413.2330407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.494765642211872,NA,NA,NA,NA,NA
417.2279546,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,NA,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,NA,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408,-0.0870187432185408
423.2385265,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,NA,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211,-0.000421776081334211
417.2643522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.447169992752536,NA,-0.447169992752536,NA,-0.447169992752536,NA,NA,NA,NA,NA
419.2436248,-0.386919570920258,-0.386919570920258,-0.386919570920258,-0.386919570920258,-0.386919570920258,NA,-0.386919570920258,-0.386919570920258,-0.386919570920258,-0.386919570920258,NA,NA,-0.386919570920258,-0.386919570920258,NA,NA,-0.386919570920258,NA,NA,-0.386919570920258,-0.386919570920258,-0.386919570920258,-0.386919570920258,-0.386919570920258,-0.386919570920258,-0.386919570920258,-0.386919570920258,NA,-0.386919570920258
421.2592665,-0.417726388615757,-0.417726388615757,NA,NA,-0.417726388615757,NA,NA,NA,NA,-0.417726388615757,NA,NA,NA,-0.417726388615757,NA,NA,-0.417726388615757,NA,NA,-0.417726388615757,NA,-0.417726388615757,-0.417726388615757,-0.417726388615757,-0.417726388615757,-0.417726388615757,-0.417726388615757,NA,NA
425.3633292,NA,NA,NA,NA,NA,NA,0.692086178591303,0.692086178591303,NA,NA,NA,0.692086178591303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.2702275,NA,0.342440497467396,0.342440497467396,NA,NA,NA,0.342440497467396,NA,NA,0.342440497467396,NA,NA,NA,NA,NA,NA,0.342440497467396,NA,NA,0.342440497467396,0.342440497467396,NA,0.342440497467396,0.342440497467396,NA,NA,NA,NA,NA
417.3218685,0.278120856036399,0.278120856036399,0.278120856036399,NA,0.278120856036399,0.278120856036399,NA,NA,NA,0.278120856036399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278120856036399,NA,NA,0.278120856036399,0.278120856036399,0.278120856036399,0.278120856036399,NA,NA
419.3011336,NA,0.500540970674296,0.500540970674296,NA,0.500540970674296,NA,0.500540970674296,0.500540970674296,NA,0.500540970674296,NA,NA,NA,0.500540970674296,NA,NA,NA,NA,NA,NA,0.500540970674296,0.500540970674296,0.500540970674296,0.500540970674296,0.500540970674296,0.500540970674296,0.500540970674296,NA,NA
431.264744,NA,0.357078366986604,0.357078366986604,NA,NA,NA,NA,NA,0.357078366986604,0.357078366986604,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357078366986604,0.357078366986604,0.357078366986604,NA,0.357078366986604,0.357078366986604,0.357078366986604,NA,NA,NA
471.2750405,-0.0478969214519315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0478969214519315,NA,-0.0478969214519315,NA,NA,-0.0478969214519315,-0.0478969214519315,NA,NA,NA
451.2124291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0519962829522961,-0.0519962829522961,NA,-0.0519962829522961,NA,NA,NA,NA,NA,NA
469.2230009,-0.0435903847156302,-0.0435903847156302,-0.0435903847156302,NA,-0.0435903847156302,NA,-0.0435903847156302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0435903847156302,NA,NA,NA,-0.0435903847156302,-0.0435903847156302,-0.0435903847156302,NA,NA,NA
441.2280801,-0.109953891151713,-0.109953891151713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.109953891151713,NA,NA,NA,-0.109953891151713,-0.109953891151713,-0.109953891151713,NA,NA,NA
453.2280764,-0.0789556378965266,-0.0789556378965266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0789556378965266,-0.0789556378965266,NA,NA,NA,NA
463.2335634,-13.7056520665356,-13.3053214051717,-13.3843231043375,-13.3878590407647,-13.8041278131864,-13.7245174470913,-13.4748813850921,-13.6698534956711,-13.1150323539137,-13.0410045119633,-13.4708707179495,-13.7966255216222,-13.3746607130846,-13.1194593039423,-13.6135936974927,-13.4973813053636,-13.3395346600013,-13.7983207615506,-13.1128350321916,-13.2220239805646,-13.6783707612657,-13.8354182891157,-13.2208858372424,-13.2192817302959,-14.019474660178,-13.5382786857604,-13.86872938712,-13.1000536341496,-13.3462078430512
477.2492085,-13.0300911160415,-13.3729307168865,-13.5548647452205,-13.4718494306878,-13.0846251759979,-13.0244616211907,-12.860535520875,-13.780899585174,-13.688029267088,-13.5013727612207,-13.011706932945,-13.2468838823838,-13.6077474785572,-13.6006722593662,-13.5017848895972,-13.1288335058493,-13.9294055453831,-13.1195700458569,-13.3017080448653,-13.8141078258423,-13.6997367773944,-13.4985580310677,-13.2963571928583,-13.1049192260718,-13.5860987158837,-13.4112519991487,-13.3088053040979,-13.4122934570411,-13.5893302820702
461.2179117,-13.4061726611154,-13.750339570077,-13.5534112549366,-13.1848803973619,-13.1304781432088,-13.4294215867064,-13.260023530102,-13.7369285622419,-13.3081422562429,-13.5114445979695,-13.329746692558,-13.0870743018175,-13.6815490677709,-13.2257482352679,-13.3771018901033,-13.2368385869718,-13.7055254730686,-13.4336468571322,-13.3275507383246,-13.3771186477221,-13.4340525658612,-13.0843505792521,-13.2535298172632,-13.2100911235223,-13.1434138259854,-13.4287159720993,-13.4206957000303,-13.8157513530752,-13.912259595172
445.2229904,-13.1165003635531,-13.0681122893297,-13.9851701165501,-13.8751089510172,-14.0633238014404,-13.4239591492903,-13.6429384052202,-13.592063390751,-13.2030577484152,-13.5404959166864,-13.3601437920033,-13.5605115788116,-13.216668139508,-13.4313884605677,-13.2601906192766,-14.0645034508564,-13.5190376020796,-13.900130984054,-13.0158931965734,-13.6226662763232,-13.6630193428012,-13.5217751626146,-13.175522024506,-13.1821069461259,-13.0758601938011,-13.8163975542573,-13.4272779708741,-13.4056949087221,-13.2349546811477
459.2386435,-14.0676659215444,-13.8437181937193,-12.9527724856363,-13.3304744110431,-13.2861937215834,-13.5540424616045,-13.6010601015287,-13.5351594147193,-13.5308006068954,-13.4553326558668,-12.9688176201629,-13.4127354974148,-13.7106135411714,-13.1761240863916,-14.0325182436845,-13.223514302938,-13.2099087879612,-12.830860821128,-12.8330705196248,-14.1377384791037,-13.5097491096076,-13.1356119173953,-13.1506872472684,-13.3918473391937,-13.2075947247998,-13.2700639820846,-13.290820636019,-13.558098092312,-13.2107687892871
477.2855909,-0.504709162801737,-0.504709162801737,-0.504709162801737,NA,-0.504709162801737,NA,NA,-0.504709162801737,-0.504709162801737,-0.504709162801737,NA,NA,NA,-0.504709162801737,NA,NA,-0.504709162801737,NA,NA,-0.504709162801737,-0.504709162801737,-0.504709162801737,-0.504709162801737,-0.504709162801737,-0.504709162801737,-0.504709162801737,NA,NA,NA
447.2750293,-0.479126465613678,-0.479126465613678,NA,NA,-0.479126465613678,NA,NA,NA,-0.479126465613678,NA,NA,-0.479126465613678,NA,NA,NA,NA,-0.479126465613678,NA,NA,-0.479126465613678,-0.479126465613678,-0.479126465613678,NA,-0.479126465613678,-0.479126465613678,-0.479126465613678,-0.479126465613678,NA,NA
449.254296,-13.2274208222052,-13.719836511836,-13.6370690239772,-13.4548629071427,-13.7696548149604,-13.6927740157031,-13.0835741774552,-13.6974348017827,-13.3718465194987,-13.1332687001653,-13.6434111337188,-13.2480333073866,-13.0917127562408,-13.4260493334361,-14.1653961474241,-13.2456934813068,-13.7447170671223,-13.3548539427612,-12.9655693739662,-13.4522616794036,-13.3653752706324,-13.1711639429014,-12.981959052229,-13.3553154190429,-13.3442220108209,-13.1012706080186,-13.1683162230126,-13.2261194030293,-13.8337381617308
463.2699297,-0.289661511029246,-0.289661511029246,-0.289661511029246,-0.289661511029246,-0.289661511029246,NA,NA,NA,-0.289661511029246,-0.289661511029246,-0.289661511029246,NA,-0.289661511029246,-0.289661511029246,NA,-0.289661511029246,-0.289661511029246,NA,NA,-0.289661511029246,-0.289661511029246,-0.289661511029246,-0.289661511029246,-0.289661511029246,-0.289661511029246,-0.289661511029246,NA,NA,-0.289661511029246
459.2750084,-0.386196350444475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.386196350444475,-0.386196350444475,-0.386196350444475,-0.386196350444475,-0.386196350444475,-0.386196350444475,-0.386196350444475,NA,NA,NA
473.2906586,-0.384394450496786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.384394450496786,NA,-0.384394450496786,NA,-0.384394450496786,-0.384394450496786,-0.384394450496786,NA,NA,NA
457.2229774,-13.4012338263278,-13.9634186479694,-13.6061022900638,-13.2521590682693,-13.2848932666497,-13.6784409624358,-13.2527336569755,-12.9794626157812,-13.7866737867909,-13.4093887940858,-13.8266932725945,-13.7662538856491,-13.4436587775755,-13.1956412642422,-13.5492486903404,-13.4156726520859,-13.7685937820686,-13.4888141559662,-13.5511128178169,-13.6595178192557,-13.3330609384146,-13.3960555255452,-13.4262926697282,-12.9073361740069,-13.5939298863735,-13.5672099564289,-13.6366455076338,-13.6608157735256,-13.5353798704269
471.2386243,-0.54917640439673,-0.54917640439673,-0.54917640439673,NA,-0.54917640439673,NA,-0.54917640439673,-0.54917640439673,-0.54917640439673,-0.54917640439673,-0.54917640439673,NA,NA,-0.54917640439673,NA,NA,-0.54917640439673,-0.54917640439673,NA,-0.54917640439673,-0.54917640439673,-0.54917640439673,-0.54917640439673,-0.54917640439673,-0.54917640439673,-0.54917640439673,NA,NA,-0.54917640439673
447.2386118,-13.4519576253457,-13.5428192287093,-12.8880068291974,-13.174340309921,-13.7083844730833,-13.3081575580565,-13.3852320133767,-13.8854928465857,-13.5641684225649,-12.9324999707821,-13.6132417277623,-13.3108643705071,-13.2539567953081,-13.9087812858797,-13.6679424951498,-13.9720612266277,-13.8216033320922,-12.5269158524008,-13.1064431169807,-13.2780540666232,-13.4571833850535,-13.7910775767565,-13.7856801567443,-13.5243605115265,-13.083161968508,-13.3008516191638,-13.6063965533805,-13.0353926435241,-13.5885966165104
443.2437037,-0.48653788026401,-0.48653788026401,-0.48653788026401,NA,-0.48653788026401,NA,NA,NA,-0.48653788026401,-0.48653788026401,NA,NA,NA,NA,NA,NA,-0.48653788026401,NA,NA,-0.48653788026401,-0.48653788026401,-0.48653788026401,NA,-0.48653788026401,-0.48653788026401,-0.48653788026401,NA,NA,-0.48653788026401
457.2593514,-0.447836023231979,-0.447836023231979,-0.447836023231979,NA,-0.447836023231979,-0.447836023231979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.447836023231979,NA,NA,-0.447836023231979,-0.447836023231979,-0.447836023231979,-0.447836023231979,-0.447836023231979,-0.447836023231979,-0.447836023231979,NA,NA,-0.447836023231979
443.2073078,-0.346806446297811,-0.346806446297811,-0.346806446297811,NA,-0.346806446297811,-0.346806446297811,-0.346806446297811,-0.346806446297811,-0.346806446297811,NA,NA,-0.346806446297811,NA,NA,-0.346806446297811,-0.346806446297811,NA,NA,-0.346806446297811,NA,-0.346806446297811,-0.346806446297811,NA,-0.346806446297811,-0.346806446297811,-0.346806446297811,NA,-0.346806446297811,-0.346806446297811
441.1916694,-0.414951076146003,-0.414951076146003,NA,NA,-0.414951076146003,NA,-0.414951076146003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.414951076146003,-0.414951076146003,NA,-0.414951076146003,-0.414951076146003,-0.414951076146003,NA,NA,-0.414951076146003
