New_ID,Mass
mass6414,394.0569475
mass6413,394.0554432
mass6412,394.0529248
mass6411,394.0492845
mass6410,393.983872
mass6409,393.2772658
mass6408,393.264243
mass6407,393.2278937
mass6406,393.212587
mass6405,393.2108613
mass6404,393.204344
mass6403,393.1947793
mass6402,393.1914443
mass6401,393.1874442
mass6400,393.1856684
mass6399,393.1774774
mass6398,393.17628
mass6397,393.1681365
mass6396,393.1663801
mass6395,393.1551425
mass6394,393.151118
mass6393,393.149258
mass6392,393.1411248
mass6391,393.1398946
mass6390,393.1339163
mass6389,393.1299387
mass6388,393.122805
mass6387,393.122057
mass6386,393.1186753
mass6385,393.1162829
mass6384,393.114679
mass6383,393.1034507
mass6382,393.099495
mass6381,393.0976062
mass6380,393.0952127
mass6379,393.0936093
mass6378,393.0823718
mass6377,393.0800395
mass6376,393.0704677
mass6375,393.067114
mass6374,393.0646908
mass6373,393.0612414
mass6372,393.0588387
mass6371,393.053044
mass6370,393.0521352
mass6369,393.0459397
mass6368,393.0435615
mass6367,393.036368
mass6366,393.0249297
mass6365,393.017868
mass6364,393.0096038
mass6363,393.0072341
mass6362,393.0017207
mass6361,392.9997306
mass6360,392.2186947
mass6359,392.2155735
mass6358,392.2115735
mass6357,392.2074491
mass6356,392.201484
mass6355,392.2003206
mass6354,392.1823183
mass6353,392.1792013
mass6352,392.1710982
mass6351,392.1671131
mass6350,392.1639223
mass6349,392.1558189
mass6348,392.1492707
mass6347,392.1459604
mass6346,392.1428087
mass6345,392.1388512
mass6344,392.1346638
mass6343,392.1306331
mass6342,392.127515
mass6341,392.119425
mass6340,392.1094674
mass6339,392.1063689
mass6338,392.103117
mass6337,392.0982778
mass6336,392.0775705
mass6335,392.0700593
mass6334,392.067667
mass6333,392.0619729
mass6332,392.0523474
mass6331,392.0354275
mass6330,392.0336169
mass6329,391.2697366
mass6328,391.2486418
mass6327,391.2333787
mass6326,391.212206
mass6325,391.2081923
mass6324,391.1981857
mass6323,391.196984
mass6322,391.1887628
mass6321,391.1869916
mass6320,391.1830797
mass6319,391.1791398
mass6318,391.1758477
mass6317,391.1734949
mass6316,391.1718329
mass6315,391.170057
mass6314,391.1606148
mass6313,391.1548045
mass6312,391.1523295
mass6311,391.1507064
mass6310,391.1466794
mass6309,391.145309
mass6308,391.1394482
mass6307,391.1371007
mass6306,391.1354319
mass6305,391.1241773
mass6304,391.1183483
mass6303,391.117368
mass6302,391.115156
mass6301,391.1142778
mass6300,391.1127713
mass6299,391.1088723
mass6298,391.104826
mass6297,391.1030603
mass6296,391.1007366
mass6295,391.0990194
mass6294,391.0878315
mass6293,391.0819762
mass6292,391.079607
mass6291,391.077947
mass6290,391.0700558
mass6289,391.0685
mass6288,391.0666935
mass6287,391.0643501
mass6286,391.0547647
mass6285,391.0513783
mass6284,391.048997
mass6283,391.0455568
mass6282,391.039048
mass6281,391.0321115
mass6280,391.0302834
mass6279,391.009425
mass6278,390.993896
mass6277,390.9860054
mass6276,390.9500827
mass6275,390.8679665
mass6274,390.298311
mass6273,390.2394331
mass6272,390.220986
mass6271,390.2129418
mass6270,390.206175
mass6269,390.2030316
mass6268,390.199909
mass6267,390.196003
mass6266,390.191764
mass6265,390.1877978
mass6264,390.1846733
mass6263,390.1708155
mass6262,390.1666777
mass6261,390.1635762
mass6260,390.159488
mass6259,390.1514141
mass6258,390.1401736
mass6257,390.1377
mass6256,390.1330035
mass6255,390.1302582
mass6254,390.1271197
mass6253,390.118965
mass6252,390.1166483
mass6251,390.1150114
mass6250,390.1118585
mass6249,390.1086255
mass6248,390.1038028
mass6247,390.0907753
mass6246,390.088384
mass6245,390.0826747
mass6244,390.067379
mass6243,390.054353
mass6242,390.051896
mass6241,390.046267
mass6240,390.035789
mass6239,389.290452
mass6238,389.2541036
mass6237,389.2329494
mass6236,389.2176717
mass6235,389.207663
mass6234,389.2037803
mass6233,389.1965895
mass6232,389.1925636
mass6231,389.1907866
mass6230,389.1813545
mass6229,389.1756007
mass6228,389.1714143
mass6227,389.1674087
mass6226,389.163559
mass6225,389.1601872
mass6224,389.1561493
mass6223,389.1449103
mass6222,389.1423975
mass6221,389.134978
mass6220,389.1309409
mass6219,389.1296846
mass6218,389.1237934
mass6217,389.1214374
mass6216,389.1197688
mass6215,389.1182504
mass6214,389.1085753
mass6213,389.107013
mass6212,389.1027119
mass6211,389.100974
mass6210,389.0986273
mass6209,389.0932977
mass6208,389.0874244
mass6207,389.0850569
mass6206,389.0754854
mass6205,389.0721328
mass6204,389.069758
mass6203,389.066254
mass6202,389.0510003
mass6201,389.0486368
mass6200,389.0390507
mass6199,389.0357608
mass6198,389.0333841
mass6197,389.0146778
mass6196,388.9512566
mass6195,388.2418018
mass6194,388.2279007
mass6193,388.2085777
mass6192,388.2054273
mass6191,388.1914698
mass6190,388.1873886
mass6189,388.1842383
mass6188,388.1833147
mass6187,388.1721123
mass6186,388.1689997
mass6185,388.1608953
mass6184,388.1542472
mass6183,388.1510341
mass6182,388.1479199
mass6181,388.146976
mass6180,388.1357944
mass6179,388.1245473
mass6178,388.1114779
mass6177,388.1033503
mass6176,388.0992997
mass6175,388.0961953
mass6174,388.088091
mass6173,388.075079
mass6172,388.0670182
mass6171,388.0599621
mass6170,388.0493817
mass6169,388.0386853
mass6168,387.2384682
mass6167,387.2245008
mass6166,387.2172737
mass6165,387.202033
mass6164,387.196273
mass6163,387.18815
mass6162,387.1809603
mass6161,387.1769399
mass6160,387.1657016
mass6159,387.1598743
mass6158,387.1557533
mass6157,387.1517354
mass6156,387.147853
mass6155,387.1445051
mass6154,387.1421222
mass6153,387.1404757
mass6152,387.129237
mass6151,387.1234349
mass6150,387.122647
mass6149,387.1193433
mass6148,387.1140128
mass6147,387.112579
mass6146,387.1081666
mass6145,387.1041679
mass6144,387.0968473
mass6143,387.0929289
mass6142,387.0776649
mass6141,387.0717591
mass6140,387.0564574
mass6139,387.048267
mass6138,387.0353688
mass6137,387.0330192
mass6136,387.0306448
mass6135,387.0211015
mass6134,387.0201791
mass6133,386.9989594
mass6132,386.954914
mass6131,386.9543086
mass6130,386.229278
mass6129,386.2261736
mass6128,386.2122068
mass6127,386.205064
mass6126,386.2041058
mass6125,386.1928785
mass6124,386.1897314
mass6123,386.175819
mass6122,386.1676513
mass6121,386.1564973
mass6120,386.1533912
mass6119,386.1452887
mass6118,386.1394667
mass6117,386.138266
mass6116,386.135286
mass6115,386.1331115
mass6114,386.1201048
mass6113,386.1169698
mass6112,386.1088534
mass6111,386.0957779
mass6110,386.0876752
mass6109,386.0805759
mass6108,386.0724381
mass6107,386.0155956
mass6106,385.763359
mass6105,385.2591675
mass6104,385.2452723
mass6103,385.2227847
mass6102,385.2088536
mass6101,385.207663
mass6100,385.2016669
mass6099,385.19931
mass6098,385.1976358
mass6097,385.1864206
mass6096,385.1805585
mass6095,385.1783173
mass6094,385.1724883
mass6093,385.165286
mass6092,385.162961
mass6091,385.1612334
mass6090,385.1554018
mass6089,385.1500021
mass6088,385.144266
mass6087,385.141912
mass6086,385.1360412
mass6085,385.1347587
mass6084,385.1288595
mass6083,385.126474
mass6082,385.1248189
mass6081,385.123265
mass6080,385.1169805
mass6079,385.1154234
mass6078,385.1136268
mass6077,385.0983832
mass6076,385.0925099
mass6075,385.0884718
mass6074,385.0772313
mass6073,385.0619504
mass6072,385.0560874
mass6071,385.0537105
mass6070,385.0408427
mass6069,385.032864
mass6068,385.0197402
mass6067,385.0044802
mass6066,384.943977
mass6065,384.9349127
mass6064,384.8839706
mass6063,384.3559589
mass6062,384.2135975
mass6061,384.2104666
mass6060,384.1772273
mass6059,384.174117
mass6058,384.1520878
mass6057,384.148912
mass6056,384.1408435
mass6055,384.1377131
mass6054,384.132936
mass6053,384.131415
mass6052,384.1295809
mass6051,384.1190354
mass6050,384.108547
mass6049,384.1044232
mass6048,384.1031733
mass6047,384.1013011
mass6046,384.0931998
mass6045,384.0802123
mass6044,384.0649613
mass6043,384.0568618
mass6042,384.028493
mass6041,383.352639
mass6040,383.2435374
mass6039,383.2296296
mass6038,383.2224383
mass6037,383.2071357
mass6036,383.2031077
mass6035,383.1931648
mass6034,383.191868
mass6033,383.1859704
mass6032,383.181931
mass6031,383.1740128
mass6030,383.170744
mass6029,383.166771
mass6028,383.1649302
mass6027,383.1567895
mass6026,383.1555761
mass6025,383.1496685
mass6024,383.1473385
mass6023,383.1456336
mass6022,383.1448389
mass6021,383.135936
mass6020,383.1343626
mass6019,383.130378
mass6018,383.128552
mass6017,383.1190694
mass6016,383.1132038
mass6015,383.1109193
mass6014,383.1091597
mass6013,383.1076913
mass6012,383.103312
mass6011,383.0997357
mass6010,383.0979533
mass6009,383.0827267
mass6008,383.080308
mass6007,383.076883
mass6006,383.072825
mass6005,383.065692
mass6004,383.064752
mass6003,383.0616038
mass6002,383.0463004
mass6001,383.0404128
mass6000,383.029156
mass5999,383.0251573
mass5998,383.0041119
mass5997,382.9928466
mass5996,382.957483
mass5995,382.1979403
mass5994,382.194827
mass5993,382.1908312
mass5992,382.1900858
mass5991,382.1867685
mass5990,382.1795647
mass5989,382.1714623
mass5988,382.16157
mass5987,382.1584505
mass5986,382.1503506
mass5985,382.138237
mass5984,382.128525
mass5983,382.1251724
mass5982,382.122025
mass5981,382.113919
mass5980,382.111358
mass5979,382.1033907
mass5978,382.0999434
mass5977,382.0929843
mass5976,382.0888065
mass5975,382.0856595
mass5974,382.079345
mass5973,382.0775683
mass5972,382.064577
mass5971,382.0492734
mass5970,382.0433142
mass5969,382.041186
mass5968,382.012862
mass5967,381.3733917
mass5966,381.3369908
mass5965,381.2641838
mass5964,381.2312428
mass5963,381.2278858
mass5962,381.2139784
mass5961,381.212751
mass5960,381.1948326
mass5959,381.1914673
mass5958,381.1874377
mass5957,381.1856648
mass5956,381.1775051
mass5955,381.1761986
mass5954,381.1663061
mass5953,381.159286
mass5952,381.1550941
mass5951,381.15107
mass5950,381.1492996
mass5949,381.1453545
mass5948,381.1411062
mass5947,381.1398705
mass5946,381.1340302
mass5945,381.1317024
mass5944,381.1299614
mass5943,381.1228706
mass5942,381.1204162
mass5941,381.1186898
mass5940,381.1146641
mass5939,381.1034055
mass5938,381.1009122
mass5937,381.0975473
mass5936,381.095249
mass5935,381.0935346
mass5934,381.0886574
mass5933,381.086483
mass5932,381.0840145
mass5931,381.082305
mass5930,381.079966
mass5929,381.071001
mass5928,381.0685506
mass5927,381.0670831
mass5926,381.0647653
mass5925,381.0612339
mass5924,381.0589349
mass5923,381.0505754
mass5922,381.0499747
mass5921,381.0459248
mass5920,381.043562
mass5919,381.0347279
mass5918,381.0248804
mass5917,381.0095203
mass5916,380.961805
mass5915,380.956999
mass5914,380.9256045
mass5913,380.236761
mass5912,380.2155918
mass5911,380.192125
mass5910,380.1822769
mass5909,380.179148
mass5908,380.1750971
mass5907,380.1710691
mass5906,380.1639473
mass5905,380.15584
mass5904,380.1492822
mass5903,380.1459308
mass5902,380.1428046
mass5901,380.1387502
mass5900,380.136481
mass5899,380.1346618
mass5898,380.1306037
mass5897,380.122709
mass5896,380.1135607
mass5895,380.1128096
mass5894,380.109485
mass5893,380.108295
mass5892,380.1063544
mass5891,380.1001322
mass5890,380.0983053
mass5889,380.0878985
mass5888,380.0700061
mass5887,380.0676527
mass5886,380.0618913
mass5885,380.0409907
mass5884,380.0368935
mass5883,380.0336005
mass5882,379.577687
mass5881,379.2486169
mass5880,379.2349323
mass5879,379.2333339
mass5878,379.2155533
mass5877,379.2121948
mass5876,379.2063696
mass5875,379.1981785
mass5874,379.1969456
mass5873,379.1910944
mass5872,379.1888808
mass5871,379.187186
mass5870,379.179214
mass5869,379.1758334
mass5868,379.1717999
mass5867,379.1700442
mass5866,379.1618846
mass5865,379.1605758
mass5864,379.1547475
mass5863,379.1506677
mass5862,379.1429484
mass5861,379.1394049
mass5860,379.135385
mass5859,379.133761
mass5858,379.1241635
mass5857,379.1183074
mass5856,379.116018
mass5855,379.1142988
mass5854,379.1047869
mass5853,379.1030573
mass5852,379.100758
mass5851,379.0990633
mass5850,379.0894465
mass5849,379.0877832
mass5848,379.0853547
mass5847,379.082089
mass5846,379.0779205
mass5845,379.076124
mass5844,379.070795
mass5843,379.0683205
mass5842,379.066605
mass5841,379.0642726
mass5840,379.062774
mass5839,379.0547402
mass5838,379.0513814
mass5837,379.0488885
mass5836,379.0455259
mass5835,379.039759
mass5834,379.035272
mass5833,379.0343897
mass5832,379.033637
mass5831,379.0302721
mass5830,379.0279144
mass5829,379.0190914
mass5828,379.009252
mass5827,378.998984
mass5826,378.997987
mass5825,378.9938391
mass5824,378.988236
mass5823,378.9600315
mass5822,378.9556745
mass5821,378.903796
mass5820,378.656654
mass5819,378.2362554
mass5818,378.2315115
mass5817,378.2210082
mass5816,378.2030537
mass5815,378.1999441
mass5814,378.1959396
mass5813,378.1918358
mass5812,378.184704
mass5811,378.1765193
mass5810,378.174827
mass5809,378.1699325
mass5808,378.1666138
mass5807,378.1634829
mass5806,378.1594648
mass5805,378.1553714
mass5804,378.151337
mass5803,378.148201
mass5802,378.1401335
mass5801,378.13834
mass5800,378.133617
mass5799,378.132069
mass5798,378.130277
mass5797,378.1271314
mass5796,378.121049
mass5795,378.1190546
mass5794,378.1150133
mass5793,378.1118425
mass5792,378.1085467
mass5791,378.0844
mass5790,378.0825964
mass5789,378.080133
mass5788,378.069584
mass5787,378.0617655
mass5786,378.0604495
mass5785,378.0543677
mass5784,378.0519957
mass5783,378.0463135
mass5782,378.0179336
mass5781,377.9522798
mass5780,377.39104
mass5779,377.3069177
mass5778,377.269238
mass5777,377.25406
mass5776,377.2329768
mass5775,377.2271322
mass5774,377.2176844
mass5773,377.1997757
mass5772,377.1965034
mass5771,377.1924846
mass5770,377.1825614
mass5769,377.1812994
mass5768,377.1754655
mass5767,377.1732173
mass5766,377.1714277
mass5765,377.1673733
mass5764,377.1601876
mass5763,377.1578924
mass5762,377.1561598
mass5761,377.1544511
mass5760,377.144907
mass5759,377.1391205
mass5758,377.1349943
mass5757,377.1309427
mass5756,377.1296243
mass5755,377.1278477
mass5754,377.1237267
mass5753,377.1214025
mass5752,377.1197212
mass5751,377.118186
mass5750,377.108495
mass5749,377.1026739
mass5748,377.0986704
mass5747,377.0874031
mass5746,377.0851989
mass5745,377.0837186
mass5744,377.0721252
mass5743,377.0697071
mass5742,377.0662643
mass5741,377.0509563
mass5740,377.0486149
mass5739,377.0390518
mass5738,377.0357209
mass5737,377.0332652
mass5736,377.0299764
mass5735,377.0251342
mass5734,377.0146497
mass5733,377.0122672
mass5732,377.0033689
mass5731,376.9914398
mass5730,376.987432
mass5729,376.9703075
mass5728,376.9684172
mass5727,376.9665209
mass5726,376.925225
mass5725,376.2852943
mass5724,376.278178
mass5723,376.22374
mass5722,376.2206224
mass5721,376.2158755
mass5720,376.2053831
mass5719,376.1972744
mass5718,376.1917583
mass5717,376.190599
mass5716,376.1873972
mass5715,376.1842469
mass5714,376.1802473
mass5713,376.1721029
mass5712,376.16898
mass5711,376.1608183
mass5710,376.1541361
mass5709,376.1509617
mass5708,376.1478448
mass5707,376.1438134
mass5706,376.1397232
mass5705,376.1357311
mass5704,376.1341393
mass5703,376.1326065
mass5702,376.1245037
mass5701,376.122752
mass5700,376.118021
mass5699,376.1146284
mass5698,376.1114788
mass5697,376.107473
mass5696,376.1033585
mass5695,376.1010092
mass5694,376.0993268
mass5693,376.0961722
mass5692,376.0914264
mass5691,376.0880841
mass5690,376.075049
mass5689,376.06696
mass5688,376.0431441
mass5687,376.0387199
mass5686,375.956966
mass5685,375.6324434
mass5684,375.6050938
mass5683,375.454645
mass5682,375.40536
mass5681,375.2747483
mass5680,375.253668
mass5679,375.2384391
mass5678,375.2172383
mass5677,375.2132107
mass5676,375.2114645
mass5675,375.2019721
mass5674,375.19617
mass5673,375.1921301
mass5672,375.1881069
mass5671,375.1842514
mass5670,375.1809145
mass5669,375.1785961
mass5668,375.1768882
mass5667,375.1750817
mass5666,375.1656636
mass5665,375.1598918
mass5664,375.157569
mass5663,375.1557461
mass5662,375.1517051
mass5661,375.144464
mass5660,375.1421478
mass5659,375.141327
mass5658,375.1404363
mass5657,375.1388915
mass5656,375.1292022
mass5655,375.12683
mass5654,375.1233081
mass5653,375.1211536
mass5652,375.1193624
mass5651,375.114003
mass5650,375.112557
mass5649,375.1081477
mass5648,375.1057921
mass5647,375.1042221
mass5646,375.1033127
mass5645,375.0928897
mass5644,375.0870194
mass5643,375.0830309
mass5642,375.0749975
mass5641,375.0716977
mass5640,375.0693852
mass5639,375.0597948
mass5638,375.056441
mass5637,375.0540326
mass5636,375.0506309
mass5635,375.040336
mass5634,375.0353918
mass5633,375.0330386
mass5632,375.0201493
mass5631,375.013024
mass5630,375.00947
mass5629,374.9989432
mass5628,374.993019
mass5627,374.990702
mass5626,374.9891451
mass5625,374.978422
mass5624,374.9757722
mass5623,374.909338
mass5622,374.8739675
mass5621,374.8550994
mass5620,374.2261018
mass5619,374.2122142
mass5618,374.2080939
mass5617,374.2049358
mass5616,374.1928065
mass5615,374.1896942
mass5614,374.181584
mass5613,374.1758783
mass5612,374.174743
mass5611,374.1717275
mass5610,374.1685917
mass5609,374.1676858
mass5608,374.1646106
mass5607,374.1564752
mass5606,374.1533695
mass5605,374.145219
mass5604,374.139415
mass5603,374.138662
mass5602,374.1353449
mass5601,374.13219
mass5600,374.1312625
mass5599,374.1281717
mass5598,374.1240182
mass5597,374.1200569
mass5596,374.1169228
mass5595,374.112077
mass5594,374.1088502
mass5593,374.1061143
mass5592,374.099053
mass5591,374.0958208
mass5590,374.0877464
mass5589,374.0853963
mass5588,374.0837303
mass5587,374.0805676
mass5586,374.0773248
mass5585,374.0724903
mass5584,374.0594559
mass5583,374.0513226
mass5582,374.0230575
mass5581,373.902425
mass5580,373.2590829
mass5579,373.2379682
mass5578,373.2227836
mass5577,373.2169805
mass5576,373.2088577
mass5575,373.2016049
mass5574,373.1975672
mass5573,373.1863196
mass5572,373.1805158
mass5571,373.1763942
mass5570,373.1724178
mass5569,373.16854
mass5568,373.1652308
mass5567,373.1612172
mass5566,373.159469
mass5565,373.1500238
mass5564,373.1442631
mass5563,373.1419593
mass5562,373.1401158
mass5561,373.1360973
mass5560,373.1347548
mass5559,373.133643
mass5558,373.13305
mass5557,373.1288695
mass5556,373.1264718
mass5555,373.1248362
mass5554,373.1233068
mass5553,373.1135709
mass5552,373.1112
mass5551,373.1078176
mass5550,373.1036982
mass5549,373.0983395
mass5548,373.0924939
mass5547,373.0901539
mass5546,373.0885035
mass5545,373.0772681
mass5544,373.0561037
mass5543,373.0537296
mass5542,373.044788
mass5541,373.0408009
mass5540,373.0383907
mass5539,373.0197152
mass5538,373.0173632
mass5537,372.9989865
mass5536,372.9755743
mass5535,372.9569413
mass5534,372.865192
mass5533,372.8573622
mass5532,372.2467734
mass5531,372.2329356
mass5530,372.2135984
mass5529,372.2104809
mass5528,372.202345
mass5527,372.1965543
mass5526,372.1893269
mass5525,372.1884193
mass5524,372.1852953
mass5523,372.177197
mass5522,372.1740856
mass5521,372.169953
mass5520,372.1659342
mass5519,372.1602142
mass5518,372.158775
mass5517,372.1561027
mass5516,372.1520818
mass5515,372.1408435
mass5514,372.139562
mass5513,372.1377265
mass5512,372.1295961
mass5511,372.1196708
mass5510,372.1174178
mass5509,372.1165341
mass5508,372.1084154
mass5507,372.1044271
mass5506,372.1013104
mass5505,372.0932156
mass5504,372.0802011
mass5503,372.0721013
mass5502,372.0649495
mass5501,372.0568642
mass5500,372.0437933
mass5499,371.9316848
mass5498,371.928791
mass5497,371.8679132
mass5496,371.5543756
mass5495,371.2434956
mass5494,371.2296127
mass5493,371.2224144
mass5492,371.218471
mass5491,371.2071227
mass5490,371.2013079
mass5489,371.1931648
mass5488,371.1859462
mass5487,371.1819314
mass5486,371.1707363
mass5485,371.166682
mass5484,371.1649302
mass5483,371.1608618
mass5482,371.1568374
mass5481,371.1555363
mass5480,371.1496505
mass5479,371.1456045
mass5478,371.1361873
mass5477,371.1343339
mass5476,371.1285315
mass5475,371.1243415
mass5474,371.1190437
mass5473,371.1131774
mass5472,371.1108175
mass5471,371.1091795
mass5470,371.1077042
mass5469,371.1012645
mass5468,371.097961
mass5467,371.089103
mass5466,371.0882461
mass5465,371.086645
mass5464,371.0827208
mass5463,371.0768622
mass5462,371.0744623
mass5461,371.073622
mass5460,371.072905
mass5459,371.0713064
mass5458,371.0655509
mass5457,371.0615376
mass5456,371.05901
mass5455,371.0526713
mass5454,371.0404015
mass5453,371.0380468
mass5452,371.0251934
mass5451,371.0040758
mass5450,370.9808025
mass5449,370.9283363
mass5448,370.8683579
mass5447,370.303951
mass5446,370.234349
mass5445,370.231227
mass5444,370.1979163
mass5443,370.1948078
mass5442,370.186674
mass5441,370.1808958
mass5440,370.1796485
mass5439,370.1615665
mass5438,370.158438
mass5437,370.1503121
mass5436,370.13983
mass5435,370.136294
mass5434,370.1251287
mass5433,370.1237785
mass5432,370.1220136
mass5431,370.115777
mass5430,370.113907
mass5429,370.098667
mass5428,370.092802
mass5427,370.0887625
mass5426,370.0856354
mass5425,370.0775358
mass5424,370.0644788
mass5423,370.0564022
mass5422,370.0492485
mass5421,370.044846
mass5420,370.04117
mass5419,370.003772
mass5418,369.337007
mass5417,369.3005694
mass5416,369.2278014
mass5415,369.2139017
mass5414,369.212642
mass5413,369.2067494
mass5412,369.1914803
mass5411,369.187453
mass5410,369.177514
mass5409,369.1761849
mass5408,369.1736178
mass5407,369.1703001
mass5406,369.1662364
mass5405,369.1550223
mass5404,369.1509767
mass5403,369.149153
mass5402,369.1410501
mass5401,369.1398252
mass5400,369.138128
mass5399,369.1339548
mass5398,369.131705
mass5397,369.1299301
mass5396,369.1205209
mass5395,369.1186953
mass5394,369.111402
mass5393,369.109091
mass5392,369.107232
mass5391,369.1033885
mass5390,369.101957
mass5389,369.0975039
mass5388,369.0934574
mass5387,369.0822523
mass5386,369.0670333
mass5385,369.0655303
mass5384,369.0646338
mass5383,369.0611882
mass5382,369.057746
mass5381,369.047819
mass5380,369.0459101
mass5379,369.0247317
mass5378,369.0094872
mass5377,369.0053875
mass5376,368.9330253
mass5375,368.906662
mass5374,368.5972035
mass5373,368.3611024
mass5372,368.2155401
mass5371,368.1822442
mass5370,368.1791046
mass5369,368.1749645
mass5368,368.1638782
mass5367,368.1558054
mass5366,368.1458887
mass5365,368.1427514
mass5364,368.1346373
mass5363,368.1274713
mass5362,368.1241294
mass5361,368.1193738
mass5360,368.112541
mass5359,368.1094519
mass5358,368.1082137
mass5357,368.1063284
mass5356,368.1001224
mass5355,368.0982611
mass5354,368.0955995
mass5353,368.0852553
mass5352,368.0699746
mass5351,368.0618393
mass5350,368.058729
mass5349,368.049174
mass5348,368.044458
mass5347,368.0335979
mass5346,367.909347
mass5345,367.5711983
mass5344,367.357697
mass5343,367.2485023
mass5342,367.2155385
mass5341,367.2121741
mass5340,367.1969481
mass5339,367.1870291
mass5338,367.179108
mass5337,367.1757598
mass5336,367.1717221
mass5335,367.1700563
mass5334,367.161628
mass5333,367.160506
mass5332,367.1506229
mass5331,367.1394118
mass5330,367.1353768
mass5329,367.1336003
mass5328,367.1241642
mass5327,367.12006
mass5326,367.1182724
mass5325,367.116041
mass5324,367.1142619
mass5323,367.11185
mass5322,367.104861
mass5321,367.1030075
mass5320,367.101052
mass5319,367.0877602
mass5318,367.0819053
mass5317,367.0779081
mass5316,367.0696076
mass5315,367.0666711
mass5314,367.064318
mass5313,367.0514017
mass5312,367.049078
mass5311,367.046657
mass5310,367.0455351
mass5309,367.0302438
mass5308,367.0190303
mass5307,367.0092293
mass5306,366.9938568
mass5305,366.9923855
mass5304,366.9098168
mass5303,366.8734949
mass5302,366.399911
mass5301,366.1998312
mass5300,366.1846424
mass5299,366.17657
mass5298,366.166668
mass5297,366.1635184
mass5296,366.1595467
mass5295,366.1482416
mass5294,366.1401143
mass5293,366.133534
mass5292,366.1302254
mass5291,366.1270989
mass5290,366.1230705
mass5289,366.1209133
mass5288,366.1190288
mass5287,366.1118921
mass5286,366.1085567
mass5285,366.0939046
mass5284,366.0907368
mass5283,366.084493
mass5282,366.082605
mass5281,366.0799503
mass5280,366.0543418
mass5279,366.046339
mass5278,366.045657
mass5277,365.9886783
mass5276,365.3419715
mass5275,365.232927
mass5274,365.1998753
mass5273,365.1965159
mass5272,365.1907159
mass5271,365.1812754
mass5270,365.171409
mass5269,365.163481
mass5268,365.1601633
mass5267,365.1561416
mass5266,365.146184
mass5265,365.1448832
mass5264,365.1349773
mass5263,365.1237344
mass5262,365.1213904
mass5261,365.1197267
mass5260,365.1084971
mass5259,365.1026624
mass5258,365.10032
mass5257,365.0986285
mass5256,365.0891642
mass5255,365.087383
mass5254,365.0850054
mass5253,365.083425
mass5252,365.072089
mass5251,365.069612
mass5250,365.06622
mass5249,365.052004
mass5248,365.0509625
mass5247,365.0485937
mass5246,365.038998
mass5245,365.0357232
mass5244,365.0328635
mass5243,365.0300331
mass5242,365.0146
mass5241,364.948079
mass5240,364.8881202
mass5239,364.38728
mass5238,364.2417389
mass5237,364.2158828
mass5236,364.187323
mass5235,364.1842016
mass5234,364.1801912
mass5233,364.176091
mass5232,364.169008
mass5231,364.159052
mass5230,364.1543215
mass5229,364.1509832
mass5228,364.1478371
mass5227,364.1396815
mass5226,364.1356771
mass5225,364.1244315
mass5224,364.1178893
mass5223,364.1145632
mass5222,364.1114285
mass5221,364.105209
mass5220,364.1033527
mass5219,364.096154
mass5218,364.092882
mass5217,364.0880909
mass5216,364.0750351
mass5215,364.0669239
mass5214,364.048782
mass5213,364.0461037
mass5212,364.0386685
mass5211,363.9725101
mass5210,363.950845
mass5209,363.238382
mass5208,363.2172652
mass5207,363.2019388
mass5206,363.1938975
mass5205,363.1808374
mass5204,363.1768414
mass5203,363.1656336
mass5202,363.1557369
mass5201,363.1516973
mass5200,363.1503543
mass5199,363.1487509
mass5198,363.1444693
mass5197,363.1404469
mass5196,363.1387323
mass5195,363.1291751
mass5194,363.1232984
mass5193,363.122417
mass5192,363.1193113
mass5191,363.1080986
mass5190,363.1057027
mass5189,363.1041006
mass5188,363.0928597
mass5187,363.087031
mass5186,363.0829937
mass5185,363.07502
mass5184,363.0735315
mass5183,363.0716793
mass5182,363.0692961
mass5181,363.0564087
mass5180,363.0540373
mass5179,363.0505304
mass5178,363.0353551
mass5177,362.9988943
mass5176,362.9877456
mass5175,362.9691984
mass5174,362.9513043
mass5173,362.914303
mass5172,362.2260749
mass5171,362.2080666
mass5170,362.2049075
mass5169,362.200049
mass5168,362.1815655
mass5167,362.171711
mass5166,362.1685554
mass5165,362.1662001
mass5164,362.1564393
mass5163,362.153294
mass5162,362.1451735
mass5161,362.1352873
mass5160,362.1321592
mass5159,362.1240853
mass5158,362.1200662
mass5157,362.1088518
mass5156,362.099294
mass5155,362.0958317
mass5154,362.0876972
mass5153,362.0853139
mass5152,362.0772565
mass5151,362.0724376
mass5150,362.0594172
mass5149,362.0513028
mass5148,362.0503304
mass5147,362.022956
mass5146,361.2591178
mass5145,361.2379597
mass5144,361.2227212
mass5143,361.2016329
mass5142,361.1976136
mass5141,361.1863633
mass5140,361.1805258
mass5139,361.1783017
mass5138,361.1764433
mass5137,361.1724297
mass5136,361.1652046
mass5135,361.1628078
mass5134,361.1611736
mass5133,361.1499655
mass5132,361.1441807
mass5131,361.1400948
mass5130,361.1360578
mass5129,361.1347219
mass5128,361.1330953
mass5127,361.1288555
mass5126,361.1264989
mass5125,361.1248259
mass5124,361.1232702
mass5123,361.1135701
mass5122,361.1077222
mass5121,361.1036722
mass5120,361.0996046
mass5119,361.098278
mass5118,361.0957887
mass5117,361.094363
mass5116,361.0924285
mass5115,361.0901744
mass5114,361.088466
