Member,Value,Direction,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
454.1927252,0.780733804,Insignificant,454.1927252,18,33,12,1,0,0,0,0,CHNO,NA,455.2000552,-0.601727082,NA,C18H33O12N,0,0,3,-9,-10,69.8,453.6855695,0.314430455,-0.333333333,0.666666667,1.833333333,0.055555556,0,NA,Other,Amino Sugar,Other
472.203295,0.85371822,Insignificant,472.203295,18,35,13,1,0,0,0,0,CHNO,NA,473.210625,-0.567947682,NA,C18H35O13N,0,0,2,-11,-12,69.8,471.6760286,0.323971418,-0.333333333,0.722222222,1.944444444,0.055555556,0,NA,Carbohydrate,Carbohydrate,Other
412.1822066,1.146358225,High,412.1822066,16,31,11,1,0,0,0,0,CHNO,NA,413.1895366,-0.551262248,NA,C16H31O11N,0,0,2,-9,-10,70.9875,411.7219603,0.278039734,-0.375,0.6875,1.9375,0.0625,0,NA,Carbohydrate,Amino Sugar,Other
464.213513,0.490749298,Insignificant,464.213513,20,35,11,1,0,0,0,0,CHNO,NA,465.220843,-0.476150034,NA,C20H35O11N,0,0,4,-7,-8,74.55,463.695168,0.304831956,-0.5,0.55,1.75,0.05,0,NA,Protein;Amino Sugar,Protein,Other
442.208001,0.613180144,Insignificant,442.208001,21,33,9,1,0,0,0,0,CHNO,NA,443.215331,-0.573551651,NA,C21H33O9N,0,0.032258065,6,-3,-4,76.58571429,441.7142276,0.285772404,-0.571428571,0.428571429,1.571428571,0.047619048,0,NA,Protein,Protein,Other
448.2185608,0.579026356,Insignificant,448.2185608,20,35,10,1,0,0,0,0,CHNO,NA,449.2258908,-0.576754116,NA,C20H35O10N,0,0,4,-6,-7,77.4,447.718076,0.281924049,-0.6,0.5,1.75,0.05,0,NA,Protein,Protein,Other
448.254993,0.555735817,Insignificant,448.254993,21,39,9,1,0,0,0,0,CHNO,NA,449.262323,-0.472772619,NA,C21H39O9N,0,0,3,-6,-7,84.72857143,447.7544675,0.24553253,-0.857142857,0.428571429,1.857142857,0.047619048,0,NA,Protein,Protein,Other
420.2236583,0.872936931,Insignificant,420.2236583,19,35,9,1,0,0,0,0,CHNO,NA,421.2309883,-0.586426197,NA,C19H35O9N,0,0,3,-6,-7,81.3,419.7544328,0.245567191,-0.736842105,0.473684211,1.842105263,0.052631579,0,NA,Protein,Protein,Other
422.239309,0.688822737,Insignificant,422.239309,19,37,9,1,0,0,0,0,CHNO,NA,423.246639,-0.582012626,NA,C19H37O9N,0,0,2,-7,-8,84.3,421.7678328,0.232167185,-0.842105263,0.473684211,1.947368421,0.052631579,0,NA,Protein,Protein,Other
434.2393228,0.655686171,Insignificant,434.2393228,20,37,9,1,0,0,0,0,CHNO,NA,435.2466528,-0.534374941,NA,C20H37O9N,0,0,3,-6,-7,83.1,433.7544473,0.245552707,-0.8,0.45,1.85,0.05,0,NA,Protein,Protein,Other
446.2393088,0.62116643,Insignificant,446.2393088,21,37,9,1,0,0,0,0,CHNO,NA,447.2466388,-0.551339847,NA,C21H37O9N,0,0,4,-5,-6,82.01428571,445.741034,0.258965999,-0.761904762,0.428571429,1.761904762,0.047619048,0,NA,Protein,Protein,Other
511.1931147,0.987265541,Insignificant,511.1931147,23,32,11,2,0,0,0,0,CHNO,NA,512.2004447,-0.427093075,NA,C23H32O11N2,0,0.096774194,9,-2,-4,65.25652174,510.6223119,0.377688099,-0.173913043,0.47826087,1.391304348,0.086956522,0,NA,Lignin,Lignin,Other
519.198199,0.868087972,Insignificant,519.198199,25,32,10,2,0,0,0,0,CHNO,NA,520.205529,-0.422529015,NA,C25H32O10N2,0,0.222222222,11,1,-1,67.14,518.6184577,0.381542347,-0.24,0.4,1.28,0.08,0,NA,Lignin,Lignin,Other
440.1560033,0.95242929,Insignificant,440.1560033,20,27,10,1,0,0,0,0,CHNO,NA,441.1633333,-0.49030273,NA,C20H27O10N,0,0.142857143,8,-2,-3,66,439.6645212,0.335478825,-0.2,0.5,1.35,0.05,0,NA,Lignin,Lignin,Other
466.171651,0.727049666,Insignificant,466.171651,22,29,10,1,0,0,0,0,CHNO,NA,467.178981,-0.468130912,NA,C22H29O10N,0,0.1875,9,-1,-2,68.07272727,465.6511196,0.34888043,-0.272727273,0.454545455,1.318181818,0.045454545,0,NA,Lignin,Lignin,Other
396.2025467,0.802054541,Insignificant,396.2025467,20,31,7,1,0,0,0,0,CHNO,NA,397.2098767,-0.576986189,NA,C20H31O7N,0,0.096774194,6,-1,-2,80.25,395.7601434,0.239856603,-0.7,0.35,1.55,0.05,0,NA,Protein,Protein,Other
450.2131173,0.952187052,Insignificant,450.2131173,23,33,8,1,0,0,0,0,CHNO,NA,451.2204473,-0.494772752,NA,C23H33O8N,0,0.166666667,8,0,-1,77.64782609,449.7104053,0.289594689,-0.608695652,0.347826087,1.434782609,0.043478261,0,NA,Lignin,Lignin,Other
428.1923829,0.855767106,Insignificant,428.1923829,20,31,9,1,0,0,0,0,CHNO,NA,429.1997129,-0.51783358,NA,C20H31O9N,0,0.034482759,6,-3,-4,74.55,427.7142595,0.28574054,-0.5,0.45,1.55,0.05,0,NA,Protein,Protein,Other
440.1923767,0.711480192,Insignificant,440.1923767,21,31,9,1,0,0,0,0,CHNO,NA,441.1997067,-0.517852209,NA,C21H31O9N,0,0.096774194,7,-2,-3,73.87142857,439.700854,0.29914604,-0.476190476,0.428571429,1.476190476,0.047619048,0,NA,Protein,Lignin,Other
516.193244,0.896326765,Insignificant,516.193244,19,35,15,1,0,0,0,0,CHNO,NA,517.200574,-0.288095141,NA,C19H35O15N,0,0,3,-12,-13,63.3,515.616858,0.383141988,-0.105263158,0.789473684,1.842105263,0.052631579,0,NA,Carbohydrate,Carbohydrate,Other
530.208909,0.741282168,Insignificant,530.208909,20,37,15,1,0,0,0,0,CHNO,NA,531.216239,-0.252377412,NA,C20H37O15N,0,0,3,-12,-13,66,529.616873,0.383127004,-0.2,0.75,1.85,0.05,0,NA,Carbohydrate,Carbohydrate,Other
478.192766,0.969909481,Insignificant,478.192766,20,33,12,1,0,0,0,0,CHNO,NA,479.200096,-0.486379103,NA,C20H33O12N,0,0,5,-7,-8,68.85,477.6588117,0.341188314,-0.3,0.6,1.65,0.05,0,NA,Amino Sugar,Amino Sugar,Other
502.1775056,0.693958823,Insignificant,502.1775056,18,33,15,1,0,0,0,0,CHNO,NA,503.1848356,-0.471673422,NA,C18H33O15N,0,0,3,-12,-13,60.3,501.6167697,0.383230289,0,0.833333333,1.833333333,0.055555556,0,NA,Carbohydrate,Carbohydrate,Other
458.151959,0.601962893,Insignificant,458.151959,16,29,14,1,0,0,0,0,CHNO,NA,459.159289,0.938261437,NA,C16H29O14N,0,0,3,-11,-12,56.7375,457.6403824,0.35961757,0.125,0.875,1.8125,0.0625,0,NA,Carbohydrate,Carbohydrate,Other
440.1407339,-0.021885653,Insignificant,440.1407339,16,27,13,1,0,0,0,0,CHNO,NA,441.1480639,-0.520542331,NA,C16H27O13N,0,0,4,-9,-10,56.7375,439.6492688,0.350731176,0.125,0.8125,1.6875,0.0625,0,NA,Carbohydrate,Carbohydrate,Other
474.1462225,-0.11659715,Insignificant,474.1462225,16,29,15,1,0,0,0,0,CHNO,NA,475.1535525,-0.463607197,NA,C16H29O15N,0,0,3,-12,-13,53.175,473.6167866,0.383213408,0.25,0.9375,1.8125,0.0625,0,NA,Carbohydrate,Carbohydrate,Other
486.1462555,-0.262283426,Insignificant,486.1462555,17,29,15,1,0,0,0,0,CHNO,NA,487.1535855,-0.38450081,NA,C17H29O15N,0,0,4,-11,-12,53.59411765,485.6034202,0.396579752,0.235294118,0.882352941,1.705882353,0.058823529,0,NA,Carbohydrate,Carbohydrate,Other
488.1619038,0.266048145,Insignificant,488.1619038,17,31,15,1,0,0,0,0,CHNO,NA,489.1692338,-0.386448838,NA,C17H31O15N,0,0,3,-12,-13,56.94705882,487.6168179,0.383182143,0.117647059,0.882352941,1.823529412,0.058823529,0,NA,Carbohydrate,Carbohydrate,Other
414.161502,-0.101141437,Insignificant,414.161502,15,29,12,1,0,0,0,0,CHNO,NA,415.168832,-0.474373115,NA,C15H29O12N,0,0,2,-10,-11,64.1,413.6990456,0.300954433,-0.133333333,0.8,1.933333333,0.066666667,0,NA,Carbohydrate,Carbohydrate,Other
470.187719,-0.10447224,Insignificant,470.187719,18,33,13,1,0,0,0,0,CHNO,NA,471.195049,-0.413193946,NA,C18H33O13N,0,0,3,-10,-11,66.63333333,469.6627032,0.337296807,-0.222222222,0.722222222,1.833333333,0.055555556,0,NA,Carbohydrate,Carbohydrate,Other
532.166901,1.191403566,High,532.166901,22,31,14,1,0,0,0,0,CHNO,NA,533.174231,-0.520004283,NA,C22H31O14N,0,0,8,-6,-7,60.3,531.5726787,0.427321316,0,0.636363636,1.409090909,0.045454545,0,NA,Lignin;Amino Sugar,Lignin,Other
561.193445,1.06709579,High,561.193445,23,34,14,2,0,0,0,0,CHNO,NA,562.200775,-0.502229626,NA,C23H34O14N2,0,0,8,-6,-8,60.3,560.5668114,0.433188614,0,0.608695652,1.47826087,0.086956522,0,NA,Amino Sugar,Lignin,Other
512.1981797,0.250482899,Insignificant,512.1981797,20,35,14,1,0,0,0,0,CHNO,NA,513.2055097,-0.582055697,NA,C20H35O14N,0,0,4,-10,-11,66,511.6262546,0.373745363,-0.2,0.7,1.75,0.05,0,NA,Carbohydrate;Amino Sugar,Amino Sugar,Other
412.1457581,0.120754926,Insignificant,412.1457581,15,27,12,1,0,0,0,0,CHNO,NA,413.1530881,-0.703813676,NA,C15H27O12N,0,0,3,-9,-10,60.3,411.6855525,0.314447535,0,0.8,1.8,0.066666667,0,NA,Carbohydrate,Carbohydrate,Other
405.1246882,-0.463769487,Insignificant,405.1246882,13,26,14,0,0,0,0,0,CHO,NA,406.1320182,-0.774348739,NA,C13H26O14,0,0,1,-13,-13,55.91538462,404.6723224,0.327677646,0.153846154,1.076923077,2,0,0,NA,Other,Carbohydrate,Carbohydrate
429.1246961,-12.90417679,Sig. Low,429.1246961,15,26,14,0,0,0,0,0,CHO,NA,430.1320261,-0.657878568,NA,C15H26O14,0,0,3,-11,-11,56.5,428.6455316,0.354468369,0.133333333,0.933333333,1.733333333,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
421.1100138,1.712291657,High,421.1100138,15,22,12,2,0,0,0,0,CHNO,NA,422.1173438,-0.562385577,NA,C15H22O12N2,0,0,6,-6,-8,45.1,420.6397986,0.360201403,0.533333333,0.8,1.466666667,0.133333333,0,NA,Other,Tannin,Other
431.094364,2.003723696,Sig. High,431.094364,16,20,12,2,0,0,0,0,CHNO,NA,432.101694,0.03781055,NA,C16H20O12N2,0,0,8,-4,-6,42.4875,430.6130002,0.386999818,0.625,0.75,1.25,0.125,0,NA,Tannin,Tannin,Other
515.151877,2.335055918,Sig. High,515.151877,21,28,13,2,0,0,0,0,CHNO,NA,516.159207,0.028014616,NA,C21H28O13N2,0,0.04,9,-4,-6,54.87142857,514.5766538,0.423346188,0.19047619,0.619047619,1.333333333,0.095238095,0,NA,Lignin,Lignin,Other
553.203917,2.739373442,Sig. High,553.203917,25,34,12,2,0,0,0,0,CHNO,NA,554.211247,0.034084481,NA,C25H34O12N2,0,0.117647059,10,-2,-4,64.86,552.5862046,0.413795436,-0.16,0.48,1.36,0.08,0,NA,Lignin,Lignin,Other
516.099487,3.172001953,Sig. High,516.099487,20,23,15,1,0,0,0,0,CHNO,NA,517.106817,-0.010866228,NA,C20H23O15N,0,0.130434783,10,-5,-6,46.05,515.5232057,0.476794298,0.5,0.75,1.15,0.05,0,NA,Tannin,Tannin,Other
562.141341,2.62230899,Sig. High,562.141341,22,29,16,1,0,0,0,0,CHNO,NA,563.148671,-0.029180573,NA,C22H29O16N,0,0,9,-7,-8,52.52727273,561.513649,0.486351043,0.272727273,0.727272727,1.318181818,0.045454545,0,NA,Other,Tannin,Other
510.125324,3.051697445,Sig. High,510.125324,22,25,13,1,0,0,0,0,CHNO,NA,511.132654,0.020661958,NA,C22H25O13N,0,0.24137931,11,-2,-3,55.11818182,509.5557135,0.444286494,0.181818182,0.590909091,1.136363636,0.045454545,0,NA,Lignin,Lignin,Other
554.151542,2.39261323,Sig. High,554.151542,24,29,14,1,0,0,0,0,CHNO,NA,555.158872,0.024877566,NA,C24H29O14N,0,0.1875,11,-3,-4,57.925,553.5327714,0.467228562,0.083333333,0.583333333,1.208333333,0.041666667,0,NA,Lignin,Lignin,Other
489.115015,3.348156029,Sig. High,489.115015,22,22,11,2,0,0,0,0,CHNO,NA,490.122345,-0.138953057,NA,C22H22O11N2,0,0.379310345,13,2,0,52.52727273,488.5688648,0.431135195,0.272727273,0.5,1,0.090909091,0,NA,Lignin,Lignin,Other
509.17765,2.537572276,Sig. High,509.17765,23,30,11,2,0,0,0,0,CHNO,NA,510.18498,-0.065388051,NA,C23H30O11N2,0,0.161290323,10,-1,-3,62.77826087,508.6090977,0.390902313,-0.086956522,0.47826087,1.304347826,0.086956522,0,NA,Lignin,Lignin,Other
512.1409408,2.622468454,Sig. High,512.1409408,22,27,13,1,0,0,0,0,CHNO,NA,513.1482708,-0.044340014,NA,C22H27O13N,0,0.172413793,10,-3,-4,57.70909091,511.5690797,0.43092035,0.090909091,0.590909091,1.227272727,0.045454545,0,NA,Lignin,Lignin,Other
459.104526,2.352924253,Sig. High,459.104526,21,20,10,2,0,0,0,0,CHNO,NA,460.111856,0.016400721,NA,C21H20O10N2,0.111111111,0.428571429,13,3,1,52.15714286,458.5918858,0.408114215,0.285714286,0.476190476,0.952380952,0.095238095,0,NA,Lignin,Lignin,Other
521.1412825,3.017153004,Sig. High,521.1412825,23,26,12,2,0,0,0,0,CHNO,NA,522.1486125,-0.029405424,NA,C23H26O12N2,0,0.266666667,12,0,-2,55.34347826,520.5593715,0.440628512,0.173913043,0.52173913,1.130434783,0.086956522,0,NA,Lignin,Lignin,Other
551.151859,1.966874913,High,551.151859,24,28,13,2,0,0,0,0,CHNO,NA,552.159189,-0.006411195,NA,C24H28O13N2,0,0.225806452,12,-1,-3,55.55,550.5364379,0.46356209,0.166666667,0.541666667,1.166666667,0.083333333,0,NA,Lignin,Lignin,Other
494.094099,2.816399678,Sig. High,494.094099,21,21,13,1,0,0,0,0,CHNO,NA,495.101429,0.173073676,NA,C21H21O13N,0,0.333333333,12,-1,-2,49.44285714,493.5423891,0.457610885,0.380952381,0.619047619,1,0.047619048,0,NA,Lignin,Lignin,Other
560.141026,2.08306645,Sig. High,560.141026,26,27,13,1,0,0,0,0,CHNO,NA,561.148356,0.111373422,NA,C26H27O13N,0,0.351351351,14,1,0,58.10769231,559.5155675,0.484432474,0.076923077,0.5,1.038461538,0.038461538,0,NA,Lignin,Lignin,Other
492.1148166,2.47097492,Sig. High,492.1148166,22,23,12,1,0,0,0,0,CHNO,NA,493.1221466,-0.288677026,NA,C22H23O12N,0,0.333333333,12,0,-1,55.11818182,491.5653168,0.434683201,0.181818182,0.545454545,1.045454545,0.045454545,0,NA,Lignin,Lignin,Other
516.1148119,2.208626428,Sig. High,516.1148119,24,23,12,1,0,0,0,0,CHNO,NA,517.1221419,0.122064033,NA,C24H23O12N,0.090909091,0.411764706,14,2,1,55.55,515.5385135,0.46148651,0.166666667,0.5,0.958333333,0.041666667,0,NA,Lignin,Lignin,Other
438.083134,1.904071737,High,438.083134,22,17,9,1,0,0,0,0,CHNO,NA,439.090464,0.180612039,NA,C22H17O9N,0.416666667,0.575757576,15,6,5,55.11818182,437.5939665,0.406033541,0.181818182,0.409090909,0.772727273,0.045454545,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
508.124991,2.979079859,Sig. High,508.124991,26,23,10,1,0,0,0,0,CHNO,NA,509.132321,0.140417362,NA,C26H23O10N,0.333333333,0.5,16,6,5,60.3,507.5576141,0.442385904,0,0.384615385,0.884615385,0.038461538,0,NA,Lignin,Lignin,Other
514.1356174,3.092557906,Sig. High,514.1356174,25,25,11,1,0,0,0,0,CHNO,NA,515.1429474,0.258578806,NA,C25H25O11N,0.153846154,0.405405405,14,3,2,60.3,513.561529,0.438471023,0,0.44,1,0.04,0,NA,Lignin,Lignin,Other
514.0992027,2.482861799,Sig. High,514.0992027,24,21,12,1,0,0,0,0,CHNO,NA,515.1065327,0.201856688,NA,C24H21O12N,0.181818182,0.470588235,15,3,2,53.175,513.5251549,0.474845062,0.25,0.5,0.875,0.041666667,0,NA,Lignin,Lignin,Other
522.161795,2.855626436,Sig. High,522.161795,24,29,12,1,0,0,0,0,CHNO,NA,523.169125,0.183602248,NA,C24H29O12N,0,0.235294118,11,-1,-2,62.675,521.5787445,0.421255525,-0.083333333,0.5,1.208333333,0.041666667,0,NA,Lignin,Lignin,Other
556.109947,3.184502866,Sig. High,556.109947,26,23,13,1,0,0,0,0,CHNO,NA,557.117277,0.509094195,NA,C26H23O13N,0.166666667,0.459459459,16,3,2,53.72307692,555.4889897,0.511010335,0.230769231,0.5,0.884615385,0.038461538,0,NA,Lignin,Lignin,Other
560.104623,3.203182889,Sig. High,560.104623,25,23,14,1,0,0,0,0,CHNO,NA,561.111953,0.08020326,NA,C25H23O14N,0,0.411764706,15,1,0,51.18,559.4792052,0.520794826,0.32,0.56,0.92,0.04,0,NA,Lignin,Lignin,Other
552.136111,3.369647083,Sig. High,552.136111,24,27,14,1,0,0,0,0,CHNO,NA,553.143441,0.421003131,NA,C24H27O14N,0,0.25,12,-2,-3,55.55,551.5195909,0.480409114,0.166666667,0.583333333,1.125,0.041666667,0,NA,Lignin,Lignin,Other
546.124939,2.664250212,Sig. High,546.124939,25,25,13,1,0,0,0,0,CHNO,NA,547.132269,-0.684366106,NA,C25H25O13N,0,0.371428571,14,1,0,55.74,545.515131,0.484868986,0.16,0.52,1,0.04,0,NA,Lignin,Lignin,Other
520.1094575,2.572187236,Sig. High,520.1094575,23,23,13,1,0,0,0,0,CHNO,NA,521.1167875,-0.395064878,NA,C23H23O13N,0,0.35483871,13,0,-1,52.86521739,519.5286986,0.471301367,0.260869565,0.565217391,1,0.043478261,0,NA,Lignin,Lignin,Other
550.119996,2.321255774,Sig. High,550.119996,24,25,14,1,0,0,0,0,CHNO,NA,551.127326,-0.421065902,NA,C24H25O14N,0,0.3125,13,-1,-2,53.175,549.5057271,0.494272902,0.25,0.583333333,1.041666667,0.041666667,0,NA,Lignin,Lignin,Other
564.135678,2.663752276,Sig. High,564.135678,25,27,14,1,0,0,0,0,CHNO,NA,565.143008,-0.354113818,NA,C25H27O14N,0,0.294117647,13,-1,-2,55.74,563.5057591,0.494240938,0.16,0.56,1.08,0.04,0,NA,Lignin,Lignin,Other
372.0568642,0.796099672,Insignificant,372.0568642,14,15,11,1,0,0,0,0,CHNO,NA,373.0641942,-0.991003762,NA,C14H15O11N,0,0.2,8,-3,-4,39.94285714,371.6414222,0.358577818,0.714285714,0.785714286,1.071428571,0.071428571,0,NA,Tannin,Tannin,Other
384.0568618,0.450429064,Insignificant,384.0568618,15,15,11,1,0,0,0,0,CHNO,NA,385.0641918,-0.966396512,NA,C15H15O11N,0,0.294117647,9,-2,-3,41.3,383.6280205,0.371979523,0.666666667,0.733333333,1,0.066666667,0,NA,Tannin,Tannin,Other
400.0881496,1.6336343,High,400.0881496,16,19,11,1,0,0,0,0,CHNO,NA,401.0954796,-0.958362433,NA,C16H19O11N,0,0.157894737,8,-3,-4,49.6125,399.6414076,0.358592402,0.375,0.6875,1.1875,0.0625,0,NA,Tannin,Tannin,Other
410.0725014,0.458112401,Insignificant,410.0725014,17,17,11,1,0,0,0,0,CHNO,NA,411.0798314,-0.930570329,NA,C17H17O11N,0,0.333333333,10,-1,-2,46.88823529,409.6146108,0.385389218,0.470588235,0.647058824,1,0.058823529,0,NA,Lignin,Lignin,Other
440.0830713,0.459414109,Insignificant,440.0830713,18,19,12,1,0,0,0,0,CHNO,NA,441.0904013,-0.855360689,NA,C18H19O12N,0,0.272727273,10,-2,-3,47.63333333,439.5916706,0.408329389,0.444444444,0.666666667,1.055555556,0.055555556,0,NA,Tannin,Tannin,Other
406.1503502,0.849504641,Insignificant,406.1503502,20,25,8,1,0,0,0,0,CHNO,NA,407.1576802,-0.958121323,NA,C20H25O8N,0,0.266666667,9,1,0,68.85,405.6968391,0.303160909,-0.3,0.4,1.25,0.05,0,NA,Lignin,Lignin,Other
416.134701,0.602729852,Insignificant,416.134701,21,23,8,1,0,0,0,0,CHNO,NA,417.142031,-0.933170618,NA,C21H23O8N,0.166666667,0.375,11,3,2,65.72857143,415.6700413,0.329958725,-0.19047619,0.380952381,1.095238095,0.047619048,0,NA,Lignin,Lignin,Other
390.0826747,1.169124515,High,390.0826747,18,17,9,1,0,0,0,0,CHNO,NA,391.0900047,-0.97171498,NA,C18H17O9N,0.125,0.44,11,2,1,53.96666667,389.6471049,0.352895099,0.222222222,0.5,0.944444444,0.055555556,0,NA,Lignin,Lignin,Other
416.0983279,0.570287603,Insignificant,416.0983279,20,19,9,1,0,0,0,0,CHNO,NA,417.1056579,-0.903568918,NA,C20H19O9N,0.2,0.448275862,12,3,2,57.45,415.6337088,0.36629121,0.1,0.45,0.95,0.05,0,NA,Lignin,Lignin,Other
396.0932493,1.324598901,High,396.0932493,17,19,10,1,0,0,0,0,CHNO,NA,397.1005793,-0.932049879,NA,C17H19O10N,0,0.272727273,9,-1,-2,53.59411765,395.650968,0.349031961,0.235294118,0.588235294,1.117647059,0.058823529,0,NA,Lignin,Lignin,Other
408.1296288,0.567254684,Insignificant,408.1296288,19,23,9,1,0,0,0,0,CHNO,NA,409.1369588,-0.919138108,NA,C19H23O9N,0,0.259259259,9,0,-1,63.3,407.6739076,0.32609239,-0.105263158,0.473684211,1.210526316,0.052631579,0,NA,Lignin,Lignin,Other
468.114382,0.906213177,Insignificant,468.114382,20,23,12,1,0,0,0,0,CHNO,NA,469.121712,-0.781785933,NA,C20H23O12N,0,0.230769231,10,-2,-3,54.6,467.5916813,0.408318701,0.2,0.6,1.15,0.05,0,NA,Lignin,Lignin,Other
490.13512,0.746130762,Insignificant,490.13512,23,25,11,1,0,0,0,0,CHNO,NA,491.14245,-0.741525742,NA,C23H25O11N,0,0.333333333,12,1,0,60.3,489.5878307,0.412169254,0,0.47826087,1.086956522,0.043478261,0,NA,Lignin,Lignin,Other
462.067452,0.696649611,Insignificant,462.067452,20,17,12,1,0,0,0,0,CHNO,NA,463.074782,-0.748390528,NA,C20H17O12N,0,0.461538462,13,1,0,46.05,461.5515034,0.448496645,0.5,0.6,0.85,0.05,0,NA,Lignin,Lignin,Other
378.0463135,0.883816496,Insignificant,378.0463135,16,13,10,1,0,0,0,0,CHNO,NA,379.0536435,-0.938310986,NA,C16H13O10N,0,0.5,11,1,0,42.4875,377.6241836,0.375816391,0.625,0.625,0.8125,0.0625,0,NA,Lignin,Lignin,Other
392.0619729,0.849166306,Insignificant,392.0619729,17,15,10,1,0,0,0,0,CHNO,NA,393.0693029,-0.881258334,NA,C17H15O10N,0,0.454545455,11,1,0,46.88823529,391.624193,0.375807001,0.470588235,0.588235294,0.882352941,0.058823529,0,NA,Lignin,Lignin,Other
408.0568875,0.736481378,Insignificant,408.0568875,17,15,11,1,0,0,0,0,CHNO,NA,409.0642175,-0.846749085,NA,C17H15O11N,0,0.428571429,11,0,-1,43.53529412,407.6012475,0.398752466,0.588235294,0.647058824,0.882352941,0.058823529,0,NA,Lignin,Lignin,Other
420.056881,0.74007299,Insignificant,420.056881,18,15,11,1,0,0,0,0,CHNO,NA,421.064211,-0.838054482,NA,C18H15O11N,0,0.47826087,12,1,0,44.46666667,419.5878417,0.412158266,0.555555556,0.611111111,0.833333333,0.055555556,0,NA,Lignin,Lignin,Other
406.1139973,0.954651959,Insignificant,406.1139973,19,21,9,1,0,0,0,0,CHNO,NA,407.1213273,-0.87812779,NA,C19H21O9N,0,0.333333333,10,1,0,60.3,405.6605268,0.339473217,0,0.473684211,1.105263158,0.052631579,0,NA,Lignin,Lignin,Other
408.0932618,0.804387287,Insignificant,408.0932618,18,19,10,1,0,0,0,0,CHNO,NA,409.1005918,-0.873962629,NA,C18H19O10N,0,0.333333333,10,0,-1,53.96666667,407.6375812,0.362418782,0.222222222,0.555555556,1.055555556,0.055555556,0,NA,Lignin,Lignin,Other
400.1034495,0.798332706,Insignificant,400.1034495,20,19,8,1,0,0,0,0,CHNO,NA,401.1107795,-0.849346934,NA,C20H19O8N,0.272727273,0.466666667,12,4,3,60.3,399.6566904,0.343309586,0,0.4,0.95,0.05,0,NA,Lignin,Lignin,Other
404.0983577,1.582164246,High,404.0983577,19,19,9,1,0,0,0,0,CHNO,NA,405.1056877,-0.856819613,NA,C19H19O9N,0.111111111,0.407407407,11,2,1,57.3,403.6471379,0.352862136,0.105263158,0.473684211,1,0.052631579,0,NA,Lignin,Lignin,Other
418.1140114,0.797162496,Insignificant,418.1140114,20,21,9,1,0,0,0,0,CHNO,NA,419.1213414,-0.819499718,NA,C20H21O9N,0.1,0.379310345,11,2,1,60.3,417.6471416,0.35285844,0,0.45,1.05,0.05,0,NA,Lignin,Lignin,Other
406.0776178,0.713365293,Insignificant,406.0776178,18,17,10,1,0,0,0,0,CHNO,NA,407.0849478,-0.86352705,NA,C18H17O10N,0,0.416666667,11,1,0,50.8,405.6241879,0.375812096,0.333333333,0.555555556,0.944444444,0.055555556,0,NA,Lignin,Lignin,Other
420.0932754,1.006703864,High,420.0932754,19,19,10,1,0,0,0,0,CHNO,NA,421.1006054,-0.816846398,NA,C19H19O10N,0,0.384615385,11,1,0,54.3,419.6241955,0.375804504,0.210526316,0.526315789,1,0.052631579,0,NA,Lignin,Lignin,Other
366.046339,0.803449397,Insignificant,366.046339,15,13,10,1,0,0,0,0,CHNO,NA,367.053669,-0.89956532,NA,C15H13O10N,0,0.444444444,10,0,-1,41.3,365.6376084,0.362391612,0.666666667,0.666666667,0.866666667,0.066666667,0,NA,Tannin,Tannin,Other
404.0619517,1.161765968,High,404.0619517,18,15,10,1,0,0,0,0,CHNO,NA,405.0692817,-0.907347078,NA,C18H15O10N,0.142857143,0.5,12,2,1,47.63333333,403.6107725,0.389227485,0.444444444,0.555555556,0.833333333,0.055555556,0,NA,Lignin,Lignin,Other
430.0776371,0.885416899,Insignificant,430.0776371,20,17,10,1,0,0,0,0,CHNO,NA,431.0849671,-0.770553263,NA,C20H17O10N,0.222222222,0.5,13,3,2,51.75,429.5974086,0.402591432,0.3,0.5,0.85,0.05,0,NA,Lignin,Lignin,Other
402.0674683,0.911577406,Insignificant,402.0674683,15,17,12,1,0,0,0,0,CHNO,NA,403.0747983,-0.819270868,NA,C15H17O12N,0,0.125,8,-4,-5,41.3,401.6185162,0.381483827,0.666666667,0.8,1.133333333,0.066666667,0,NA,Tannin,Tannin,Other
398.1089399,2.293808488,Sig. High,398.1089399,17,21,10,1,0,0,0,0,CHNO,NA,399.1162699,-0.825717899,NA,C17H21O10N,0,0.181818182,8,-2,-3,56.94705882,397.6644079,0.335592099,0.117647059,0.588235294,1.235294118,0.058823529,0,NA,Lignin,Lignin,Other
414.1038624,0.750165687,Insignificant,414.1038624,17,21,11,1,0,0,0,0,CHNO,NA,415.1111924,-0.774996327,NA,C17H21O11N,0,0.142857143,8,-3,-4,53.59411765,413.6414703,0.358529672,0.235294118,0.647058824,1.235294118,0.058823529,0,NA,Lignin,Lignin,Other
