Microbe,cluster,rho,pvalue,p_adj
20130700_C2X_5,Cluster1,-0.039301310043668124,0.855325329469049,0.9316229033690872
20130700_C2X_5,Cluster2,0.19559048708753815,0.35970247172590497,0.5879617237439947
20130700_C2X_5,Cluster3,-0.0013071926447904556,0.9951632342508585,0.9981101044442349
20120600_E3D_38,Cluster1,-0.26803276650961755,0.20540083058037695,0.4275898679302089
20120600_E3D_38,Cluster2,0.2610025750821738,0.2179948207402802,0.4423129804741828
20120600_E3D_38,Cluster3,-0.19830398381375688,0.3529426171818475,0.5817611871108926
PMEC01,Cluster1,0.2676792414663757,0.2060221322267375,0.42829266217302947
PMEC01,Cluster2,-0.10940054889582027,0.6108420574430828,0.7851321536658877
PMEC01,Cluster3,0.3202502675599718,0.12709647611671282,0.32095808605745685
20120600_E3D_29,Cluster1,-0.23534584376454223,0.26827414770125113,0.4975312867935019
20120600_E3D_29,Cluster2,0.03834428482008563,0.858813440719431,0.9334676436510153
20120600_E3D_29,Cluster3,0.3405088143117799,0.10348790068446823,0.2832748349091654
20120600_E3D_50,Cluster1,0.08205098079577196,0.7030909198075643,0.844776779798658
20120600_E3D_50,Cluster2,0.14554254638657635,0.49740776305360956,0.7037193517157398
20120600_E3D_50,Cluster3,-0.3547804641050715,0.08891949798942633,0.25822500423945016
20120600_E3D_27,Cluster1,0.24764368604889864,0.24332312970286463,0.47117315366534646
20120600_E3D_27,Cluster2,0.21378750232036445,0.3158180067285725,0.5480725198907277
20120600_E3D_27,Cluster3,-0.5783302513641838,0.003073517501166023,0.03123017309342697
20120600_E1D_53,Cluster1,4.3573088159681855e-4,0.9983877365874805,0.9991154171734282
20120600_E1D_53,Cluster2,0.5223272942214767,0.008835714348639723,0.06178279652837323
20120600_E1D_53,Cluster3,-0.10260869565217391,0.6332868165639749,0.7999892220496041
20120600_E2D_2,Cluster1,0.4595196996879318,0.02388044137251777,0.11525895028445701
20120600_E2D_2,Cluster2,0.03369075605306279,0.8758097677056818,0.9422336793160152
20120600_E2D_2,Cluster3,-0.15283988521017758,0.4758495163191565,0.6869625934388421
20150700_E34_4,Cluster1,0.15515392662995747,0.46911426351236774,0.6820332834829258
20150700_E34_4,Cluster2,0.16557759354127888,0.43939296827762586,0.6594310203333212
20150700_E34_4,Cluster3,-0.018699717771911286,0.9308890353970996,0.9700822475103317
PMJR01,Cluster1,0.2240174672489083,0.2926531018808365,0.5241725219902639
PMJR01,Cluster2,0.2152368529780275,0.3124698590823547,0.5444736691581665
PMJR01,Cluster3,-0.3411772802903089,0.10276850917409108,0.2819942331226964
PMBF01,Cluster1,0.13839001156818304,0.518997252548274,0.7207159086037875
PMBF01,Cluster2,0.2638331581474462,0.21286348923090515,0.43643388989703336
PMBF01,Cluster3,0.08122872705622831,0.7059365644550848,0.846142131580671
PMCM01,Cluster1,0.386258603486337,0.06227083460349814,0.20875164661488715
PMCM01,Cluster2,-0.24324857737685418,0.2520596939507742,0.47926255670601847
PMCM01,Cluster3,0.126186674903006,0.5568401114571717,0.7471353126587197
20100900_E1D_8,Cluster1,0.026637554585152837,0.9016700436979515,0.954415261489082
20100900_E1D_8,Cluster2,0.5745470558196434,0.0033201625494987397,0.032693151751448483
20100900_E1D_8,Cluster3,-0.24923806427338022,0.24020337260017066,0.4675649692694749
PMDB01,Cluster1,0.3244830523030776,0.1218686811020322,0.31268305729463136
PMDB01,Cluster2,-0.06935709695015085,0.7474311999848644,0.8714670236348951
PMDB01,Cluster3,-0.07592009739635296,0.7243992579649285,0.8570376672603134
20130700_C2X_11,Cluster1,0.00872220545891321,0.967734817842369,0.9863793372460125
20130700_C2X_11,Cluster2,0.33921973499138486,0.10488568104319906,0.28576389475303426
20130700_C2X_11,Cluster3,0.2750218622095856,0.19337716632539181,0.4118411001740777
20120800_E3D_2,Cluster1,0.15166263078763648,0.47929485102079994,0.6898215591029941
20120800_E3D_2,Cluster2,-0.1585009562568579,0.45945985485405405,0.6749695380818362
20120800_E3D_2,Cluster3,0.044805413552516625,0.8353171921822689,0.9213639783049123
20120600_E2D_27,Cluster1,0.22546901111290646,0.28945454415402727,0.5204549333263385
20120600_E2D_27,Cluster2,0.07891873012010367,0.7139513491641909,0.8502597657831291
20120600_E2D_27,Cluster3,0.29329863153364033,0.16423350693188277,0.37416710937301495
20111000_E3D_9,Cluster1,0.11323339618300501,0.5983226546936524,0.7766046236060007
20111000_E3D_9,Cluster2,0.2948795283235446,0.16186615473081334,0.3709184549831552
20111000_E3D_9,Cluster3,0,1,1
PMZI01,Cluster1,-0.014322010584411703,0.9470427963862662,0.9771582612919275
PMZI01,Cluster2,-0.28950994662417806,0.17000539184994357,0.3821678090291333
PMZI01,Cluster3,0.26884646254473227,0.20397561682354892,0.42582469245839
20110700_E1D_5,Cluster1,-0.010457541158323645,0.9613197548475514,0.9835831927854517
20110700_E1D_5,Cluster2,0.354607520847608,0.08908629594307449,0.2586315833799994
20110700_E1D_5,Cluster3,-0.3626086956521739,0.08161161940645156,0.2446476324347911
20100900_E2D_7,Cluster1,0.24747634530337673,0.2436520970273004,0.4714007218667173
20100900_E2D_7,Cluster2,0.23771949243140802,0.26333564782980035,0.4923326126568478
20100900_E2D_7,Cluster3,-0.4287297419830517,0.03658347156354558,0.15059285757053537
20110800_E3M_2,Cluster1,0.023826153477211773,0.9120065104905768,0.9602109047188182
20110800_E3M_2,Cluster2,-0.02565333396064752,0.9052869750301431,0.956359526124867
20110800_E3M_2,Cluster3,0.05212058311211117,0.8088802249337013,0.9063928041424363
20120600_E2D_9,Cluster1,0.43908454973208977,0.031823561607734696,0.13846871318434212
20120600_E2D_9,Cluster2,0.03863100657944984,0.8577681415922971,0.9331720805579221
20120600_E2D_9,Cluster3,-0.09507398829244537,0.6585582432363326,0.8161052772712142
20150700_E35_2,Cluster1,0.29315365414967703,0.16445181396191422,0.37448769997036047
20150700_E35_2,Cluster2,0.3015915054477527,0.15208183447684798,0.3573192036521878
20150700_E35_2,Cluster3,-0.137549352929863,0.5215639209467524,0.7220576343362657
3300038475_6,Cluster1,0.10853417668819723,0.6136868198322754,0.7872603396507348
3300038475_6,Cluster2,0.26558816784687167,0.20972303576629803,0.4326686181346601
3300038475_6,Cluster3,0.05938921253881185,0.7828108382691845,0.89233824501001
20110800_E3D_41,Cluster1,0.24670506964197333,0.2451720655812577,0.4725976668215683
20110800_E3D_41,Cluster2,-0.0718928400093298,0.7385062717744932,0.8659339254709
20110800_E3D_41,Cluster3,-0.007220331293886961,0.9732884191614368,0.9886512796133168
PMBB01,Cluster1,0.343144367584591,0.10067301392939343,0.27875209789255373
PMBB01,Cluster2,0.0701228670407286,0.7447325784927874,0.8691698198755744
PMBB01,Cluster3,-0.16787669627279297,0.4329758399999717,0.6544810184027132
20110800_E2D_32,Cluster1,0.27614945762198573,0.1914833487526968,0.4092680851232123
20110800_E2D_32,Cluster2,0.22577181978416108,0.288790059351552,0.5196204824543931
20110800_E2D_32,Cluster3,-0.466379992584199,0.021604881958429134,0.10882629480239539
PMDT01,Cluster1,0.26547364964223347,0.20992700058889446,0.4328119044606148
PMDT01,Cluster2,-0.00949528075594922,0.9648767063451626,0.9853089805787075
PMDT01,Cluster3,0.31769457693102626,0.1303304245158694,0.32563209210604044
20110700_P2D_21,Cluster1,0.05864346643636464,0.7854755864048153,0.8938633463678965
20110700_P2D_21,Cluster2,-0.29402841646309347,0.16313767830022363,0.37250573829262185
20110700_P2D_21,Cluster3,-0.2751117933783196,0.19322565769403832,0.4117000935262227
20110800_E2D_9,Cluster1,0.008818971325423428,0.9673770461024915,0.9862791113252377
20110800_E2D_9,Cluster2,0.007008421510343471,0.9740721178198457,0.9888618870014706
20110800_E2D_9,Cluster3,-0.35424750410632905,0.08943427132593751,0.25921303741458485
20120600_E1D_20,Cluster1,0.1772348809820948,0.4073830699394487,0.632077276239733
20120600_E1D_20,Cluster2,0.3494702756004375,0.09414857761689222,0.26733820259916474
20120600_E1D_20,Cluster3,-0.24830337736689556,0.2420291015089051,0.4696094305257208
20130700_C2M_9,Cluster1,0.23063512546241913,0.2782490836765734,0.5081340530524441
20130700_C2M_9,Cluster2,0.09494667614954061,0.6589884786306739,0.8164301847169216
20130700_C2M_9,Cluster3,-0.17030730066276928,0.4262468874071179,0.6490356028300196
20120700_S1X_15,Cluster1,-0.08104594397700825,0.7065696590701074,0.8465856040468871
20120700_S1X_15,Cluster2,0.09583987049935352,0.6559722623384987,0.8144630126505444
20120700_S1X_15,Cluster3,-0.16869565217391305,0.43070226172098103,0.6524235280333668
20120800_E3S_6,Cluster1,-0.16775638941477514,0.4333103779008649,0.6547867290425037
20120800_E3S_6,Cluster2,-0.051405021449653254,0.8114578085941764,0.9076723263516744
20120800_E3S_6,Cluster3,-0.22695652173913045,0.2861995372033981,0.5171301377553024
20110600_S3M_2,Cluster1,0.12254698669773059,0.5683635189051606,0.756120872104674
20110600_S3M_2,Cluster2,0.25463280878530686,0.22984237828780407,0.4554384640484805
20110600_S3M_2,Cluster3,-0.20974768605224725,0.32526546073300544,0.5574519354651414
20120700_P3D_102,Cluster1,-0.1150329527415601,0.5924823168467643,0.7728691627732184
20120700_P3D_102,Cluster2,0.09976059247432707,0.642794561852253,0.806616302315216
20120700_P3D_102,Cluster3,-0.0034782608695652175,0.987130473464362,0.9945486337909911
20140700_S12_11,Cluster1,0.2269143551967729,0.28629148909755653,0.5171301377553024
20140700_S12_11,Cluster2,0.1100764248370136,0.6086265803797954,0.7836564466328085
20140700_S12_11,Cluster3,-0.32243711953039317,0.12437567846821951,0.31648831534301386
20120600_E1D_55,Cluster1,0.19235807860262008,0.3678529241958346,0.5967872734894776
20120600_E1D_55,Cluster2,0.4680200941023235,0.02108771734992798,0.107193120368012
20120600_E1D_55,Cluster3,-0.2278872510751361,0.2841746353971917,0.5145561636657049
20120700_E1D_7,Cluster1,0.19586363157700404,0.35901861438086957,0.5874905381621519
20120700_E1D_7,Cluster2,0.16362510518006007,0.44488225938891146,0.6639161787754143
20120700_E1D_7,Cluster3,-0.5009183227686991,0.012655239976103516,0.07800604028401412
20130700_C2D_3,Cluster1,0.08056768558951966,0.7082270660249352,0.8472589418485732
20130700_C2D_3,Cluster2,0.43352980731679774,0.03431141501414592,0.14482207657697882
20130700_C2D_3,Cluster3,0.0034858470527745484,0.9871024069421059,0.9945486337909911
20120800_E1D_18,Cluster1,0.23367958218034623,0.2717759905781627,0.5014725484184277
20120800_E1D_18,Cluster2,0.0962000023524282,0.6547576085899613,0.8140092981800369
20120800_E1D_18,Cluster3,-0.3502137426655891,0.09340299039335487,0.2663126642115459
20120600_S2D_6,Cluster1,0.11323339618300501,0.5983226546936524,0.7766046236060007
20120600_S2D_6,Cluster2,0.08994049346438916,0.6759882622847404,0.8272575290231539
20120600_S2D_6,Cluster3,-0.4340843215838534,0.034056331310650334,0.14416186261588734
20120600_E1D_19,Cluster1,0.20238408554497353,0.34292010550977636,0.572106425593825
20120600_E1D_19,Cluster2,0.15102017964223996,0.48118036312111845,0.6914527793387654
20120600_E1D_19,Cluster3,-0.6078616408041085,0.0016277720248052407,0.02007592108535159
PLPO01,Cluster1,0.12362963308189986,0.5649247585177051,0.7536233684316483
PLPO01,Cluster2,0.32576066080946076,0.12032190206219662,0.3101795488333246
PLPO01,Cluster3,-0.5089454459563038,0.011089364117249367,0.0715306594211882
20100900_E1D_10,Cluster1,0.3774250012964696,0.06903172462689922,0.22212107927448604
20100900_E1D_10,Cluster2,0.21830098516889662,0.30546329275471074,0.5370434687116333
20100900_E1D_10,Cluster3,-0.3009349929805258,0.15301993321492513,0.3586938842456708
20160700_E25_27,Cluster1,0.1388646288209607,0.5175508528200055,0.7198729657451747
20160700_E25_27,Cluster2,0.39161756008375387,0.05842486136057756,0.2005565341070249
20160700_E25_27,Cluster3,-0.5677573387206546,0.003804864836781441,0.03553784254421988
3300037355_2,Cluster1,-0.15028804501010504,0.48333365345527524,0.6929468792564902
3300037355_2,Cluster2,-0.06871428739459158,0.7496987270632494,0.8734345316929027
3300037355_2,Cluster3,-0.0338326592131248,0.8752906607470421,0.94193765308709
PMBA01,Cluster1,-0.12131193397224349,0.5722976842388952,0.7584279991705183
PMBA01,Cluster2,-0.15480434479299485,0.47012860100519926,0.6825972280096197
PMBA01,Cluster3,0.29667746005808715,0.1592030234572377,0.3673886649372975
20120700_P3D_35,Cluster1,0.19899217349673376,0.35124016154041304,0.580270627990691
20120700_P3D_35,Cluster2,0.12976883699797268,0.5456033581444741,0.7388243271611993
20120700_P3D_35,Cluster3,-0.07220331293886961,0.7374157382447917,0.8651320042858847
20170700_S25_38,Cluster1,-0.0444449401401835,0.8366246688088839,0.9220354178176883
20170700_S25_38,Cluster2,-0.034815238946593066,0.8716975896787051,0.9402784866206512
20170700_S25_38,Cluster3,-0.3255250454019575,0.12060607756558062,0.3106217894185031
20110800_E1D_22,Cluster1,0.07514402250505252,0.7271111570303364,0.8585567973200314
20110800_E1D_22,Cluster2,0.29730381679393286,0.1582825329857811,0.36609591252228224
20110800_E1D_22,Cluster3,-0.1508753721666376,0.48160587249358167,0.6917352423407671
20120600_E2D_12,Cluster1,0.2794429228906857,0.18602467913256748,0.4023969137628401
20120600_E2D_12,Cluster2,0.07722391686763783,0.7198504664723699,0.8542278631578816
20120600_E2D_12,Cluster3,-0.30873366042780137,0.14213825864034302,0.34284413811157677
3300038458_11,Cluster1,0.3017358648618711,0.15187610467624735,0.35700962825759547
3300038458_11,Cluster2,0.08070995754164688,0.7077338871334653,0.8472094420187142
3300038458_11,Cluster3,-0.3627036010205694,0.08152589400541022,0.24459035115282823
20110800_E1S_2,Cluster1,0.27169670004514646,0.19903616528393275,0.4195427674387603
20110800_E1S_2,Cluster2,0.20143896859385577,0.3452265276121482,0.574069193977617
20110800_E1S_2,Cluster3,0.05570063032092873,0.7960136851428385,0.8996381785237282
PMCY01,Cluster1,0.13104384412466474,0.5416292505046667,0.7362207407530831
PMCY01,Cluster2,-0.04947428692410594,0.8184220847617958,0.9113720233264827
PMCY01,Cluster3,0.16733450367572533,0.43448461560765717,0.6561965101244958
20120600_E2D_11,Cluster1,0.15947750266443558,0.45666267618249345,0.6726428340870695
20120600_E2D_11,Cluster2,0.4064481780722583,0.04873334974598165,0.17996290172071955
20120600_E2D_11,Cluster3,-0.2956521739130435,0.16071789336224285,0.3693501775527151
20120600_E3D_2,Cluster1,0.053056768558951965,0.8055108280928822,0.9044899861440904
20120600_E3D_2,Cluster2,0.22636979364930476,0.2874806726097574,0.5183780072144821
20120600_E3D_2,Cluster3,-0.08801763808255735,0.6825594258466847,0.8315787404662345
20120800_E2X_6,Cluster1,-0.12156891596551238,0.5714780976500144,0.7580182860344334
20120800_E2X_6,Cluster2,-0.12372056009916545,0.5646363753080372,0.7534989881590493
20120800_E2X_6,Cluster3,-0.09478260869565218,0.659543078769137,0.8169129253560647
20150700_E25_9,Cluster1,0.208760479931881,0.3275998372869915,0.5595747253258319
20150700_E25_9,Cluster2,0.24531627674668421,0.2479245517405917,0.4759303366713596
20150700_E25_9,Cluster3,-0.2870189239409639,0.17387648848234827,0.38700247713168273
PMMQ01,Cluster1,0.0915831573185887,0.6703927260745555,0.8237399420567317
PMMQ01,Cluster2,0.1172880574713143,0.5851980843864679,0.7678810723282233
PMMQ01,Cluster3,0.11662319473444453,0.5873416376661482,0.7693864606312022
PLLC01,Cluster1,-0.1422341785561881,0.5073382292925657,0.7115635201396493
PLLC01,Cluster2,-0.16933250681442774,0.4289386935480417,0.6510291208835294
PLLC01,Cluster3,-0.03745546858703861,0.8620552460954469,0.9349584347904834
20150700_E34_11,Cluster1,-0.14771276886132148,0.49094629947130164,0.6987492880154168
20150700_E34_11,Cluster2,-0.12328492432416839,0.5660186310552238,0.7546133341034563
20150700_E34_11,Cluster3,0.3426086956521739,0.10124049007057856,0.27966073848942474
3300037132_9,Cluster1,-0.13973799126637554,0.5148943538512041,0.7177292704297
3300037132_9,Cluster2,-0.3737175378279747,0.07203065150005528,0.2277537849487944
3300037132_9,Cluster3,0.10501114246483327,0.6253102816781686,0.7948383394033922
20130700_E2Y_4,Cluster1,-0.5193912108634077,0.009294417819245115,0.06365307925446832
20130700_E2Y_4,Cluster2,-0.2735792666981546,0.1958186256606509,0.4150262802727551
20130700_E2Y_4,Cluster3,0.37565217391304345,0.07045361689375707,0.2246691462081956
20160700_E13_6,Cluster1,0.009586079395130008,0.9645410445316895,0.9851565657458892
20160700_E13_6,Cluster2,0.1502943423739862,0.48331511148571327,0.6929468792564902
20160700_E13_6,Cluster3,0.24,0.2586462405460086,0.4868308784226618
PLNV01,Cluster1,-0.09586079395130008,0.6559016684710377,0.814435143523402
PLNV01,Cluster2,0.00609890084995886,0.9774360223882517,0.989987317748625
PLNV01,Cluster3,-0.023478260869565216,0.9132865779270147,0.9604954932030015
20150700_E15_6,Cluster1,0.002939657108474476,0.9891231760670649,0.9958152293137584
20150700_E15_6,Cluster2,-0.2048267705926189,0.33700163896280877,0.5680029219600169
20150700_E15_6,Cluster3,-0.42509700492759483,0.03838088634504011,0.15458442537576594
3300037225_16,Cluster1,-0.22794907212766816,0.28404045720901805,0.5145561636657049
3300037225_16,Cluster2,-0.028404199307636904,0.8951825723758708,0.9512023084533306
3300037225_16,Cluster3,0.012402499988491302,0.954132557719485,0.980334388468993
PMCI01,Cluster1,0.302526373232728,0.1507530261687502,0.3550180438172592
PMCI01,Cluster2,-0.10962245670291118,0.6101142914968496,0.7847346110351884
PMCI01,Cluster3,0.2786133033128939,0.18738951766071255,0.4041718275005828
20120600_E3D_17,Cluster1,0.1282907144009661,0.5502273266514872,0.7418389069453513
20120600_E3D_17,Cluster2,0.03461761790618248,0.8724200494914469,0.9405786271001214
20120600_E3D_17,Cluster3,-0.45313419600809296,0.026168407593178733,0.12211923543483409
3300037198_12,Cluster1,-0.008503693784494448,0.9685427415944254,0.9867380564233234
3300037198_12,Cluster2,-0.033112420479426856,0.8779259337398484,0.9435638855860109
3300037198_12,Cluster3,-0.1277243991491585,0.5520036556758838,0.7433721105244568
20120600_E2D_15,Cluster1,0.24676551694943447,0.24505271799825068,0.4725317392802864
20120600_E2D_15,Cluster2,0.3283635559253236,0.11721491034104159,0.30583471795712636
20120600_E2D_15,Cluster3,-0.14984011058072036,0.4846534730378429,0.6937680923022667
20130700_C1D_10,Cluster1,-0.00872220545891321,0.967734817842369,0.9863793372460125
20130700_C1D_10,Cluster2,0.1199041479725332,0.5767966872773378,0.7618277926097204
20130700_C1D_10,Cluster3,0.48825083765689087,0.015492958106441357,0.08784347994213124
20120600_E1D_31,Cluster1,0.13205516789010424,0.538486614026096,0.7340787014819806
20120600_E1D_31,Cluster2,0.4087152177413673,0.04736969758848364,0.17674700414758882
20120600_E1D_31,Cluster3,0.04653185585103506,0.8290611200043301,0.9175038109947604
PMBY01,Cluster1,4.3763780922660174e-4,0.9983806807053739,0.9991154171734282
PMBY01,Cluster2,0.15795276539163206,0.46103397046723904,0.6757304763012844
PMBY01,Cluster3,0.4331919032242747,0.0344675976241704,0.14516540731908628
20120800_E1D_12,Cluster1,-0.0058951965065502186,0.9781894855292044,0.9904620896665056
20120800_E1D_12,Cluster2,0.22658808660364355,0.28700360489503796,0.517775196478635
20120800_E1D_12,Cluster3,-0.10239675717525236,0.6339924121072871,0.8004456872338213
20130700_E1M_4,Cluster1,0.06668132239995363,0.7568832348739547,0.8783964740523729
20130700_E1M_4,Cluster2,0.48496805687221944,0.016307532686154813,0.09117672344016937
20130700_E1M_4,Cluster3,-0.20221787823113366,0.3433250454864405,0.5724357309060558
PMBS01,Cluster1,0.137916773012322,0.5204413807071429,0.7211915945974806
PMBS01,Cluster2,0.19835524294572102,0.35281564443633684,0.5817284850532
PMBS01,Cluster3,-0.0027431885848479562,0.9898500780214705,0.9958152293137584
20120600_E2D_1,Cluster1,0.47969987058230806,0.017687582336264995,0.09568659501298084
20120600_E2D_1,Cluster2,-0.04741078080205207,0.8258800222769644,0.9160509760121205
20120600_E2D_1,Cluster3,-0.2755831273545997,0.19243291887774827,0.4106455103187585
20110800_E1D_3,Cluster1,0.09746093951942301,0.6505114252949145,0.8113356193924458
20110800_E1D_3,Cluster2,0.20799186417793528,0.3294243096209448,0.5611811278162853
20110800_E1D_3,Cluster3,-0.1543345814068338,0.47149342617680556,0.6835152545416152
PNBO01,Cluster1,0.32820392318308783,0.11740375603909925,0.30596610611377567
PNBO01,Cluster2,-0.09129487000612517,0.67137352281833,0.8243155196852378
PNBO01,Cluster3,-0.05898335259315085,0.7842607913706057,0.8932180306885088
20120600_E2D_49,Cluster1,0.37984386985785695,0.06712714904740347,0.21852931063252323
20120600_E2D_49,Cluster2,-0.2583657206036643,0.22284873431712016,0.4481585327683703
20120600_E2D_49,Cluster3,0.09143961949493189,0.6708809981328185,0.8241300935322089
20120600_E3D_37,Cluster1,0.42692866313844696,0.03746609306098048,0.1525562370561632
20120600_E3D_37,Cluster2,-0.20392245813967133,0.33918556849870285,0.5698148571722126
20120600_E3D_37,Cluster3,-0.02933259588141578,0.8917759005190589,0.9495684482610419
20120600_E3D_8,Cluster1,-0.13605910055191117,0.5261287767765639,0.7251689986755439
20120600_E3D_8,Cluster2,0.08278105119856714,0.7005675387006642,0.8431617045168646
20120600_E3D_8,Cluster3,-0.2170421607919267,0.30832995020421716,0.5402426567437394
3300037360_7,Cluster1,0.2803554850039393,0.1845312963503023,0.4005250635394923
3300037360_7,Cluster2,0.25988131698902617,0.2200501190264541,0.4449866552764976
3300037360_7,Cluster3,-0.4464534288940176,0.028747302084889625,0.12993921484850282
20120600_E1D_34,Cluster1,0.13251069735123408,0.5370738638853716,0.7330327335575104
20120600_E1D_34,Cluster2,0.1256994309597087,0.5583765877589177,0.7483329402123713
20120600_E1D_34,Cluster3,-0.3989233039872546,0.05348025492328756,0.19007544211137511
