featureid,cluster,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1
557.1513772,2,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,NA,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,0.795451299920322,NA,NA,0.795451299920322,0.795451299920322,NA
559.166983,2,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,NA,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,0.833042345319038,NA,0.833042345319038,NA,0.833042345319038
563.1618954,2,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,NA,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,1.30137177345654,NA,1.30137177345654,1.30137177345654,1.30137177345654
575.1619197,2,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,NA,NA,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,NA,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,0.327586304811817,NA,NA,NA,NA,NA
603.1570988,2,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,NA,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,1.18796504057197,NA,NA,NA,NA,1.18796504057197,NA,NA,NA,NA,NA
605.1727449,2,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,NA,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,1.64479988900903,NA,NA,1.64479988900903,NA,NA,1.64479988900903,NA,NA
635.1833076,2,1.14310294207805,1.14310294207805,1.14310294207805,1.14310294207805,NA,1.14310294207805,1.14310294207805,1.14310294207805,NA,NA,1.14310294207805,1.14310294207805,1.14310294207805,1.14310294207805,1.14310294207805,1.14310294207805,NA,NA,NA,NA,NA,1.14310294207805,NA,NA,1.14310294207805,NA,NA
631.1732705,2,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,NA,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,0.461636022155031,NA,0.461636022155031,0.461636022155031,NA,NA,NA,NA
667.1945101,2,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,NA,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,1.89989311367251,NA,NA,NA,NA
653.2152134,2,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,NA,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,1.78844691419209,NA,NA,NA,NA
647.1682326,2,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,NA,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,1.26919620339097,NA,NA,1.26919620339097,NA,NA,NA,NA,NA
607.1731949,2,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,NA,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,0.42249494731705,NA,NA,NA,NA
609.1888222,2,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,NA,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,0.464400213739485,NA,0.464400213739485,NA,0.464400213739485
621.1888946,2,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,NA,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,0.322626221157665,NA,NA,NA,NA
635.2045429,2,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,NA,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,0.601910161108976,NA,0.601910161108976,NA,NA
623.2045098,2,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,NA,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,NA,0.405522811198251,0.405522811198251,0.405522811198251,0.405522811198251,NA,NA,NA,NA
637.1837731,2,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,NA,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,0.634862070135669,NA,NA,NA,NA
619.1732148,2,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,NA,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,0.574790185066087,NA,NA,NA,NA
633.1888714,2,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,NA,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,0.569610671347653,NA,NA,NA,NA
599.1469517,2,1.47310080398588,1.47310080398588,1.47310080398588,1.47310080398588,1.47310080398588,1.47310080398588,1.47310080398588,1.47310080398588,NA,1.47310080398588,NA,1.47310080398588,NA,1.47310080398588,1.47310080398588,NA,1.47310080398588,NA,1.47310080398588,NA,NA,1.47310080398588,NA,NA,NA,NA,NA
595.1519672,2,0.825589689027612,0.825589689027612,0.825589689027612,0.825589689027612,0.825589689027612,0.825589689027612,0.825589689027612,0.825589689027612,NA,0.825589689027612,NA,0.825589689027612,0.825589689027612,0.825589689027612,0.825589689027612,0.825589689027612,NA,NA,NA,NA,NA,0.825589689027612,NA,NA,NA,NA,NA
579.1781253,2,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,NA,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,0.771939928851857,NA,NA,NA,0.771939928851857
593.1937777,2,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,NA,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,0.68048459759554,NA,NA,NA,0.68048459759554
589.1625,2,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,NA,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,0.471626902790723,NA,NA,NA,0.471626902790723
599.1620922,2,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,NA,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,1.0156468379088,NA,1.0156468379088,1.0156468379088,NA,NA,NA,NA,NA
597.2191536,2,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,NA,NA,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,NA,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808,0.833369751822808
601.177709,2,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,NA,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,0.638973071717459,NA,0.638973071717459,NA,0.638973071717459
587.1256338,2,0.760176023462302,0.760176023462302,0.760176023462302,0.760176023462302,0.760176023462302,0.760176023462302,0.760176023462302,0.760176023462302,NA,NA,0.760176023462302,0.760176023462302,0.760176023462302,0.760176023462302,0.760176023462302,0.760176023462302,NA,NA,0.760176023462302,NA,NA,0.760176023462302,NA,NA,NA,NA,NA
591.1780599,2,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,NA,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,0.406181508503602,NA,0.406181508503602,NA,NA
575.1831328,2,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,NA,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,1.20423728611614,NA,1.20423728611614
589.1988128,2,0.301466457558311,NA,0.301466457558311,0.301466457558311,NA,0.301466457558311,0.301466457558311,0.301466457558311,NA,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,0.301466457558311,NA,NA,NA,NA,NA
559.2550591,3,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,-0.562118015717156,NA
561.2707181,3,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417,NA,-0.55462846264417,-0.55462846264417,-0.55462846264417,-0.55462846264417
569.187787,2,0.305518790907083,0.305518790907083,0.305518790907083,0.305518790907083,0.305518790907083,0.305518790907083,0.305518790907083,0.305518790907083,NA,NA,0.305518790907083,0.305518790907083,0.305518790907083,0.305518790907083,0.305518790907083,0.305518790907083,NA,NA,0.305518790907083,NA,NA,0.305518790907083,0.305518790907083,NA,0.305518790907083,0.305518790907083,0.305518790907083
559.1822942,2,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,0.466511183592731,NA,NA,0.466511183592731,0.466511183592731,NA,0.466511183592731,NA,NA
593.2242835,2,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,0.469750610580755,NA,NA,0.469750610580755,NA,NA
611.1984918,2,0.382389526218315,0.382389526218315,0.382389526218315,NA,NA,0.382389526218315,0.382389526218315,NA,NA,NA,NA,0.382389526218315,0.382389526218315,NA,0.382389526218315,0.382389526218315,NA,0.382389526218315,0.382389526218315,NA,NA,0.382389526218315,NA,0.382389526218315,0.382389526218315,NA,0.382389526218315
595.2399857,2,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,NA,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,0.316771699817992,NA,0.316771699817992,NA,NA
595.2763621,2,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,NA,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,0.371009002992254,NA,NA,0.371009002992254,NA,NA
609.2556697,2,0.347982511837998,0.347982511837998,NA,0.347982511837998,NA,0.347982511837998,0.347982511837998,0.347982511837998,0.347982511837998,NA,0.347982511837998,0.347982511837998,0.347982511837998,0.347982511837998,NA,0.347982511837998,NA,0.347982511837998,0.347982511837998,NA,0.347982511837998,0.347982511837998,NA,NA,0.347982511837998,NA,NA
603.2449579,2,0.925959626226464,0.925959626226464,0.925959626226464,0.925959626226464,0.925959626226464,0.925959626226464,NA,0.925959626226464,0.925959626226464,NA,0.925959626226464,0.925959626226464,NA,0.925959626226464,NA,NA,0.925959626226464,NA,0.925959626226464,NA,NA,0.925959626226464,NA,NA,0.925959626226464,NA,NA
567.2448744,2,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,NA,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,1.19202782923456,NA,1.19202782923456,1.19202782923456,NA
599.2710871,2,0.305223249995361,0.305223249995361,0.305223249995361,0.305223249995361,NA,NA,0.305223249995361,0.305223249995361,NA,NA,0.305223249995361,0.305223249995361,0.305223249995361,0.305223249995361,0.305223249995361,0.305223249995361,NA,0.305223249995361,0.305223249995361,0.305223249995361,0.305223249995361,0.305223249995361,0.305223249995361,NA,0.305223249995361,NA,NA
567.2812735,2,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,NA,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,1.00027324933522,NA,1.00027324933522,NA,NA
417.2279546,2,0.493971550563812,0.493971550563812,0.493971550563812,0.493971550563812,0.493971550563812,0.493971550563812,0.493971550563812,NA,0.493971550563812,NA,0.493971550563812,0.493971550563812,0.493971550563812,0.493971550563812,NA,0.493971550563812,0.493971550563812,0.493971550563812,0.493971550563812,NA,0.493971550563812,0.493971550563812,NA,0.493971550563812,0.493971550563812,0.493971550563812,NA
419.2436248,2,0.293001135375001,0.293001135375001,0.293001135375001,0.293001135375001,0.293001135375001,0.293001135375001,0.293001135375001,NA,0.293001135375001,NA,0.293001135375001,0.293001135375001,0.293001135375001,0.293001135375001,NA,NA,0.293001135375001,NA,0.293001135375001,NA,NA,0.293001135375001,0.293001135375001,0.293001135375001,0.293001135375001,0.293001135375001,NA
477.2492085,3,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,-0.592788347959912,NA
461.2179117,4,-13.2397166191106,-13.0873771685845,-13.1938211446408,-13.2249440827954,-12.9060939098142,-12.5130732613827,-13.0800498409855,-13.2684676769063,-12.5705989241468,-13.549931383688,-13.1122972607553,-12.7436764933996,-12.8434281370147,-13.0155661885487,-12.9987900975305,-12.9320253799189,-12.9256335981575,-12.7048964761847,-13.5382112155077,-13.2405272999365,-13.1125028198443,-13.047917413847,-12.6254519484262,-13.0538802407944,-12.9279977843918,-12.7120549171376,-13.4546937119741
445.2229904,3,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379,NA,-0.610973073833379,-0.610973073833379,-0.610973073833379,-0.610973073833379
459.2386435,3,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953,NA,-0.507000790718953,-0.507000790718953,-0.507000790718953,-0.507000790718953
449.254296,3,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,NA,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,-0.461490932497975,NA
463.2699297,3,-0.397446980171872,-0.397446980171872,-0.397446980171872,-0.397446980171872,-0.397446980171872,-0.397446980171872,NA,NA,-0.397446980171872,NA,-0.397446980171872,-0.397446980171872,NA,-0.397446980171872,NA,NA,-0.397446980171872,-0.397446980171872,-0.397446980171872,-0.397446980171872,-0.397446980171872,NA,NA,NA,-0.397446980171872,NA,NA
457.2229774,3,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,NA,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142,NA,-0.320668082768142,NA,NA,-0.320668082768142,NA,-0.320668082768142,-0.320668082768142,-0.320668082768142,-0.320668082768142
443.2073078,3,-0.385756784718749,NA,-0.385756784718749,-0.385756784718749,-0.385756784718749,-0.385756784718749,-0.385756784718749,NA,-0.385756784718749,NA,-0.385756784718749,NA,NA,-0.385756784718749,-0.385756784718749,NA,NA,NA,-0.385756784718749,NA,NA,-0.385756784718749,NA,-0.385756784718749,-0.385756784718749,-0.385756784718749,NA
449.181495,4,-12.850602660047,-12.7329662024621,-12.890929184136,-12.6595517984198,-13.3668001832904,-12.5969362995085,-13.4989645211882,-13.5426735443059,-12.5683778633587,-13.1461684786446,-13.0442671968157,-12.7754692284288,-12.6173930447162,-12.9830932268123,-12.8109746691889,-13.0683844797768,-13.0948029362013,-12.8928086856188,-12.8826365249811,-13.4599684428948,-12.7620102314373,-12.8937495187055,-12.8093778289268,-13.0969895608871,-12.9199968589535,-12.88350647769,-12.7201907788606
447.2022392,4,-12.5470720870103,-13.385949076942,-12.6990047113709,-12.6330522012212,-12.7829015295268,-13.2095968973015,-12.9727804500968,-12.9789768000145,-13.0518569418612,-13.3588701876117,-12.6781357281261,-12.8197971531676,-12.7660154791114,-13.0146552856429,-13.0290032210644,-12.8650017139653,-12.9268789202057,-12.9431587593466,-13.3048317650707,-12.8738688955664,-12.5695672994195,-12.9077242757756,-13.1267707920279,-12.5336912491967,-12.8820791514652,-12.742404975286,-13.3560100659167
459.2022314,3,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,NA,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117,-0.502376864599117
455.1920594,4,-12.9773857614822,-13.1117752198898,-13.2056682886275,-12.7081321316698,-12.3542833505943,-13.0107259864832,-12.5433268422245,-12.7171587127871,-12.9855080979432,-12.941868136323,-12.6422552393635,-12.6942172569902,-12.8292358871428,-12.9986683763111,-13.2371062872295,-12.6591322262358,-12.955923902947,-13.0684324513686,-13.2884800133754,-12.7401407578486,-13.088187119155,-13.0283543912964,-12.7518833842659,-13.2864512927549,-13.2520058776782,-12.3269748498724,-12.5764614750227
443.192062,4,-13.0829903361516,-12.8315411360635,-13.1527823712577,-12.9521001171475,-12.849338473539,-12.6017584056178,-13.0857455835699,-12.8182340242216,-12.7842466550071,-12.9175337009412,-13.5627370540801,-13.0351639692784,-12.7001580290988,-12.910166829028,-13.287066130671,-13.2332109300173,-13.1880222528914,-12.6399912701215,-12.907947934489,-12.5083902173478,-13.0666100602098,-13.0098502989252,-13.1050651418058,-12.7127347732897,-12.5558208417268,-12.7564957501029,-12.6042569673223
457.2077138,4,-13.2889841241447,-12.9661584417034,-13.0127598410943,-12.69036010595,-12.9622628238943,-12.7204420152764,-12.8664451260078,-12.5993747202365,-12.2452304456628,-13.0187173611662,-13.075776368553,-12.3044031807391,-13.0963791640515,-13.242920733348,-13.0649248876274,-12.971402600264,-12.4131039889528,-12.6719381125506,-12.8872525570965,-13.3468111035796,-13.1659967873527,-12.7182054918805,-12.8378056973562,-12.9969980574555,-12.5150082354658,-12.9305826224631,-12.5961459562669
459.2233649,3,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,NA,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,-0.597277344791143,NA,NA
441.2127899,3,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,NA,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,-0.602590053266005,NA,-0.602590053266005,NA,NA
455.2284449,3,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,NA,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,-0.52062997667664,NA
439.197148,3,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,-0.554790808471437,NA
451.1971386,4,-12.8064636190919,-12.728238190523,-12.6888599914949,-12.6996532551836,-12.8560254474059,-13.5467250346533,-13.3894882942963,-12.7807785493364,-12.235764761822,-13.5585257528109,-13.1233370624208,-13.0943015619023,-13.2126599037489,-13.0307862097361,-12.8247872532867,-12.8833555663866,-12.9496536213334,-13.0056220658801,-13.306239719625,-12.9604291828594,-13.2789175207374,-13.1723423456199,-13.1088708798927,-13.2448708192556,-12.7708686069061,-12.8344303623891,-13.0384337516806
