featureid,cluster,June_E_1_S_12_so_R1,June_E_1_D_12_so_R1,June_E_2_S_12_so_R2,June_E_2_S_12_so_R1,June_E_2_M_12_so_R2,June_E_2_M_12_so_R1,June_E_2_D_12_so_R1,June_E_3_S_12_so_R1,June_E_3_M_12_so_R1,June_E_3_D_12_so_R2,June_E_3_D_12_so_R1,July_E_1_S_12_so_R1,July_E_1_M_12_so_R2,July_E_1_D_12_so_R2,July_E_1_D_12_so_R1,July_E_2_S_12_so_R1,July_E_2_D_12_so_R1,July_E_3_S_12_so_R1,July_E_3_M_12_so_R1,July_E_3_D_12_so_R1,Aug_E_1_S_12_so_R1,Aug_E_1_M_12_so_R1,Aug_E_1_D_12_so_R1,Aug_E_2_S_12_so_R1,Aug_E_2_M_12_so_R1,Aug_E_2_D_12_so_R1,Aug_E_3_S_12_so_R1,Aug_E_3_M_12_so_R2,Aug_E_3_M_12_so_R1
475.0516643,2,-0.519552568381687,-0.519552568381687,-0.519552568381687,-0.519552568381687,-0.519552568381687,-0.519552568381687,NA,-0.519552568381687,NA,NA,NA,-0.519552568381687,NA,NA,-0.519552568381687,-0.519552568381687,NA,-0.519552568381687,-0.519552568381687,NA,-0.519552568381687,-0.519552568381687,-0.519552568381687,NA,NA,-0.519552568381687,-0.519552568381687,NA,-0.519552568381687
485.0935311,2,-0.259846273517007,-0.259846273517007,-0.259846273517007,-0.259846273517007,-0.259846273517007,-0.259846273517007,-0.259846273517007,-0.259846273517007,NA,NA,NA,-0.259846273517007,-0.259846273517007,NA,NA,-0.259846273517007,NA,-0.259846273517007,NA,NA,-0.259846273517007,-0.259846273517007,-0.259846273517007,-0.259846273517007,-0.259846273517007,NA,-0.259846273517007,NA,-0.259846273517007
467.082959,2,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,NA,-0.411528701103894,-0.411528701103894,-0.411528701103894,NA,NA,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894,-0.411528701103894
479.0829659,3,-13.0495006945368,-13.662917262299,-13.2576857657659,-13.6116041225579,-13.8162083855013,-13.8647340169235,-13.4399489243712,-13.6736500753269,-13.2878610040916,-13.7247415071825,-12.7952567100722,-13.1615196294534,-13.1692811479073,-13.6132428466818,-13.6007505525857,-13.0374152473411,-13.3890571793002,-13.7039988122709,-13.5509694869608,-13.2657734714176,-13.2681139155237,-13.2251035610554,-13.838666462625,-13.504365201668,-13.5242255432549,-13.3954676894042,-13.6663418546034,-13.5511740171396,-13.6153515936585
493.0986201,3,-12.4446810898235,-13.4485754807662,-13.6655351533374,-12.8210820184534,-13.6199434204444,-13.6387498809326,-13.8298128043528,-13.1463695597832,-13.5390423777038,-13.6892173666875,-13.3990527950855,-13.695671292504,-13.7032809457012,-13.554773102602,-13.3934309772912,-13.6510298525576,-13.3539015913698,-13.2306877853072,-13.5301740674989,-13.3056137196855,-13.2562620804643,-13.6380595109496,-13.285365961125,-13.5337337674735,-13.4458047879157,-12.8751851262448,-13.5893559215592,-13.3805804405264,-13.3308179846499
479.1193678,3,-12.8741968093369,-13.5718631602899,-13.6008183692058,-13.0401621811039,-13.3736985916029,-13.1809906776397,-13.321723163873,-13.1227798606616,-13.3493451143622,-13.1119226557402,-13.4259125928455,-13.2203649426186,-12.8975443481493,-13.6285039749202,-13.742181957223,-13.7989243156735,-13.3616952783269,-13.8590146241328,-13.4992539227626,-13.0816191042226,-13.2220219503156,-13.6286784831883,-14.2474522752636,-13.6745914781449,-13.3622249200887,-13.242497100522,-13.5352476508099,-13.4516960711714,-13.3442377321762
493.1350236,3,-13.0277219262421,-13.5379671195286,-13.9694892331482,-13.7017481924629,-13.2201708812802,-13.4083935429295,-13.5960732490145,-13.4734177295984,-13.7440209846528,-13.0803980978527,-13.3075330159779,-13.4896020232774,-13.3591536103362,-13.2505033765395,-13.8334278637894,-13.3244155946586,-13.7330423128655,-13.5256705349248,-13.6032260748625,-12.913197999107,-13.7450135987427,-13.6119194680391,-13.3008161315689,-13.7109279608557,-13.5361296382214,-13.3159131625209,-13.1906095406267,-12.806810475551,-13.4860583529124
509.1299271,2,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,NA,NA,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,NA,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,-0.408317116394132,NA,-0.408317116394132,-0.408317116394132,-0.408317116394132
497.0935472,2,-0.454335182077632,-0.454335182077632,-0.454335182077632,-0.454335182077632,-0.454335182077632,-0.454335182077632,NA,-0.454335182077632,NA,-0.454335182077632,-0.454335182077632,NA,NA,NA,-0.454335182077632,-0.454335182077632,NA,NA,-0.454335182077632,-0.454335182077632,-0.454335182077632,-0.454335182077632,-0.454335182077632,-0.454335182077632,NA,NA,-0.454335182077632,NA,NA
465.1400718,3,-13.7225993118167,-12.7830922976199,-13.1998764221987,-13.6575724504672,-13.1611455872914,-13.2818824368698,-13.3361395200243,-13.8216226244021,-13.6068512538118,-13.4519707038915,-13.5313798390632,-13.7998431244232,-13.1707811158545,-13.0244284658795,-13.2708639262427,-13.0197480590907,-13.7829397148932,-13.5423253004132,-13.1706651067444,-13.722107548526,-13.2021193670203,-13.1451688975264,-13.6216473042942,-13.1305576681636,-13.2230327673381,-13.1562025612304,-13.5086827656175,-13.2520745680402,-13.1020563684081
481.1349696,3,-13.8856302794696,-13.5801715554154,-12.9439927411228,-13.711618188405,-13.2013875783067,-13.2685045420546,-13.1416927264531,-13.3635878339725,-13.000184689978,-13.3788344050853,-13.5929737749694,-13.9049132413662,-13.4132563116559,-13.7170849745376,-13.6193928554491,-13.2885635952333,-13.3423076783754,-13.4945491417803,-13.5693990757208,-13.1905863822835,-13.5716566085228,-13.841758812761,-13.6895247009438,-13.0020991075169,-13.2373116477377,-13.442152549487,-13.076746215495,-13.4310567299498,-13.3162940032118
453.0462166,2,-0.540115538639628,NA,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,NA,NA,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,NA,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628,-0.540115538639628
483.0567953,2,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,NA,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552
511.0880966,3,-13.5532202616114,-13.7447227953369,-13.4466288443126,-13.1671538572343,-13.3234792210227,-13.1259477342012,-13.3673682592732,-13.230718740925001,-13.2616288247032,-13.7633907154903,-13.4521177678971,-13.2708162787646,-13.7739199438125,-13.395282621214,-13.0510223049829,-13.4298779892079,-13.0967876032973,-13.5477496199088,-13.4502655964569,-13.026787231141,-13.3774846305284,-13.3233736043455,-12.8088988898605,-13.0972614201707,-13.0334043052148,-13.0157117269426,-12.7757198724518,-13.2957509067613,-13.3811730010033
473.1088172,3,-13.0639863260319,-13.5565191848445,-13.5499364102241,-13.4096721401838,-13.3896583543102,-13.1031617620347,-13.496238639758,-13.5988261609539,-13.3911705203976,-13.5734680383455,-13.2257070226583,-13.1066233822488,-13.4030859735215,-13.6473540219681,-13.2314909246566,-13.6266038514697,-13.5470684062381,-13.4698042157323,-13.2426579961458,-13.2731148064392,-12.7373079354199,-13.4200105147319,-13.3601850093573,-12.9131183639955,-13.5791307001858,-13.0892155951163,-13.1657404681561,-14.1195428022875,-13.6689537475494
489.1037361,3,-13.4182166071178,-13.2278004290328,-13.2931548170663,-13.2438589773692,-13.4385710627355,-13.250723120178,-13.6526460126075,-13.3916107062115,-13.5616877611289,-13.788317473819,-13.582529336395,-13.6569877560304,-12.8529185533846,-13.4288799406804,-13.3468707807984,-13.0161119845302,-13.4380590723513,-13.1402295203898,-13.3586020099301,-13.6280550783693,-13.3056764454142,-12.8363633969513,-13.3189525593228,-13.4126644054499,-12.9507585737024,-13.7126121743935,-13.1728307631833,-13.2062886407241,-13.2312931784142
523.109227,2,-0.265376196198968,-0.265376196198968,NA,NA,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,NA,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968
491.0830051,3,-13.6211480199616,-13.2472617613911,-13.3265134058124,-13.4767135734717,-13.4306579487171,-13.0197303552505,-13.4365269368523,-13.7366931031504,-13.5603555533626,-13.1400879678414,-13.5392099429981,-13.5010622584406,-13.4140266894578,-13.6718746614634,-13.0337898740443,-13.8674175927755,-12.8391426788827,-13.4911006998757,-13.0246968306066,-13.6406427529125,-13.3299076063196,-13.3063294714607,-13.8687844239259,-13.4797739961534,-13.6432315707105,-13.7846596708528,-13.6622124318799,-13.4622069356816,-13.2760015662225
507.0779158,2,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,NA,NA,NA,-0.399773685310984,-0.399773685310984,-0.399773685310984,NA,NA,-0.399773685310984,-0.399773685310984,NA,-0.399773685310984,-0.399773685310984,NA,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,NA,-0.399773685310984,NA,-0.399773685310984
513.0674178,1,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,NA,0.789103325734781,0.789103325734781,NA,NA,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,NA,0.789103325734781,0.789103325734781,NA,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781
499.0881361,3,-14.2433767773535,-13.0026415078236,-13.2765785763887,-13.2108179398685,-13.5530782928328,-13.8678519342874,-13.4516852968394,-13.221531755995,-13.4805945379062,-13.4981834610215,-13.511462654279,-13.7944595075779,-13.6753031124309,-13.5512401933439,-13.6526121920878,-13.4165298073501,-13.0669293783114,-13.4748121756939,-13.1310073009382,-13.4778742536116,-13.5313088671669,-13.5250726606158,-13.5941198730874,-13.4009190149733,-13.4654206706154,-12.9963322144128,-13.3014939239029,-13.8432558328127,-13.4699029942184
497.072478,2,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,NA,-0.45106794358862,-0.45106794358862,NA,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,NA,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,NA,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862
483.0932098,3,-13.4435113101623,-13.5611991538328,-13.3837095692356,-13.2312307037688,-13.2802715442696,-13.476525051131,-13.7916726556338,-13.3277986575978,-13.3654965491136,-13.3596694542764,-13.5755528892857,-13.5648772904106,-13.6470927576133,-13.3441079059916,-13.6355571343581,-13.1365772734076,-13.5237120822867,-13.6101163491408,-13.3937272802938,-13.6989736964414,-13.388494473862,-13.1296572717431,-13.2969917714494,-13.4778137197501,-13.7322683474211,-13.1986203672705,-13.4768281379935,-13.8684119917292,-13.1553077834903
497.1088559,3,-12.7719213457289,-13.3680588851516,-13.7035190713689,-13.4701788870134,-13.4172255084163,-13.1015523854405,-12.974507880703,-13.8224659719594,-13.7738177366294,-13.8126547794222,-13.1470937349506,-13.4990671284851,-13.4172941819307,-13.560166969252201,-13.3068763813848,-13.6211298161554,-13.3482029335087,-13.4461094107604,-13.3371959021349,-13.5577463972211,-13.713881802448,-13.2414993050325,-13.4602692192823,-13.6503541360825,-13.5405605051946,-13.4909746916411,-13.1081038804157,-13.4893464155067,-13.286354154654
507.0932118,2,-0.366494781874168,-0.366494781874168,NA,-0.366494781874168,NA,NA,-0.366494781874168,NA,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,NA,-0.366494781874168,-0.366494781874168,NA,NA,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,NA,-0.366494781874168,NA,NA,NA
481.0775114,3,-13.3916722086148,-13.3704195595186,-13.4390188495257,-13.3320544580519,-13.170460495309,-13.4089608646523,-13.4406113045066,-13.5427298741589,-13.1461823049285,-13.0201040735002,-13.374565976822,-13.480326732838,-13.3275105065847,-13.3098582854015,-13.3407427110578,-13.5522523134899,-13.0237267610143,-13.594878289071,-13.3731335764859,-13.5214639858579,-13.1126617016724,-13.4959826165202,-13.9365831709825,-13.4960143767837,-12.9151847144779,-12.9084392740432,-13.6757852982655,-13.5231754339797,-14.0144660874909
493.0775017,2,-0.535097912978426,-0.535097912978426,NA,NA,NA,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,NA,-0.535097912978426,-0.535097912978426,-0.535097912978426,NA,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,NA,-0.535097912978426,NA,NA,NA
467.0618374,2,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,NA,NA,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,NA,NA,-0.384980114802373,NA,NA,NA,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,NA,NA,-0.384980114802373,-0.384980114802373,-0.384980114802373,NA
479.0618466,2,-0.396185236273194,NA,NA,-0.396185236273194,NA,NA,NA,NA,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,NA,-0.396185236273194,-0.396185236273194,NA,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,NA,-0.396185236273194,-0.396185236273194,NA,NA,NA
425.0512741,3,-12.9499025675972,-13.9532909385328,-13.4220977251573,-13.2403945145998,-13.2312647116061,-13.3452277064436,-13.4164210007314,-13.7556252431456,-13.5831272658689,-14.0983450980193,-13.2788310677977,-13.9539895877033,-13.3959021625294,-13.2414090922385,-13.4768537354394,-13.1768665585401,-13.7017106539862,-13.4215049513989,-13.4300003026982,-13.2411622524659,-13.2816798661118,-13.6455371148392,-13.8277897782082,-13.3650378675307,-13.7830034197529,-14.1300482357913,-13.3419231718175,-13.6100334839503,-13.1739697802344
479.0982389,2,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,NA
493.1138764,2,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,NA,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,NA,-0.495326627973615,NA,NA,NA
467.0982243,2,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,NA,-0.517224658178688,NA
459.093135,3,-13.3441037474921,-13.4676081904244,-13.5540138147365,-13.1723086859223,-13.0614871797005,-13.220177090573,-13.5997858869189,-13.3188035500066,-13.1324409804938,-12.9408084124769,-13.3080255928503,-13.3231766882496,-13.346200150408,-13.4360406096793,-13.5529564764045,-13.133824715179,-13.1894569863276,-13.5930305547855,-13.3442192594464,-13.5940368576198,-13.6883236240196,-13.2708289523577,-14.311324938116,-14.0193314540465,-13.1769295641728,-13.5373308847306,-13.1755108067938,-12.8453660023366,-13.5546409714852
469.1138792,2,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,NA,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,NA,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,NA
485.1087893,3,-13.6155228501954,-13.6417768266828,-13.4914495150126,-13.2688870254756,-13.4591613029102,-13.769065923569899,-13.5045970101424,-13.3306668055086,-13.5370816114487,-13.6732513048442,-13.3537088032771,-13.5494053125337,-13.2297882697014,-13.2126085419954,-13.0899524016204,-13.5597405777281,-14.0356974056225,-13.7638267105996,-13.8641085620105,-13.5434512977839,-13.7596453607751,-13.5718614088013,-14.0487839608883,-13.7102471810964,-13.2659491280786,-13.341854883497,-13.3969232125396,-13.9188520274708,-13.1849542186775
463.0516364,2,-0.519557723973309,NA,-0.519557723973309,-0.519557723973309,-0.519557723973309,-0.519557723973309,NA,-0.519557723973309,NA,NA,NA,-0.519557723973309,NA,NA,-0.519557723973309,-0.519557723973309,NA,NA,NA,NA,NA,-0.519557723973309,-0.519557723973309,-0.519557723973309,NA,-0.519557723973309,-0.519557723973309,-0.519557723973309,-0.519557723973309
445.0774453,3,-13.3978946143262,-13.5440267899681,-13.729830218799,-13.1234558135337,-13.0991917094078,-13.2003771919215,-14.0283997888531,-13.3355078408649,-13.2801695930104,-13.5432686229206,-13.7621657155085,-13.7242625720508,-13.264696867797,-12.9747602772629,-13.5334412463954,-13.5034931439271,-13.4427974220424,-13.3165233635944,-13.2334295261708,-13.8747293565963,-13.7651043934822,-13.5835413739946,-13.6781382147788,-13.5146918896347,-13.6135526706379,-13.6337259126374,-13.8852704671253,-13.5207794580145,-13.1276742860162
475.0880271,3,-13.0028516992482,-13.4143224454028,-13.4704990981377,-13.3717590607058,-13.5302755827795,-13.2161145405334,-13.4890511862232,-13.5345429125002,-13.39079664057,-13.4144893929412,-13.3417318080124,-13.0763157720063,-13.5985541281003,-13.0965758977932,-12.8278387820687,-13.7142643762972,-13.51360849224,-13.8058510289538,-13.5206625217829,-13.5063158923841,-13.3775547523163,-13.0695336971886,-13.5059223687883,-13.5380070684336,-13.1594437162853,-13.5860540487549,-13.1299679156193,-13.0534828937422,-13.9950860701024
477.1036671,3,-13.2202947238546,-13.2617002956658,-13.5450814215508,-13.210067037411,-13.2653477015216,-14.1317817527135,-13.1250017784666,-13.6855752860084,-13.6586517864646,-13.5465988335023,-13.5449919421121,-13.2169563512655,-13.2130698616099,-13.1897467615001,-13.5745925027889,-13.198823776865,-13.4697752969838,-13.1802213806361,-13.4507972659097,-12.9297165174908,-13.0523120818146,-13.2626178311323,-13.6860100428105,-13.5202479784152,-13.6361592001532,-13.1506460056061,-13.5203996035271,-13.4043931697408,-13.2804540552507
471.0567449,2,-0.370039716284452,NA,-0.370039716284452,-0.370039716284452,NA,-0.370039716284452,-0.370039716284452,-0.370039716284452,NA,NA,NA,NA,NA,NA,-0.370039716284452,-0.370039716284452,NA,-0.370039716284452,NA,-0.370039716284452,-0.370039716284452,-0.370039716284452,-0.370039716284452,NA,NA,-0.370039716284452,-0.370039716284452,-0.370039716284452,-0.370039716284452
429.0824557,3,-13.4815883543859,-13.3754001637712,-13.7193446408969,-13.4481992351303,-13.405039750438,-13.7804233677228,-13.3924098381325,-13.3290291456623,-13.6729987443813,-13.7767666580387,-14.2165328215368,-13.6148010438085,-13.7260428087258,-13.3746496544426,-13.1489079891268,-13.4540060067008,-13.3129856256031,-13.4253351180065,-13.9165373096913,-13.4521606963077,-13.2790858167611,-13.1592380117563,-13.4544418603747,-13.1578017016122,-12.8743657834519,-13.561794316036,-13.3612392712549,-13.2424188441128,-13.5915144399153
435.0930302,3,-13.7467017812658,-13.1482475525843,-13.558171514766,-13.2349041537947,-13.2762059864328,-12.9478060585527,-13.0774453750225,-13.75821025364,-13.520188199132,-12.8378538016366,-13.0912416768816,-13.3887833335981,-13.909593690477699,-13.6153347316689,-13.4247693398401,-13.2729759551192,-13.2333582434877,-13.3346389828074,-13.520635050582,-13.3129825272845,-13.3205555002462,-13.2353178565015,-13.951580848833,-13.1603970263974,-13.4636465491814,-13.1946687652363,-13.6160003703326,-13.0125080917379,-13.4326122594051
433.0409939,2,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,NA,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259,-0.275955047282259
421.0409809,2,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,NA,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534,-0.486806858810534
429.0672174,2,-0.47689893916878,-0.47689893916878,-0.47689893916878,-0.47689893916878,-0.47689893916878,-0.47689893916878,NA,-0.47689893916878,NA,NA,NA,NA,NA,-0.47689893916878,-0.47689893916878,-0.47689893916878,NA,NA,-0.47689893916878,NA,NA,NA,-0.47689893916878,NA,NA,-0.47689893916878,-0.47689893916878,-0.47689893916878,-0.47689893916878
443.0828764,2,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,NA,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,NA,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608,-0.363990886863608
451.0879567,3,-13.4051693990178,-13.6649354143736,-12.8940115877846,-13.3551327925359,-13.5725655961443,-13.3715800168942,-13.1748834271091,-13.6524474992518,-13.6372482143734,-13.2301613867205,-13.5349070597534,-13.257300512369,-13.0865999094764,-13.2410691794083,-13.4035278653853,-13.29147005511,-13.9042554453214,-13.4013398193591,-13.2112086402375,-13.0372959419937,-13.2778074351163,-13.0322992563098,-13.0845676062537,-13.5740701642907,-13.6122704165382,-13.3792146329244,-13.374589995483,-12.8764919125514,-13.4259510534095
451.0515827,2,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,NA,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047,-0.405062758540047
435.0566589,3,-13.3747373837951,-13.7617173378668,-13.4952122746135,-13.4365332577459,-13.286095075184,-13.3558995325455,-13.6260327770197,-13.180056745235,-12.8197495505156,-13.3057769630388,-12.7155236702453,-13.3929743721506,-13.3653019437784,-13.3319039794805,-13.1240237280992,-12.9049619534446,-13.9381084141775,-13.287773949564,-13.2600484695641,-13.5325765595711,-13.4609854554792,-13.2953288261957,-13.4180778997182,-13.5070718758579,-13.0019008375156,-13.2337479442338,-13.1027741586747,-13.3030669544762,-13.385981095954
431.0981285,3,-13.262341217973,-13.4418234425374,-13.5709591126837,-13.67724505932,-13.3210390874518,-13.4755337450149,-13.7662782942203,-13.4890169334121,-13.5972604750245,-12.9448781283391,-13.8734997877066,-13.485175658894,-13.6794835310776,-13.5348395949271,-13.3756945649334,-13.2570628347023,-13.1378517253751,-13.2253002237405,-13.566997698224,-13.5416307045293,-13.1082826877139,-13.0458439860971,-13.2446044274037,-13.8470446588744,-13.579490351832,-13.3856913882093,-13.4173917277766,-13.2402355951732,-13.3595931961147
465.0672616,2,-0.455502992831403,-0.455502992831403,-0.455502992831403,-0.455502992831403,-0.455502992831403,-0.455502992831403,NA,-0.455502992831403,-0.455502992831403,NA,-0.455502992831403,-0.455502992831403,NA,NA,NA,-0.455502992831403,NA,-0.455502992831403,-0.455502992831403,-0.455502992831403,-0.455502992831403,-0.455502992831403,-0.455502992831403,NA,-0.455502992831403,-0.455502992831403,-0.455502992831403,-0.455502992831403,-0.455502992831403
441.0672315,2,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,NA,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,NA,-0.549953805405726,-0.549953805405726,-0.549953805405726,NA,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726,-0.549953805405726
455.0828847,3,-13.7332044531037,-13.2851618069401,-13.0292610432169,-13.1622603102155,-13.7404248630173,-13.714199255915,-13.3272414741513,-13.3103254117876,-13.7727684756313,-13.250786266227,-13.2446467696465,-13.9788218831963,-13.2316418183331,-13.3378180298424,-13.7139444860233,-13.4471715240231,-13.5017598744515,-13.1342287488483,-14.0573964161097,-13.2905171178339,-13.7951649383094,-13.7110554772442,-13.3475867259714,-12.8812142351596,-13.4051438464628,-13.4610011328627,-13.1719471085058,-13.4238520747,-13.3322349458563
